PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2011,JANUARY,1,Fantastic Four,587,3.99,Marvel,115448
COMIC,2011,JANUARY,2,Brightest Day,17,2.99,DC,72841
COMIC,2011,JANUARY,3,Brightest Day,18,2.99,DC,72090
COMIC,2011,JANUARY,4,Spawn,200,3.99,Image,65448
COMIC,2011,JANUARY,5,Avengers,9,3.99,Marvel,64867
COMIC,2011,JANUARY,6,X-Men,7,3.99,Marvel,64615
COMIC,2011,JANUARY,7,Batman And Robin,19,2.99,DC,61785
COMIC,2011,JANUARY,8,New Avengers,8,3.99,Marvel,61169
COMIC,2011,JANUARY,9,Batman,706,2.99,DC,60231
COMIC,2011,JANUARY,10,Amazing Spider-Man,651,3.99,Marvel,56749
COMIC,2011,JANUARY,11,Invincible Iron Man,500,4.99,Marvel,54186
COMIC,2011,JANUARY,12,Uncanny X-Men,532,3.99,Marvel,54071
COMIC,2011,JANUARY,13,Green Lantern Corps,56,2.99,DC,53646
COMIC,2011,JANUARY,14,Amazing Spider-Man,652,3.99,Marvel,52050
COMIC,2011,JANUARY,15,Uncanny X-Force,4,3.99,Marvel,51381
COMIC,2011,JANUARY,16,Secret Avengers,9,3.99,Marvel,50748
COMIC,2011,JANUARY,17,Justice League of America,53,2.99,DC,47093
COMIC,2011,JANUARY,18,Age of X Alpha,1,3.99,Marvel,47050
COMIC,2011,JANUARY,19,Wolverine,5,3.99,Marvel,46920
COMIC,2011,JANUARY,20,Green Lantern Emerald Warriors,6,2.99,DC,43471
COMIC,2011,JANUARY,21,Thor,619,3.99,Marvel,42899
COMIC,2011,JANUARY,22,Captain America,614,3.99,Marvel,42119
COMIC,2011,JANUARY,23,Superman,707,2.99,DC,41843
COMIC,2011,JANUARY,24,X-Men Legacy,244,2.99,Marvel,40193
COMIC,2011,JANUARY,25,Buffy Vampire Slayer,40,2.99,Dark Horse,39486
COMIC,2011,JANUARY,26,Avengers Prime,5,3.99,Marvel,38624
COMIC,2011,JANUARY,27,Detective Comics,873,2.99,DC,38417
COMIC,2011,JANUARY,28,Batman Beyond,1,2.99,DC,35880
COMIC,2011,JANUARY,29,Ultimate Comics Captain America,1,3.99,Marvel,35741
