PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2010,JULY,1,X-Men,1,3.99,Marvel,140332
COMIC,2010,JULY,2,Brightest Day,6,2.99,DC,94684
COMIC,2010,JULY,3,Batman Return of Bruce Wayne,4,3.99,DC,88020
COMIC,2010,JULY,4,Avengers,3,3.99,Marvel,87410
COMIC,2010,JULY,5,Batman and Robin,13,2.99,DC,85804
COMIC,2010,JULY,6,Green Lantern,56,2.99,DC,84164
COMIC,2010,JULY,7,New Avengers,2,3.99,Marvel,83397
COMIC,2010,JULY,8,Brightest Day,5,2.99,DC,77796
COMIC,2010,JULY,9,Batman,701,2.99,DC,76398
COMIC,2010,JULY,10,Secret Avengers,3,3.99,Marvel,72293
COMIC,2010,JULY,11,Amazing Spider-Man,638,3.99,Marvel,68271
COMIC,2010,JULY,12,Green Lantern Corps,50,2.99,DC,67035
COMIC,2010,JULY,13,Uncanny X-Men,526,3.99,Marvel,66723
COMIC,2010,JULY,14,X-Men Second Coming,2,3.99,Marvel,65863
COMIC,2010,JULY,15,Flash,4,2.99,DC,64832
COMIC,2010,JULY,16,Batman Odyssey,1,3.99,DC,61827
COMIC,2010,JULY,17,X-Force,28,2.99,Marvel,61680
COMIC,2010,JULY,18,Justice League of America,47,3.99,DC,60368
COMIC,2010,JULY,19,Amazing Spider-Man,637,3.99,Marvel,56031
COMIC,2010,JULY,20,Amazing Spider-Man,636,3.99,Marvel,56011
COMIC,2010,JULY,21,Shadowland,1,3.99,Marvel,54911
COMIC,2010,JULY,22,Superman,701,2.99,DC,54506
COMIC,2010,JULY,23,Thor,612,3.99,Marvel,53373
COMIC,2010,JULY,24,X-Men Legacy,238,2.99,Marvel,53313
COMIC,2010,JULY,25,Steve Rogers Super-Soldier,1,3.99,Marvel,52727
COMIC,2010,JULY,26,Justice Society of America,41,2.99,DC,48858
COMIC,2010,JULY,27,Invincible Iron Man,28,2.99,Marvel,48690
COMIC,2010,JULY,28,Ultimate Comics New Ultimates,3,3.99,Marvel,47840
COMIC,2010,JULY,29,Ultimate Comics Avengers 2,5,3.99,Marvel,46886
COMIC,2010,JULY,30,Uncanny X-Men Heroic Age,1,3.99,Marvel,44658
COMIC,2010,JULY,31,Green Arrow,2,2.99,DC,44118
COMIC,2010,JULY,32,Birds of Prey,3,2.99,DC,43420
COMIC,2010,JULY,33,Dark Wolverine,88,2.99,Marvel,42522
COMIC,2010,JULY,34,Avengers Childrens Crusade,1,3.99,Marvel,41808
COMIC,2010,JULY,35,X-Force Sex and Violence,1,3.99,Marvel,41426
COMIC,2010,JULY,36,Detective Comics,867,3.99,DC,40371
COMIC,2010,JULY,37,Justice League Generation Lost,5,2.99,DC,40370
COMIC,2010,JULY,38,Wonder Woman,601,2.99,DC,39672
COMIC,2010,JULY,39,Justice League Generation Lost,6,2.99,DC,39190
COMIC,2010,JULY,40,Daredevil,508,2.99,Marvel,38438
COMIC,2010,JULY,41,Avengers Academy,2,2.99,Marvel,38061
COMIC,2010,JULY,42,Ultimate Comics Spider-Man,12,3.99,Marvel,37879
COMIC,2010,JULY,43,Deadpool,25,3.99,Marvel,36828
COMIC,2010,JULY,44,Wolverine Origins,50,3.99,Marvel,36401
COMIC,2010,JULY,45,Legion of Super Heroes,3,3.99,DC,36360
COMIC,2010,JULY,46,Red Robin,14,2.99,DC,35652
COMIC,2010,JULY,47,Fantastic Four,581,2.99,Marvel,35505
COMIC,2010,JULY,48,New Mutants,15,2.99,Marvel,35426
COMIC,2010,JULY,49,Action Comics,891,3.99,DC,35328
COMIC,2010,JULY,50,Brightest Day the Atom Special,1,2.99,DC,35203
COMIC,2010,JULY,51,Astonishing Spider-Man Wolverine,2,3.99,Marvel,34704
COMIC,2010,JULY,52,Time Masters Vanishing Point,1,3.99,DC,34509
COMIC,2010,JULY,53,X-Men Hellbound,3,3.99,Marvel,33783
COMIC,2010,JULY,54,Ultimate Comics Mystery,1,3.99,Marvel,33676
COMIC,2010,JULY,55,Batman Widening Gyre,6,4.99,DC,33391
COMIC,2010,JULY,56,X-Factor,207,2.99,Marvel,32082
COMIC,2010,JULY,57,Scarlet,1,3.95,Marvel,32015
COMIC,2010,JULY,58,Thanos Imperative,2,3.99,Marvel,31888
COMIC,2010,JULY,59,X-Men Origins Deadpool,1,3.99,Marvel,31522
COMIC,2010,JULY,60,Titans,25,2.99,DC,31505
COMIC,2010,JULY,61,Thunderbolts,146,2.99,Marvel,31501
COMIC,2010,JULY,62,Batman Beyond,2,2.99,DC,31397
COMIC,2010,JULY,63,Adventure Comics,516,3.99,DC,30897
COMIC,2010,JULY,64,Superman Batman,74,2.99,DC,30847
COMIC,2010,JULY,65,True Blood,1,3.99,IDW,30296
COMIC,2010,JULY,66,Wolverine Weapon X,15,3.99,Marvel,29555
COMIC,2010,JULY,67,X-Women,1,4.99,Marvel,29032
COMIC,2010,JULY,68,Walking Dead,75,3.99,Image,28667
COMIC,2010,JULY,69,Fantastic Four Annual,32,4.99,Marvel,28464
COMIC,2010,JULY,70,Deadpool Merc With A Mouth,13,3.99,Marvel,28454
COMIC,2010,JULY,71,Batgirl,12,2.99,DC,28011
COMIC,2010,JULY,72,Zatanna,3,2.99,DC,27792
COMIC,2010,JULY,73,"World War Hulks Wolverine Vs.Captain America",1,3.99,Marvel,26986
COMIC,2010,JULY,74,Supergirl,54,2.99,DC,26941
COMIC,2010,JULY,75,World War Hulks Spider-Man Vs. Thor,1,3.99,Marvel,26928
COMIC,2010,JULY,76,Dc Universe Legacies,3,3.99,DC,26708
COMIC,2010,JULY,77,Red Hood Lost Days,2,2.99,DC,26560
COMIC,2010,JULY,78,First Wave,3,3.99,DC,25920
COMIC,2010,JULY,79,"World War Hulks Wolverine Vs.Captain America",2,3.99,Marvel,25588
COMIC,2010,JULY,80,Walking Dead,74,2.99,Image,25468
COMIC,2010,JULY,81,Gotham City Sirens,14,2.99,DC,25315
COMIC,2010,JULY,82,World War Hulks Spider-Man Vs. Thor,2,3.99,Marvel,25295
COMIC,2010,JULY,83,Franken-Castle,19,2.99,Marvel,24947
COMIC,2010,JULY,84,Lady Deadpool,1,3.99,Marvel,24910
COMIC,2010,JULY,85,American Vampire,5,3.99,DC,24857
COMIC,2010,JULY,86,Batman Streets of Gotham,14,3.99,DC,24767
COMIC,2010,JULY,87,Deadpool Corps,4,2.99,Marvel,24476
COMIC,2010,JULY,88,Teen Titans,85,3.99,DC,24248
COMIC,2010,JULY,89,JSA All Stars,8,3.99,DC,23478
