PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2013,DECEMBER,1,Origin II,1,4.99,Marvel,131724
COMIC,2013,DECEMBER,2,Avengers,24,4.99,Marvel,127466
COMIC,2013,DECEMBER,3,Batman,26,3.99,DC,119443
COMIC,2013,DECEMBER,4,Forever Evil,4,3.99,DC,99351
COMIC,2013,DECEMBER,5,Superman Unchained,5,3.99,DC,96322
COMIC,2013,DECEMBER,6,Justice League,25,3.99,DC,94004
COMIC,2013,DECEMBER,7,Harley Quinn,1,2.99,DC,92153
COMIC,2013,DECEMBER,8,Justice League,26,3.99,DC,90592
COMIC,2013,DECEMBER,9,Inhumanity,1,3.99,Marvel,77519
COMIC,2013,DECEMBER,10,Superior Spider-Man,23,3.99,Marvel,77105
COMIC,2013,DECEMBER,11,Superior Spider-Man,24,3.99,Marvel,76131
COMIC,2013,DECEMBER,12,Batman Superman,6,3.99,DC,68857
COMIC,2013,DECEMBER,13,All New X-Men,20,3.99,Marvel,68189
COMIC,2013,DECEMBER,14,Walking Dead,118,2.99,Image,68020
COMIC,2013,DECEMBER,15,Amazing Spider-Man,700.1,3.99,Marvel,65775
COMIC,2013,DECEMBER,16,Justice League of America,10,3.99,DC,65678
COMIC,2013,DECEMBER,17,Uncanny X-Men,15.INH,3.99,Marvel,62692
COMIC,2013,DECEMBER,18,Amazing Spider-Man,700.2,3.99,Marvel,61233
COMIC,2013,DECEMBER,19,Amazing X-Men,2,3.99,Marvel,60870
COMIC,2013,DECEMBER,20,Amazing Spider-Man,700.3,3.99,Marvel,60513
COMIC,2013,DECEMBER,21,Amazing Spider-Man,700.4,3.99,Marvel,59142
COMIC,2013,DECEMBER,22,Amazing Spider-Man,700.5,3.99,Marvel,59083
COMIC,2013,DECEMBER,23,Justice League 3000,1,2.99,DC,57726
COMIC,2013,DECEMBER,24,Guardians of Galaxy,9,3.99,Marvel,57665
COMIC,2013,DECEMBER,25,Uncanny Avengers,15,3.99,Marvel,57035
COMIC,2013,DECEMBER,26,New Avengers,13.INH,3.99,Marvel,56624
COMIC,2013,DECEMBER,27,Detective Comics,26,3.99,DC,56538
COMIC,2013,DECEMBER,28,Guardians of Galaxy,10,3.99,Marvel,53527
COMIC,2013,DECEMBER,29,Saga,17,2.99,Image,53264
COMIC,2013,DECEMBER,30,X-Men,8,3.99,Marvel,53201
COMIC,2013,DECEMBER,31,Green Lantern,26,2.99,DC,51420
COMIC,2013,DECEMBER,32,Superman Wonder Woman,3,3.99,DC,51357
COMIC,2013,DECEMBER,33,Damian Son of Batman,3,3.99,DC,47389
COMIC,2013,DECEMBER,34,Avengers Annual 2013,1,4.99,Marvel,47349
COMIC,2013,DECEMBER,35,The Star Wars (Lucas Draft),4,3.99,Dark Horse,47292
COMIC,2013,DECEMBER,36,Batman And Two Face,26,2.99,DC,46611
COMIC,2013,DECEMBER,37,Deadpool,20,2.99,Marvel,43653
COMIC,2013,DECEMBER,38,Deadpool,21,2.99,Marvel,43066
COMIC,2013,DECEMBER,39,The Star Wars (Lucas Draft),0,3.99,Dark Horse,40531
COMIC,2013,DECEMBER,40,Batman The Dark Knight,26,2.99,DC,39980
COMIC,2013,DECEMBER,41,Forever Evil Arkham War,3,2.99,DC,39919
COMIC,2013,DECEMBER,42,Thor God of Thunder,16,3.99,Marvel,39597
COMIC,2013,DECEMBER,43,Wolverine And X-Men,39,3.99,Marvel,39063
COMIC,2013,DECEMBER,44,Aquaman,26,2.99,DC,38841
COMIC,2013,DECEMBER,45,Nightwing,26,2.99,DC,38452
COMIC,2013,DECEMBER,46,Action Comics,26,3.99,DC,37489
COMIC,2013,DECEMBER,47,Earth 2,18,2.99,DC,37130
COMIC,2013,DECEMBER,48,Superman,26,2.99,DC,36877
COMIC,2013,DECEMBER,49,Flash,26,2.99,DC,36601
COMIC,2013,DECEMBER,50,Justice League Dark,26,3.99,DC,36353
COMIC,2013,DECEMBER,51,Mighty Avengers,4.INH,3.99,Marvel,35740
COMIC,2013,DECEMBER,52,Indestructible Hulk,17.INH,3.99,Marvel,35679
COMIC,2013,DECEMBER,53,Batgirl,26,2.99,DC,34885
COMIC,2013,DECEMBER,54,Captain America,14,3.99,Marvel,34532
COMIC,2013,DECEMBER,55,Cataclysm Ultimates Last Stand,2,3.99,Marvel,33348
COMIC,2013,DECEMBER,56,Star Wars,12,2.99,Dark Horse,33093
COMIC,2013,DECEMBER,57,Green Lantern Corps,26,2.99,DC,32797
COMIC,2013,DECEMBER,58,Wonder Woman,26,2.99,DC,32773
COMIC,2013,DECEMBER,59,Iron Man,19,3.99,Marvel,32537
COMIC,2013,DECEMBER,60,Daredevil,34,2.99,Marvel,32331
COMIC,2013,DECEMBER,61,Wolverine,12,3.99,Marvel,32274
COMIC,2013,DECEMBER,62,East of West,8,3.5,Image,31059
COMIC,2013,DECEMBER,63,Indestructible Hulk Annual,1,4.99,Marvel,30846
COMIC,2013,DECEMBER,64,Batman Black & White,4,4.99,DC,30577
COMIC,2013,DECEMBER,65,Green Lantern New Guardians,26,2.99,DC,30489
COMIC,2013,DECEMBER,66,Cataclysm Ultimate Spider-Man,2,3.99,Marvel,30293
COMIC,2013,DECEMBER,67,Teen Titans,26,2.99,DC,29149
COMIC,2013,DECEMBER,68,Nova,11,3.99,Marvel,27982
COMIC,2013,DECEMBER,69,Cable And X-Force,17,3.99,Marvel,27712
COMIC,2013,DECEMBER,70,Fantastic Four,15,2.99,Marvel,27610
COMIC,2013,DECEMBER,71,Uncanny X-Force,15,3.99,Marvel,27567
COMIC,2013,DECEMBER,72,Savage Wolverine,13,3.99,Marvel,27490
COMIC,2013,DECEMBER,73,Forever Evil Rogues Rebellion,3,2.99,DC,27363
COMIC,2013,DECEMBER,74,Legenderry A Steampunk Adv,1*,3.99,Dynamic Forces,27174
COMIC,2013,DECEMBER,75,Catwoman,26,2.99,DC,26482
COMIC,2013,DECEMBER,76,Red Lanterns,26,2.99,DC,26242
COMIC,2013,DECEMBER,77,Inhumanity Awakening,1,3.99,Marvel,25582
COMIC,2013,DECEMBER,78,Velvet,2*,2.99,Image,25549
COMIC,2013,DECEMBER,79,Superior Spider-Man Team Up,7,3.99,Marvel,25514
COMIC,2013,DECEMBER,80,Red Hood And The Outlaws,26,2.99,DC,25382
COMIC,2013,DECEMBER,81,Suicide Squad,26,2.99,DC,25346
COMIC,2013,DECEMBER,82,Thunderbolts,19,2.99,Marvel,24959
COMIC,2013,DECEMBER,83,Cataclysm Ultimates,2,3.99,Marvel,24819
COMIC,2013,DECEMBER,84,Green Arrow,26,2.99,DC,24687
COMIC,2013,DECEMBER,85,Batman 66,6,3.99,DC,24374
COMIC,2013,DECEMBER,86,Superior Spider-Man Team Up,8,3.99,Marvel,24296
COMIC,2013,DECEMBER,87,Avengers Assemble,22.INH,3.99,Marvel,24168
COMIC,2013,DECEMBER,88,Secret Avengers,12,3.99,Marvel,23863
COMIC,2013,DECEMBER,89,Batwoman,26,2.99,DC,23311
COMIC,2013,DECEMBER,90,Secret Avengers,13,3.99,Marvel,23172
COMIC,2013,DECEMBER,91,Young Avengers,13,2.99,Marvel,23019
COMIC,2013,DECEMBER,92,My Little Pony Friendship Is Magic,14,3.99,IDW,22990
COMIC,2013,DECEMBER,93,Marvel Knights Spider-Man,3,3.99,Marvel,22878
COMIC,2013,DECEMBER,94,Forever Evil Argus,3,2.99,DC,22758
COMIC,2013,DECEMBER,95,Lazarus,5,2.99,Image,22695
COMIC,2013,DECEMBER,96,Young Avengers,14,2.99,Marvel,22692
COMIC,2013,DECEMBER,97,Supergirl,26,2.99,DC,22646
COMIC,2013,DECEMBER,98,Marvel Knights X-Men,2,3.99,Marvel,22549
COMIC,2013,DECEMBER,99,Cataclysm Ultimate X-Men,2,3.99,Marvel,22508
COMIC,2013,DECEMBER,100,Constantine,9,2.99,DC,22403
COMIC,2013,DECEMBER,101,Marvel Knights Hulk,1,3.99,Marvel,22169
COMIC,2013,DECEMBER,102,FF,15,2.99,Marvel,22034
COMIC,2013,DECEMBER,103,Injustice Gods Among Us,12,3.99,DC,21871
COMIC,2013,DECEMBER,104,Twilight Zone,1,3.99,Dynamic Forces,21723
COMIC,2013,DECEMBER,105,Scarlet Spider,25,3.99,Marvel,21627
COMIC,2013,DECEMBER,106,Superior Foes of Spider-Man,6,2.99,Marvel,21367
COMIC,2013,DECEMBER,107,DC Vs Masters of The Universe,3,2.99,DC,21325
COMIC,2013,DECEMBER,108,Pretty Deadly,3*,3.5,Image,21079
COMIC,2013,DECEMBER,109,Worlds Finest,18,2.99,DC,21039
COMIC,2013,DECEMBER,110,Hellboy In Hell,5,2.99,Dark Horse,21026
COMIC,2013,DECEMBER,111,Captain America Living Legend,4,3.99,Marvel,20938
COMIC,2013,DECEMBER,112,Superior Foes of Spider-Man,7,2.99,Marvel,20858
COMIC,2013,DECEMBER,113,Thunderbolts Annual 2013,1,4.99,Marvel,20840
COMIC,2013,DECEMBER,114,Trinity of Sin Pandora,6,2.99,DC,20563
COMIC,2013,DECEMBER,115,Swamp Thing,26,2.99,DC,20247
COMIC,2013,DECEMBER,116,Black Science,2*,3.5,Image,20151
COMIC,2013,DECEMBER,117,Trillium,5,2.99,DC,20035
COMIC,2013,DECEMBER,118,My Little Pony Micro Series,10,3.99,IDW,19967
COMIC,2013,DECEMBER,119,Avengers Ai,7.INH,2.99,Marvel,19879
COMIC,2013,DECEMBER,120,Dead Boy Detectives,1*,2.99,DC,19525
COMIC,2013,DECEMBER,121,Unity,2*,3.99,Valiant,18845
COMIC,2013,DECEMBER,122,Animal Man,26,2.99,DC,18823
COMIC,2013,DECEMBER,123,Trinity of Sin The Phantom Stranger,14,2.99,DC,18649
COMIC,2013,DECEMBER,124,A Plus X,15,3.99,Marvel,18648
COMIC,2013,DECEMBER,125,X-Men Legacy,21,2.99,Marvel,18574
COMIC,2013,DECEMBER,126,Saviors,1,2.99,Image,17894
COMIC,2013,DECEMBER,127,Superboy,26,2.99,DC,17690
COMIC,2013,DECEMBER,128,Birds of Prey,26,2.99,DC,17497
COMIC,2013,DECEMBER,129,Locke & Key Alpha,2,7.99,IDW,16936
COMIC,2013,DECEMBER,130,Dead Body Road,1*,2.99,Image,16840
COMIC,2013,DECEMBER,131,Talon,14,2.99,DC,16373
COMIC,2013,DECEMBER,132,Daredevil Dark Nights,7,2.99,Marvel,15996
COMIC,2013,DECEMBER,133,Batman Beyond Universe,5,3.99,DC,15857
COMIC,2013,DECEMBER,134,Star Wars Darth Vader & Cry of Shadows,1,3.5,Dark Horse,15847
COMIC,2013,DECEMBER,135,Manhattan Projects,17,3.5,Image,15646
COMIC,2013,DECEMBER,136,Adventure Time,23,3.99,Boom,15635
COMIC,2013,DECEMBER,137,TMNT Ongoing,29,3.99,IDW,15532
COMIC,2013,DECEMBER,138,Ten Grand,6,2.99,Image,15366
COMIC,2013,DECEMBER,139,Astro City,7,3.99,DC,15360
COMIC,2013,DECEMBER,140,Larfleeze,6,2.99,DC,15081
COMIC,2013,DECEMBER,141,X-Files Season 10,7,3.99,IDW,14792
COMIC,2013,DECEMBER,142,True Lives of the Fabulous Killjoys,6,3.99,Dark Horse,14762
COMIC,2013,DECEMBER,143,He Man And The Masters of The Universe,9,2.99,DC,14465
COMIC,2013,DECEMBER,144,Fearless Defenders,12,3.99,Marvel,14252
COMIC,2013,DECEMBER,145,Fables,136,2.99,DC,14220
COMIC,2013,DECEMBER,146,Wolverine Max,14,3.99,Marvel,14118
COMIC,2013,DECEMBER,147,Star Wars Legacy II,10,2.99,Dark Horse,13783
COMIC,2013,DECEMBER,148,Doc Savage,1,3.99,Dynamic Forces,13631
COMIC,2013,DECEMBER,149,Longshot Saves Marvel Universe,3,2.99,Marvel,13614
COMIC,2013,DECEMBER,150,Star Wars Dawn of the Jedi Force War,2,3.5,Dark Horse,13531
COMIC,2013,DECEMBER,151,All Star Western,26,3.99,DC,13440
COMIC,2013,DECEMBER,152,God Is Dead,4,3.99,Avatar,13369
COMIC,2013,DECEMBER,153,Red Sonja,6,3.99,Dynamic Forces,13291
COMIC,2013,DECEMBER,154,Invincible,107,2.99,Image,13268
COMIC,2013,DECEMBER,155,Satellite Sam,5,3.5,Image,13060
COMIC,2013,DECEMBER,156,Terminator Salvation Final Battle,1,3.99,Dark Horse,13022
COMIC,2013,DECEMBER,157,Smallville Season 11 Alien,1,3.99,DC,13019
COMIC,2013,DECEMBER,158,Longshot Saves Marvel Universe,4,2.99,Marvel,12854
COMIC,2013,DECEMBER,159,TMNT Villain Microseries,8,3.99,IDW,12829
COMIC,2013,DECEMBER,160,Manifest Destiny,2,2.99,Image,12801
COMIC,2013,DECEMBER,161,Fairest,21,2.99,DC,12718
COMIC,2013,DECEMBER,162,Spawn,238,2.99,Image,12459
COMIC,2013,DECEMBER,163,Teen Titans Go,1*,2.99,DC,12219
COMIC,2013,DECEMBER,164,Sons of Anarchy,4,3.99,Boom,12215
COMIC,2013,DECEMBER,165,Adventures of Superman,8,3.99,DC,12142
COMIC,2013,DECEMBER,166,Adventure Time Candy Capers,6,3.99,Boom,12070
COMIC,2013,DECEMBER,167,Chew,38,2.99,Image,12068
COMIC,2013,DECEMBER,168,Fantomex Max,3,3.99,Marvel,12064
COMIC,2013,DECEMBER,169,Star Wars Dark Times Spark Remains,5,3.5,Dark Horse,11828
COMIC,2013,DECEMBER,170,Samurai Jack,3,3.99,IDW,11553
COMIC,2013,DECEMBER,171,Shaolin Cowboy,3,3.99,Dark Horse,11255
COMIC,2013,DECEMBER,172,Conan The Barbarian,23,3.5,Dark Horse,11245
COMIC,2013,DECEMBER,173,Coffin Hill,3*,2.99,DC,11215
COMIC,2013,DECEMBER,174,Star Trek Khan,3,3.99,IDW,11103
COMIC,2013,DECEMBER,175,Legends Dark Knight 100 Page Super Spectacular,1,9.99,DC,11091
COMIC,2013,DECEMBER,176,Batman Lil Gotham,9,2.99,DC,11078
COMIC,2013,DECEMBER,177,Revival,16,2.99,Image,11065
COMIC,2013,DECEMBER,178,Rocket Girl,3,3.5,Image,10976
COMIC,2013,DECEMBER,179,Batwing,26,2.99,DC,10753
COMIC,2013,DECEMBER,180,Regular Show,7,3.99,Boom,10733
COMIC,2013,DECEMBER,181,Sex,9,2.99,Image,10707
COMIC,2013,DECEMBER,182,Alex + Ada,2,2.99,Image,10700
COMIC,2013,DECEMBER,183,Hinterkind,3*,2.99,DC,10599
COMIC,2013,DECEMBER,184,Star Trek Ongoing,28,3.99,IDW,10443
COMIC,2013,DECEMBER,185,Sonic The Hedgehog,255,2.99,Archie,10422
COMIC,2013,DECEMBER,186,Doctor Who Vol. 3,16,3.99,IDW,10264
COMIC,2013,DECEMBER,187,Grimm Fairy Tales Oz,5,2.99,Zenescope,10158
