PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2014,MAY,1,Original Sin,1,4.99,Marvel,147045
COMIC,2014,MAY,2,Amazing Spider-Man,2,3.99,Marvel,123945
COMIC,2014,MAY,3,Amazing Spider-Man,1.1,3.99,Marvel,116555
COMIC,2014,MAY,4,Batman,31,3.99,DC,107499
COMIC,2014,MAY,5,Forever Evil,7,4.99,DC,96098
COMIC,2014,MAY,6,Original Sin,2,3.99,Marvel,92643
COMIC,2014,MAY,7,Justice League,30,3.99,DC,77456
COMIC,2014,MAY,8,Walking Dead,127,2.99,Image,71352
COMIC,2014,MAY,9,New 52 Futures End,1*,2.99,DC,70788
COMIC,2014,MAY,10,Batman Eternal,5*,2.99,DC,66795
COMIC,2014,MAY,11,Batman Eternal,6*,2.99,DC,64530
COMIC,2014,MAY,12,Justice League United,1,3.99,DC,64209
COMIC,2014,MAY,13,Superman Doomed,1,4.99,DC,63424
COMIC,2014,MAY,14,Harley Quinn,6,2.99,DC,62467
COMIC,2014,MAY,15,Batman Eternal,8*,2.99,DC,62294
COMIC,2014,MAY,16,All New X-Men,27,3.99,Marvel,62269
COMIC,2014,MAY,17,Batman Eternal,7*,2.99,DC,62046
COMIC,2014,MAY,18,Avengers,29,4.99,Marvel,58661
COMIC,2014,MAY,19,New 52 Futures End,2*,2.99,DC,57147
COMIC,2014,MAY,20,Avengers,30,3.99,Marvel,57099
COMIC,2014,MAY,21,Saga,19,2.99,Image,55422
COMIC,2014,MAY,22,Batman Superman,10,3.99,DC,54844
COMIC,2014,MAY,23,Uncanny X-Men,21,3.99,Marvel,54747
COMIC,2014,MAY,24,Detective Comics,31,3.99,DC,54518
COMIC,2014,MAY,25,Guardians of Galaxy,15,3.99,Marvel,54332
COMIC,2014,MAY,26,New 52 Futures End,3*,2.99,DC,53771
COMIC,2014,MAY,27,Batman Superman,11,3.99,DC,53504
COMIC,2014,MAY,28,New 52 Futures End,4*,2.99,DC,53178
COMIC,2014,MAY,29,Deadpool,29,3.99,Marvel,52403
COMIC,2014,MAY,30,Uncanny Avengers,20,3.99,Marvel,51886
COMIC,2014,MAY,31,Justice League of America,14,3.99,DC,51351
COMIC,2014,MAY,32,Superman Wonder Woman,8,3.99,DC,47803
COMIC,2014,MAY,33,Thanos Annual,1,4.99,Marvel,47599
COMIC,2014,MAY,34,Cyclops,1,3.99,Marvel,47468
COMIC,2014,MAY,35,Deadpool Vs. Carnage,3,3.99,Marvel,46688
COMIC,2014,MAY,36,Miles Morales Ultimate Spider-Man,1,3.99,Marvel,45864
COMIC,2014,MAY,37,Deadpool,28,3.99,Marvel,45858
COMIC,2014,MAY,38,Nightwing,30,3.99,DC,43923
COMIC,2014,MAY,39,Green Lantern,31,2.99,DC,43769
COMIC,2014,MAY,40,New Avengers,18,3.99,Marvel,43668
COMIC,2014,MAY,41,Moon Knight,3,3.99,Marvel,42607
COMIC,2014,MAY,42,Serenity Leaves On The Wind,5,3.5,Dark Horse,42606
COMIC,2014,MAY,43,Amazing X-Men,7,3.99,Marvel,42512
COMIC,2014,MAY,44,Batman And Frankenstein,31,2.99,DC,42150
COMIC,2014,MAY,45,Inhuman,2,3.99,Marvel,41810
COMIC,2014,MAY,46,Deadpool Annual,2,4.99,Marvel,41271
COMIC,2014,MAY,47,Action Comics,31,3.99,DC,41081
COMIC,2014,MAY,48,Superman,31,2.99,DC,40534
COMIC,2014,MAY,49,X-Men,14,3.99,Marvel,39499
COMIC,2014,MAY,50,Daredevil,3,3.99,Marvel,39316
COMIC,2014,MAY,51,The Star Wars,8,3.99,Dark Horse,38654
COMIC,2014,MAY,52,Hulk,3,3.99,Marvel,37639
COMIC,2014,MAY,53,Thor God of Thunder,22,3.99,Marvel,36945
COMIC,2014,MAY,54,MPH,1,2.99,Image,35632
COMIC,2014,MAY,55,Wolverine,6,3.99,Marvel,35571
COMIC,2014,MAY,56,Magneto,3,3.99,Marvel,35504
COMIC,2014,MAY,57,Nightcrawler,2,3.99,Marvel,35356
COMIC,2014,MAY,58,Wolverine,7,3.99,Marvel,35039
COMIC,2014,MAY,59,Ms. Marvel,4,2.99,Marvel,34839
COMIC,2014,MAY,60,Sinestro,2,2.99,DC,34640
COMIC,2014,MAY,61,Earth 2,23,2.99,DC,34531
COMIC,2014,MAY,62,Flash,31,2.99,DC,34240
COMIC,2014,MAY,63,Iron Fist Living Weapon,2,3.99,Marvel,33643
COMIC,2014,MAY,64,Wolverine And X-Men,4,3.99,Marvel,33521
COMIC,2014,MAY,65,Fantastic Four,5,4.99,Marvel,33336
COMIC,2014,MAY,66,Fantastic Four,4,3.99,Marvel,33263
COMIC,2014,MAY,67,Magneto,4,3.99,Marvel,33070
COMIC,2014,MAY,68,Secret Origins,2,4.99,DC,32966
COMIC,2014,MAY,69,Aquaman,31,2.99,DC,32076
COMIC,2014,MAY,70,Trees,1*,2.99,Image,31926
COMIC,2014,MAY,71,Batgirl,31,2.99,DC,31552
COMIC,2014,MAY,72,Wonder Woman,31,2.99,DC,30655
COMIC,2014,MAY,73,Captain America,20,3.99,Marvel,30341
COMIC,2014,MAY,74,Iron Man,25,3.99,Marvel,29558
COMIC,2014,MAY,75,Avengers World,6,3.99,Marvel,28969
COMIC,2014,MAY,76,Mighty Avengers,10,3.99,Marvel,28711
COMIC,2014,MAY,77,Iron Man,26,3.99,Marvel,28654
COMIC,2014,MAY,78,Green Lantern Corps,31,2.99,DC,28449
COMIC,2014,MAY,79,Star Wars,17,2.99,Dark Horse,28241
COMIC,2014,MAY,80,All New Ghost Rider,3,3.99,Marvel,27756
COMIC,2014,MAY,81,Punisher,5,3.99,Marvel,27471
COMIC,2014,MAY,82,Afterlife With Archie,5,2.99,Archie,27071
COMIC,2014,MAY,83,East of West,12,3.5,Image,27056
COMIC,2014,MAY,84,Wake,8,2.99,DC,26694
COMIC,2014,MAY,85,Elektra,2,3.99,Marvel,26612
COMIC,2014,MAY,86,X-Force,5,3.99,Marvel,26215
COMIC,2014,MAY,87,Aquaman and the Others,2,2.99,DC,26198
COMIC,2014,MAY,88,Black Widow,6,3.99,Marvel,26136
COMIC,2014,MAY,89,Captain Marvel,3,3.99,Marvel,26057
COMIC,2014,MAY,90,Loki Agent of Asgard,4,2.99,Marvel,26012
COMIC,2014,MAY,91,Southern Bastards,2*,3.5,Image,25811
COMIC,2014,MAY,92,Justice League 3000,6,2.99,DC,25738
COMIC,2014,MAY,93,She-Hulk,4,2.99,Marvel,25543
COMIC,2014,MAY,94,Justice League Dark,31,3.99,DC,25337
COMIC,2014,MAY,95,All New X-Factor,7,3.99,Marvel,24873
COMIC,2014,MAY,96,Red Lanterns,31,2.99,DC,24307
COMIC,2014,MAY,97,All New X-Factor,8,3.99,Marvel,24283
COMIC,2014,MAY,98,All New Ultimates,2,3.99,Marvel,24165
COMIC,2014,MAY,99,Giant Size Spider-Man,1,4.99,Marvel,23996
COMIC,2014,MAY,100,Green Lantern New Guardians,31,2.99,DC,23886
COMIC,2014,MAY,101,Green Arrow,31,2.99,DC,23475
COMIC,2014,MAY,102,Teen Titans Annual,3,4.99,DC,23140
COMIC,2014,MAY,103,Secret Avengers,3,3.99,Marvel,22860
COMIC,2014,MAY,104,My Little Pony Friendship Is Magic,19,3.99,IDW,22820
COMIC,2014,MAY,105,Supergirl,31,2.99,DC,22783
COMIC,2014,MAY,106,Nailbiter,1,2.99,Image,22746
COMIC,2014,MAY,107,Miracleman,5,4.99,Marvel,22399
COMIC,2014,MAY,108,Suicide Squad,30,3.99,DC,22063
COMIC,2014,MAY,109,All New Invaders,5,3.99,Marvel,21843
COMIC,2014,MAY,110,Thunderbolts,26,2.99,Marvel,21771
COMIC,2014,MAY,111,Nova,17,3.99,Marvel,21652
COMIC,2014,MAY,112,Savage Wolverine,18,3.99,Marvel,21599
COMIC,2014,MAY,113,Red Hood And The Outlaws,31,2.99,DC,21257
COMIC,2014,MAY,114,Savage Wolverine,19,3.99,Marvel,21144
COMIC,2014,MAY,115,Worlds Finest,23,2.99,DC,21118
COMIC,2014,MAY,116,Cowl,1,3.5,Image,20851
COMIC,2014,MAY,117,Miracleman,6,4.99,Marvel,20598
COMIC,2014,MAY,118,Buffy the Vampire Slayer Season 10,3,3.5,Dark Horse,20556
COMIC,2014,MAY,119,Star Wars Rebel Heist,2,3.5,Dark Horse,20387
COMIC,2014,MAY,120,Velvet,5,2.99,Image,20258
COMIC,2014,MAY,121,Catwoman,31,2.99,DC,20144
COMIC,2014,MAY,122,Winter Soldier Bitter March,4,3.99,Marvel,19930
COMIC,2014,MAY,123,New Warriors,4,3.99,Marvel,19900
COMIC,2014,MAY,124,Starlight,3,2.99,Image,19891
COMIC,2014,MAY,125,Injustice Gods Among Us Year Two,5,2.99,DC,19834
COMIC,2014,MAY,126,Avengers Undercover,4,2.99,Marvel,19696
