PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2013,OCTOBER,1,Walking Dead,115,2.99,Image,310584
COMIC,2013,OCTOBER,2,Batman,24,6.99,DC,124652
COMIC,2013,OCTOBER,3,Infinity,4,3.99,Marvel,113003
COMIC,2013,OCTOBER,4,Forever Evil,2,3.99,DC,112944
COMIC,2013,OCTOBER,5,Infinity,5,3.99,Marvel,106567
COMIC,2013,OCTOBER,6,Justice League,24,3.99,DC,98491
COMIC,2013,OCTOBER,7,Superman Wonder Woman,1,3.99,DC,94859
COMIC,2013,OCTOBER,8,Sandman Overture,1*,4.99,DC,93301
COMIC,2013,OCTOBER,9,Superior Spider-Man,20,3.99,Marvel,85309
COMIC,2013,OCTOBER,10,Superior Spider-Man,19,3.99,Marvel,83671
COMIC,2013,OCTOBER,11,Batman Superman,4,3.99,DC,82990
COMIC,2013,OCTOBER,12,All New X-Men,17,3.99,Marvel,82843
COMIC,2013,OCTOBER,13,Justice League of America,8,3.99,DC,77305
COMIC,2013,OCTOBER,14,Uncanny X-Men,13,3.99,Marvel,75202
COMIC,2013,OCTOBER,15,X-Men Battle of Atom,2,3.99,Marvel,73894
COMIC,2013,OCTOBER,16,X-Men,6,3.99,Marvel,71990
COMIC,2013,OCTOBER,17,Avengers,21,3.99,Marvel,71751
COMIC,2013,OCTOBER,18,Avengers,22,3.99,Marvel,70735
COMIC,2013,OCTOBER,19,Guardians of Galaxy,7,3.99,Marvel,68647
COMIC,2013,OCTOBER,20,Guardians of Galaxy,8,3.99,Marvel,63494
COMIC,2013,OCTOBER,21,Damian Son of Batman,1,3.99,DC,63453
COMIC,2013,OCTOBER,22,New Avengers,11,3.99,Marvel,63231
COMIC,2013,OCTOBER,23,Uncanny Avengers,13,3.99,Marvel,60597
COMIC,2013,OCTOBER,24,Detective Comics,24,3.99,DC,59310
COMIC,2013,OCTOBER,25,Wolverine and X-Men,37,3.99,Marvel,57434
COMIC,2013,OCTOBER,26,Green Lantern,24,2.99,DC,57109
COMIC,2013,OCTOBER,27,All New X-Men Special,1,4.99,Marvel,56925
COMIC,2013,OCTOBER,28,The Star Wars,2,3.99,Dark Horse,56165
COMIC,2013,OCTOBER,29,Mighty Avengers,2,3.99,Marvel,54862
COMIC,2013,OCTOBER,30,Saga,15,2.99,Image,54816
COMIC,2013,OCTOBER,31,Batman and Two Face,24,2.99,DC,52060
COMIC,2013,OCTOBER,32,Forever Evil Arkham War,1,2.99,DC,52004
COMIC,2013,OCTOBER,33,Green Lantern Annual,2,4.99,DC,47861
COMIC,2013,OCTOBER,34,Deadpool,18,2.99,Marvel,47096
COMIC,2013,OCTOBER,35,Thor God of Thunder,14,3.99,Marvel,46008
COMIC,2013,OCTOBER,36,Pretty Deadly,1*,3.5,Image,45833
COMIC,2013,OCTOBER,37,Justice League Dark,24,3.99,DC,45401
COMIC,2013,OCTOBER,38,Batman The Dark Knight,24,2.99,DC,43382
COMIC,2013,OCTOBER,39,Indestructible Hulk Special,1,4.99,Marvel,42970
COMIC,2013,OCTOBER,40,Aquaman,24,2.99,DC,42248
COMIC,2013,OCTOBER,41,Velvet,1*,3.5,Image,41897
COMIC,2013,OCTOBER,42,Afterlife With Archie,1,2.99,Archie,41533
COMIC,2013,OCTOBER,43,Indestructible Hulk,14,3.99,Marvel,40963
COMIC,2013,OCTOBER,44,Superior Spider-Man Team Up Special,1,4.99,Marvel,40796
COMIC,2013,OCTOBER,45,Walking Dead Tyreese Special,,2.99,Image,40572
COMIC,2013,OCTOBER,46,Hawkeye,13,2.99,Marvel,40476
COMIC,2013,OCTOBER,47,Kick-Ass 3,4,2.99,Marvel,40412
COMIC,2013,OCTOBER,48,Hunger,3,3.99,Marvel,39915
COMIC,2013,OCTOBER,49,Nightwing,24,2.99,DC,39853
COMIC,2013,OCTOBER,50,Walking Dead 10th Anniversary Edition,1,5.99,Image,39780
COMIC,2013,OCTOBER,51,Action Comics,24,3.99,DC,39620
COMIC,2013,OCTOBER,52,Superman,24,2.99,DC,39580
COMIC,2013,OCTOBER,53,Iron Man,17,3.99,Marvel,39047
COMIC,2013,OCTOBER,54,Deadpool Kills Deadpool,4,2.99,Marvel,38912
COMIC,2013,OCTOBER,55,Captain America,12,3.99,Marvel,38684
COMIC,2013,OCTOBER,56,Earth 2,16,2.99,DC,38389
COMIC,2013,OCTOBER,57,Marvel Knights Spider-Man,1,3.99,Marvel,38379
COMIC,2013,OCTOBER,58,Flash,24,2.99,DC,38190
COMIC,2013,OCTOBER,59,Cataclysm,0.1,3.99,Marvel,37589
COMIC,2013,OCTOBER,60,Batman Black & White,2,4.99,DC,37523
COMIC,2013,OCTOBER,61,Green Lantern Corps,24,2.99,DC,37312
