PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2010,FEBRUARY,1,Blackest Night,7,3.99,DC,130613
COMIC,2010,FEBRUARY,2,Siege,2,3.99,Marvel,108429
COMIC,2010,FEBRUARY,3,Green Lantern,51,2.99,DC,95509
COMIC,2010,FEBRUARY,4,Batman And Robin,8,2.99,DC,87302
COMIC,2010,FEBRUARY,5,Batman And Robin,9,2.99,DC,84562
COMIC,2010,FEBRUARY,6,Dark Avengers,14,3.99,Marvel,76639
COMIC,2010,FEBRUARY,7,New Avengers,62,3.99,Marvel,76405
COMIC,2010,FEBRUARY,8,Green Lantern Corps,45,2.99,DC,75404
COMIC,2010,FEBRUARY,9,Flash Rebirth,6,2.99,DC,70824
COMIC,2010,FEBRUARY,10,Uncanny X-Men,521,2.99,Marvel,67049
COMIC,2010,FEBRUARY,11,Thor,607,2.99,Marvel,66973
COMIC,2010,FEBRUARY,12,Blackest Night: The Flash,3,2.99,DC,65348
COMIC,2010,FEBRUARY,13,Captain America,603,3.99,Marvel,63568
COMIC,2010,FEBRUARY,14,Batman,696,2.99,DC,61290
COMIC,2010,FEBRUARY,15,Amazing Spider-Man,620,2.99,Marvel,59860
COMIC,2010,FEBRUARY,16,Ultimate Comics X,1,3.99,Marvel,59159
COMIC,2010,FEBRUARY,17,Blackest Night Wonder Woman,3,2.99,DC,58700
COMIC,2010,FEBRUARY,18,Justice League of America,42,3.99,DC,57522
COMIC,2010,FEBRUARY,19,Amazing Spider-Man,621,2.99,Marvel,55350
COMIC,2010,FEBRUARY,20,Blackest Night JSA,3,2.99,DC,54906
COMIC,2010,FEBRUARY,21,Dark Wolverine,83,2.99,Marvel,53958
COMIC,2010,FEBRUARY,22,Amazing Spider-Man,622,3.99,Marvel,53929
COMIC,2010,FEBRUARY,23,"Adventure Comics with Black LanternSuperboy",7,3.99,DC,53721
COMIC,2010,FEBRUARY,24,Hulk,20,3.99,Marvel,51962
COMIC,2010,FEBRUARY,25,X-Men Legacy,233,2.99,Marvel,51344
COMIC,2010,FEBRUARY,26,Invincible Iron Man,23,2.99,Marvel,50027
COMIC,2010,FEBRUARY,27,X-Force,24,2.99,Marvel,49790
COMIC,2010,FEBRUARY,28,Buffy the Vampire Slayer,32,2.99,Dark Horse,47975
COMIC,2010,FEBRUARY,29,Siege Embedded,2,3.99,Marvel,46003
COMIC,2010,FEBRUARY,30,Incredible Hulk,607,3.99,Marvel,45870
COMIC,2010,FEBRUARY,31,Deadpool,19,2.99,Marvel,44580
COMIC,2010,FEBRUARY,32,Deadpool,20,2.99,Marvel,43347
COMIC,2010,FEBRUARY,33,Doomwar,1,3.99,Marvel,43241
COMIC,2010,FEBRUARY,34,Ultimate Comics Spider-Man,7,3.99,Marvel,42176
COMIC,2010,FEBRUARY,35,Black Lantern Green Arrow,30,3.99,DC,42014
COMIC,2010,FEBRUARY,36,Avengers Initiative,33,2.99,Marvel,39968
COMIC,2010,FEBRUARY,37,Fall of Hulks Red Hulk,2,3.99,Marvel,39259
COMIC,2010,FEBRUARY,38,Justice Society of America,36,2.99,DC,39060
COMIC,2010,FEBRUARY,39,Daredevil,505,2.99,Marvel,38693
COMIC,2010,FEBRUARY,40,Secret Six,18,2.99,DC,37876
COMIC,2010,FEBRUARY,41,Fantastic Four,576,2.99,Marvel,37526
COMIC,2010,FEBRUARY,42,Red Robin,9,2.99,DC,36466
COMIC,2010,FEBRUARY,43,Question,37,2.99,DC,35940
COMIC,2010,FEBRUARY,44,Dark X-Men,4,3.99,Marvel,35007
COMIC,2010,FEBRUARY,45,Deadpool Merc with a Mouth,8,2.99,Marvel,34281
COMIC,2010,FEBRUARY,46,Thunderbolts,141,2.99,Marvel,33948
COMIC,2010,FEBRUARY,47,Justice Society of America Annual,2,4.99,DC,33518
COMIC,2010,FEBRUARY,48,Supergirl,50,4.99,DC,33338
COMIC,2010,FEBRUARY,49,Superman Batman,69,2.99,DC,33224
COMIC,2010,FEBRUARY,50,Superman World of New Krypton,12,2.99,DC,32407
COMIC,2010,FEBRUARY,51,Superman,697,2.99,DC,31504
COMIC,2010,FEBRUARY,52,X-Factor,202,2.99,Marvel,30981
COMIC,2010,FEBRUARY,53,Secret Warriors,13,2.99,Marvel,30843
COMIC,2010,FEBRUARY,54,New Mutants,10,2.99,Marvel,30807
COMIC,2010,FEBRUARY,55,Nation X,3,3.99,Marvel,30670
COMIC,2010,FEBRUARY,56,Wolverine Weapon X,10,3.99,Marvel,30132
