PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALESCOMIC,2004,OCTOBER,1,Identity Crisis,5,3.95,DC,125518
COMIC,2004,OCTOBER,2,Wolverine,20,2.25,Marvel,116720
COMIC,2004,OCTOBER,3,Superman,210,2.5,DC,113372
COMIC,2004,OCTOBER,4,Secret War Book Three,,3.99,Marvel,109641
COMIC,2004,OCTOBER,5,Uncanny X-Men,450,2.25,Marvel,101409
COMIC,2004,OCTOBER,6,Uncanny X-Men,451,2.25,Marvel,97405
COMIC,2004,OCTOBER,7,Ultimate Spider-Man,66,2.25,Marvel,95826
COMIC,2004,OCTOBER,8,Green Lantern Rebirth,1,2.95,DC,95001
COMIC,2004,OCTOBER,9,Ultimate Spider-Man,67,2.25,Marvel,94980
COMIC,2004,OCTOBER,10,Ultimate X-Men,52,2.25,Marvel,93743
COMIC,2004,OCTOBER,11,Amazing Spider-Man,513,2.25,Marvel,89530
COMIC,2004,OCTOBER,12,X-Men,163,2.25,Marvel,88530
COMIC,2004,OCTOBER,13,Wolverine,21,2.25,Marvel,83506
COMIC,2004,OCTOBER,14,Ultimate Nightmare,3,2.25,Marvel,83129
COMIC,2004,OCTOBER,15,"X-Men The End Book One Dreamers AndDemons",4,2.99,Marvel,75002
COMIC,2004,OCTOBER,16,Batman,633,2.95,DC,69879
COMIC,2004,OCTOBER,17,Marvel Knights Spider-Man,7,2.99,Marvel,69852
COMIC,2004,OCTOBER,18,JLA,107,2.25,DC,65163
COMIC,2004,OCTOBER,19,Teen Titans,17,2.5,DC,63094
COMIC,2004,OCTOBER,20,Teen Titans Legion Special,1,3.5,DC,59237
COMIC,2004,OCTOBER,21,Daredevil,66,2.99,Marvel,53087
COMIC,2004,OCTOBER,22,Spectacular Spider-Man,20,2.25,Marvel,51110
COMIC,2004,OCTOBER,23,Thor,85,2.99,Marvel,49321
COMIC,2004,OCTOBER,24,Ultimate Elektra,3,2.25,Marvel,49251
COMIC,2004,OCTOBER,25,Strange,2,3.5,Marvel,48364
COMIC,2004,OCTOBER,26,Excalibur,6,2.99,Marvel,48364
COMIC,2004,OCTOBER,27,Detective Comics,799,2.95,DC,48182
COMIC,2004,OCTOBER,28,Fantastic Four,519,2.99,Marvel,47923
COMIC,2004,OCTOBER,29,X-Force,3,2.99,Marvel,46484
COMIC,2004,OCTOBER,30,New X-Men,6,2.99,Marvel,45603
COMIC,2004,OCTOBER,31,Conan,9,2.99,Dark Horse,44590
COMIC,2004,OCTOBER,32,Robin,131,2.25,DC,44527
COMIC,2004,OCTOBER,33,Flash,215,2.25,DC,43982
COMIC,2004,OCTOBER,34,Nightwing,98,2.25,DC,43577
COMIC,2004,OCTOBER,35,Batman Gotham Knights,58,2.5,DC,43493
COMIC,2004,OCTOBER,36,The Punisher,12,2.99,Marvel,42661
COMIC,2004,OCTOBER,37,Outsiders,17,2.5,DC,41774
COMIC,2004,OCTOBER,38,Batman Legends Of The Dark Knight,184,2.5,DC,41131
COMIC,2004,OCTOBER,39,Action Comics,820,2.5,DC,41075
COMIC,2004,OCTOBER,40,JSA,66,2.5,DC,40984
COMIC,2004,OCTOBER,41,Sabretooth,1,2.99,Marvel,39685
COMIC,2004,OCTOBER,42,Batgirl,57,2.5,DC,39594
COMIC,2004,OCTOBER,43,Justice League Elite,4,2.5,DC,38259
COMIC,2004,OCTOBER,44,Catwoman,36,2.5,DC,37518
COMIC,2004,OCTOBER,45,Hulk And Thing Hard Knocks,2,3.5,Marvel,37483
COMIC,2004,OCTOBER,46,Captain America,32,2.99,Marvel,37274
COMIC,2004,OCTOBER,47,Marvel Knights 4,11,2.99,Marvel,36785
COMIC,2004,OCTOBER,48,Doctor Spectrum,3,2.99,Marvel,36547
COMIC,2004,OCTOBER,49,Adventures Of Superman,633,2.5,DC,36470
COMIC,2004,OCTOBER,50,Nyx,5 (Res),2.99,Marvel,35715
COMIC,2004,OCTOBER,51,Exiles,53,2.99,Marvel,35289
COMIC,2004,OCTOBER,52,Sabretooth,2,2.99,Marvel,34989
COMIC,2004,OCTOBER,53,Gambit,3,2.99,Marvel,34919
COMIC,2004,OCTOBER,55,Soulfire,2 (Res),2.99,Aspen,34332
COMIC,2004,OCTOBER,56,Superman Batman,12,2.95,DC,34094
COMIC,2004,OCTOBER,57,Iron Man,89,2.99,Marvel,33451
COMIC,2004,OCTOBER,58,X-Men Unlimited,5,2.99,Marvel,32878
COMIC,2004,OCTOBER,60,Powers,5,2.95,Marvel,32473
COMIC,2004,OCTOBER,61,Planetary,21,2.95,DC,32235
COMIC,2004,OCTOBER,62,Loki,4,3.5,Marvel,32186
COMIC,2004,OCTOBER,63,Green Arrow,43,2.5,DC,32103
COMIC,2004,OCTOBER,64,Birds Of Prey,75,2.95,DC,32061
COMIC,2004,OCTOBER,65,Rogue,4,2.99,Marvel,31271
COMIC,2004,OCTOBER,66,Spawn,139 (Res),2.5,Image,30523
COMIC,2004,OCTOBER,67,Black Widow,2,2.99,Marvel,30460
COMIC,2004,OCTOBER,68,Solo,1,4.95,DC,30453
COMIC,2004,OCTOBER,69,Identity Disc,5,2.99,Marvel,30146
COMIC,2004,OCTOBER,70,Tomb Of Dracula,1,2.99,Marvel,29734
COMIC,2004,OCTOBER,71,Cable Deadpool,8,2.99,Marvel,28958
COMIC,2004,OCTOBER,72,Bullseye Greatest Hits,2,2.99,Marvel,28958
COMIC,2004,OCTOBER,73,Powerless,5,2.99,Marvel,28609
COMIC,2004,OCTOBER,74,G.I. Joe Vs Transformers Vol. 2,2,2.95,Devil's Due,28315
COMIC,2004,OCTOBER,75,Firestorm,6,2.5,DC,28008
COMIC,2004,OCTOBER,76,Captain America & The Falcon,8,2.99,Marvel,27833
COMIC,2004,OCTOBER,77,Invaders,3,2.99,Marvel,27260
COMIC,2004,OCTOBER,78,Identity Crisis,1 2nd Printing,3.95,DC,27239
COMIC,2004,OCTOBER,79,District X,6,2.99,Marvel,27071
COMIC,2004,OCTOBER,80,Y The Last Man,27,2.95,DC,26904
COMIC,2004,OCTOBER,81,We 3,2,2.95,DC,26638
COMIC,2004,OCTOBER,82,Authority Revolution,1,2.95,DC,26547
COMIC,2004,OCTOBER,83,Amazing Fantasy,5,2.99,Marvel,26324
COMIC,2004,OCTOBER,84,Emma Frost,16,2.99,Marvel,26324
COMIC,2004,OCTOBER,85,Madrox,2,2.99,Marvel,26142
COMIC,2004,OCTOBER,86,Wonder Woman,209,2.25,DC,25939
COMIC,2004,OCTOBER,87,JSA Strange Adventures,3,3.5,DC,25765
COMIC,2004,OCTOBER,88,Street Fighter,10,2.95,Devil's Due,25450
COMIC,2004,OCTOBER,89,Fables,30,2.5,DC,25366
COMIC,2004,OCTOBER,90,Fathom Dawn Of War,2,2.99,Aspen,25052
COMIC,2004,OCTOBER,91,She Hulk,8,2.99,Marvel,24905
COMIC,2004,OCTOBER,92,Adam Strange,2,2.95,DC,24653
COMIC,2004,OCTOBER,93,Mystique,20,2.99,Marvel,24423
COMIC,2004,OCTOBER,94,Ex Machina,5,2.95,DC,24101
COMIC,2004,OCTOBER,95,Transformers War Within Vol. 3,2,2.95,Dreamwave,23920
COMIC,2004,OCTOBER,96,Doom Patrol,5,2.5,DC,23892
COMIC,2004,OCTOBER,97,Elektra The Hand,3,2.99,Marvel,23018
COMIC,2004,OCTOBER,98,Hawkman,33,2.5,DC,22683
COMIC,2004,OCTOBER,99,Ocean,1,2.95,DC,22529
COMIC,2004,OCTOBER,100,Aquaman,23,2.5,DC,22347
COMIC,2004,OCTOBER,101,Jubilee,2,2.99,Marvel,22215
COMIC,2004,OCTOBER,102,Alpha Flight,8,2.99,Marvel,21935
COMIC,2004,OCTOBER,103,Spider-Girl,79,2.99,Marvel,21872
COMIC,2004,OCTOBER,104,Majestic,3,2.95,DC,21746
COMIC,2004,OCTOBER,105,Toe Tags Featuring George Romero,1,2.95,DC,21243
COMIC,2004,OCTOBER,106,Astro City A Visitors Guide,,5.95,DC,20824
COMIC,2004,OCTOBER,107,Authority More Kev,4,2.95,DC,20230
COMIC,2004,OCTOBER,108,Star Wars Republic,70,2.99,Dark Horse,19496
COMIC,2004,OCTOBER,109,G.I. Joe Reloaded,8,2.95,Devil's Due,19399
COMIC,2004,OCTOBER,110,Silver Surfer,14,2.99,Marvel,19287
COMIC,2004,OCTOBER,111,G.I. Joe Reg Cvr,35,2.95,Devil's Due,19175
COMIC,2004,OCTOBER,112,Manhunter,3,2.5,DC,19168
COMIC,2004,OCTOBER,113,Star Wars Empire,25,2.99,Dark Horse,18784
COMIC,2004,OCTOBER,114,Swamp Thing,8,2.95,DC,18693
COMIC,2004,OCTOBER,115,Thor Son Of Asgard,9,2.99,Marvel,18350
COMIC,2004,OCTOBER,116,Transformers Energon,28,2.95,Dreamwave,18343
COMIC,2004,OCTOBER,117,Stokers Dracula,1,3.99,Marvel,18036
COMIC,2004,OCTOBER,118,Scratch,5,2.5,DC,17903
COMIC,2004,OCTOBER,119,Warlock,2,2.99,Marvel,17777
COMIC,2004,OCTOBER,120,Dawn Of War Cannon Hawke,1,2.99,Aspen,17770
COMIC,2004,OCTOBER,121,Gotham Central,24,2.5,DC,17700
COMIC,2004,OCTOBER,122,Star Wars Tales,21,5.99,Dark Horse,17100
COMIC,2004,OCTOBER,123,Batman Strikes,2,2.25,DC,16925
COMIC,2004,OCTOBER,124,Justice League Unlimited,2,2.25,DC,16582
COMIC,2004,OCTOBER,125,Books Of Magick Life During Wartime,4,2.5,DC,16526
COMIC,2004,OCTOBER,126,100 Bullets,54,2.5,DC,16261
COMIC,2004,OCTOBER,127,Darkness Vol. 2,16,2.99,Image,16247
COMIC,2004,OCTOBER,128,Hellblazer,201,2.75,DC,15248
COMIC,2004,OCTOBER,129,Teen Titans Go,12,2.25,DC,14954
COMIC,2004,OCTOBER,130,Marvel Age Spider-Man Team Up,2,1.75,Marvel,14877
COMIC,2004,OCTOBER,131,Challengers Of The Unknown,5,2.95,DC,14828
COMIC,2004,OCTOBER,132,30 Days Of Bloodsuckers Tales,1,3.99,IDW,14738
COMIC,2004,OCTOBER,133,Marvel Age Spider-Man,13,2.25,Marvel,14423
COMIC,2004,OCTOBER,134,Tom Strong,29,2.95,DC,14088
COMIC,2004,OCTOBER,135,Marvel Age Spider-Man,14,2.25,Marvel,14067
COMIC,2004,OCTOBER,136,Bart Simpsons Treehouse Of Horror,10,4.99,Bongo,13899
COMIC,2004,OCTOBER,137,Razors Edge Warblade,1,2.95,DC,13445
COMIC,2004,OCTOBER,138,Metal Gear Solid,2,3.99,IDW,13354
COMIC,2004,OCTOBER,139,Hero,21,2.5,DC,13179
COMIC,2004,OCTOBER,140,Marvel Age Hulk,2,1.75,Marvel,13088
COMIC,2004,OCTOBER,141,Lucifer,55,2.5,DC,12907
COMIC,2004,OCTOBER,142,Starjammers,5,2.99,Marvel,12592
COMIC,2004,OCTOBER,143,Terra Obscura Vol. 2,3,2.95,DC,12557
COMIC,2004,OCTOBER,144,Simpsons Comics,99,2.99,Bongo,12494
COMIC,2004,OCTOBER,145,Richard Dragon,6,2.5,DC,12222
COMIC,2004,OCTOBER,146,Witching,5,2.95,DC,12124
COMIC,2004,OCTOBER,147,Thundercats Enemys Pride,5,2.95,DC,12061
COMIC,2004,OCTOBER,148,Garth Ennis 303,1,3.99,Avatar,11572
COMIC,2004,OCTOBER,149,Plastic Man,11,2.95,DC,11125
COMIC,2004,OCTOBER,150,Shi Ju Nen,2,2.99,Dark Horse,11055
COMIC,2004,OCTOBER,151,Breakdown,1,2.95,Devil's Due,11006
COMIC,2004,OCTOBER,152,Battle Of The Planets Princess,1,2.99,Image,10775
COMIC,2004,OCTOBER,153,Fallen Angel,16,2.95,DC,10391
COMIC,2004,OCTOBER,154,Losers,17,2.95,DC,10244
COMIC,2004,OCTOBER,155,Goon Dh Ed,9,2.99,Dark Horse,10146
