PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALESCOMIC,2009,JANUARY,1,Amazing Spider-Man,583,3.99,Marvel,352847
COMIC,2009,JANUARY,129,Witchblade,123,2.99,Image,12631
COMIC,2009,JANUARY,130,Final Crisis,6,3.99,DC,12449
COMIC,2009,JANUARY,131,Nyx No Way Home,5,3.99,Marvel,12362
COMIC,2009,JANUARY,132,Black Lightning Year One,2,2.99,DC,12282
COMIC,2009,JANUARY,133,No Hero,3,3.99,Avatar,12144
COMIC,2009,JANUARY,134,Reign In Hell,7,3.5,DC,12108
COMIC,2009,JANUARY,135,Locke & Key Head Games,1,3.99,IDW,12071
COMIC,2009,JANUARY,136,Jonah Hex,39,2.99,DC,11701
COMIC,2009,JANUARY,137,Kull,3,2.99,Dark Horse,11636
COMIC,2009,JANUARY,138,Frazetta Moon Maid (One Shot),,3.99,Image,11621
COMIC,2009,JANUARY,139,Hellblazer,251,2.99,DC,11287
COMIC,2009,JANUARY,140,Darkness,74,2.99,Image,10997
COMIC,2009,JANUARY,141,Broken Trinity Angelus (One Shot),,2.99,Image,10982
COMIC,2009,JANUARY,142,Adam Legend Of Blue Marvel,3,3.99,Marvel,10793
COMIC,2009,JANUARY,143,Solomon Kane,4,2.99,Dark Horse,10684
COMIC,2009,JANUARY,144,Authority,6,2.99,DC,10670
COMIC,2009,JANUARY,145,Blue Beetle,35,2.99,DC,10590
COMIC,2009,JANUARY,146,Fathom,5,2.99,Aspen,10575
COMIC,2009,JANUARY,147,"Transformers Revenge Fallen MoviePq Defiance",1,3.99,IDW,10466
COMIC,2009,JANUARY,148,Haunted Tank,2,2.99,DC,10444
COMIC,2009,JANUARY,149,100 Bullets,99,2.99,DC,10408
COMIC,2009,JANUARY,150,"Transformers Revenge Fallen MoviePq Alliance",2,3.99,IDW,10270
COMIC,2009,JANUARY,151,Lone Ranger And Tonto,2,4.99,Dynamic,10045
COMIC,2009,JANUARY,152,Manhunter,38,2.99,DC,9863
COMIC,2009,JANUARY,153,Official Index To Marvel Universe,1,3.99,Marvel,9849
COMIC,2009,JANUARY,154,X-Files,3,3.5,DC,9805
COMIC,2009,JANUARY,155,Spirit,25,2.99,DC,9573
COMIC,2009,JANUARY,156,Doctor Who Forgotten,6,3.99,IDW,9544
COMIC,2009,JANUARY,157,Wildcats,7,2.99,DC,9537
COMIC,2009,JANUARY,158,Northlanders,14,2.99,DC,9464
