PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2014,APRIL,1,Amazing Spider-Man,1,5.99,Marvel,532586
COMIC,2014,APRIL,2,Superior Spider-Man,31,5.99,Marvel,135484
COMIC,2014,APRIL,3,Batman,30,3.99,DC,108998
COMIC,2014,APRIL,4,Batman Eternal,1*,2.99,DC,96140
COMIC,2014,APRIL,5,Justice League,29,3.99,DC,78912
COMIC,2014,APRIL,6,Batman Eternal,2*,2.99,DC,76878
COMIC,2014,APRIL,7,Hulk,1,3.99,Marvel,73551
COMIC,2014,APRIL,8,Original Sin,0,4.99,Marvel,73024
COMIC,2014,APRIL,9,Batman Eternal,3*,2.99,DC,72457
COMIC,2014,APRIL,10,Batman Eternal,4*,2.99,DC,70917
COMIC,2014,APRIL,11,Justice League United,0,3.99,DC,68431
COMIC,2014,APRIL,12,Walking Dead,126,2.99,Image,67853
COMIC,2014,APRIL,13,Walking Dead,125,2.99,Image,66761
COMIC,2014,APRIL,14,All New X-Men,25,4.99,Marvel,63827
COMIC,2014,APRIL,15,Harley Quinn,5,2.99,DC,63155
COMIC,2014,APRIL,16,Deadpool,27,9.99,Marvel,62037
COMIC,2014,APRIL,17,All New X-Men,26,3.99,Marvel,58918
COMIC,2014,APRIL,18,Inhuman,1,3.99,Marvel,58309
COMIC,2014,APRIL,19,Deadpool Vs Carnage,1,3.99,Marvel,57275
COMIC,2014,APRIL,20,Batman Superman,9,3.99,DC,56223
COMIC,2014,APRIL,21,Detective Comics,30,3.99,DC,56149
COMIC,2014,APRIL,22,Uncanny X-Men,20,3.99,Marvel,55359
COMIC,2014,APRIL,23,Guardians of Galaxy,14,4.99,Marvel,53976
COMIC,2014,APRIL,24,Iron Fist Living Weapon,1,3.99,Marvel,53613
COMIC,2014,APRIL,25,Avengers,28,3.99,Marvel,52808
COMIC,2014,APRIL,26,Uncanny Avengers,19,3.99,Marvel,52381
COMIC,2014,APRIL,27,Forever Evil Aftermath Batman Vs Bane,1,3.99,DC,51280
COMIC,2014,APRIL,28,Nightcrawler,1,3.99,Marvel,49426
COMIC,2014,APRIL,29,Deadpool Vs Carnage,2,3.99,Marvel,49374
COMIC,2014,APRIL,30,Daredevil,1.5,4.99,Marvel,48462
COMIC,2014,APRIL,31,Origin II,5,3.99,Marvel,48117
COMIC,2014,APRIL,32,Elektra,1,3.99,Marvel,47676
COMIC,2014,APRIL,33,Sinestro,1,2.99,DC,46480
COMIC,2014,APRIL,34,New Avengers,17,3.99,Marvel,45885
COMIC,2014,APRIL,35,Uncanny Avengers Annual,1,4.99,Marvel,45488
COMIC,2014,APRIL,36,Superman Wonder Woman,7,3.99,DC,45157
COMIC,2014,APRIL,37,Amazing X-Men,6,3.99,Marvel,45095
COMIC,2014,APRIL,38,Batman And Wonder Woman,30,2.99,DC,44832
COMIC,2014,APRIL,39,Green Lantern,30,2.99,DC,44483
COMIC,2014,APRIL,40,Daredevil,2,3.99,Marvel,42811
COMIC,2014,APRIL,41,Serenity Leaves On The Wind,4,3.5,Dark Horse,42269
COMIC,2014,APRIL,42,X-Men,13,3.99,Marvel,42065
COMIC,2014,APRIL,43,Ultimate Spider-Man,200,4.99,Marvel,41608
COMIC,2014,APRIL,44,Moon Knight,2,3.99,Marvel,40885
COMIC,2014,APRIL,45,Hulk,2,3.99,Marvel,40590
COMIC,2014,APRIL,46,The Star Wars,7,3.99,Dark Horse,40012
COMIC,2014,APRIL,47,Silver Surfer,2,3.99,Marvel,39132
COMIC,2014,APRIL,48,Secret Origins,1,4.99,DC,38742
COMIC,2014,APRIL,49,Thor God of Thunder,21,3.99,Marvel,38055
COMIC,2014,APRIL,50,Southern Bastards,1,3.5,Image,38029
COMIC,2014,APRIL,51,Action Comics,30,3.99,DC,37809
