PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2014,MARCH,1,Batman,29,4.99,DC,116926
COMIC,2014,MARCH,2,Superman Unchained,6,3.99,DC,94147
COMIC,2014,MARCH,3,Forever Evil,6,3.99,DC,92036
COMIC,2014,MARCH,4,Sandman Overture,2,3.99,DC,89711
COMIC,2014,MARCH,5,Superior Spider-Man,29,3.99,Marvel,76568
COMIC,2014,MARCH,6,Daredevil,1,3.99,Marvel,76006
COMIC,2014,MARCH,7,Superior Spider-Man,30,3.99,Marvel,75431
COMIC,2014,MARCH,8,Silver Surfer,1,3.99,Marvel,64919
COMIC,2014,MARCH,9,Walking Dead,124,2.99,Image,64659
COMIC,2014,MARCH,10,Uncanny X-Men,19.NOW,3.99,Marvel,64514
COMIC,2014,MARCH,11,Walking Dead,123,2.99,Image,64460
COMIC,2014,MARCH,12,All New X-Men,24,3.99,Marvel,63739
COMIC,2014,MARCH,13,Uncanny Avengers,18.NOW,3.99,Marvel,63516
COMIC,2014,MARCH,14,Harley Quinn,4,2.99,DC,63120
COMIC,2014,MARCH,15,Superior Spider-Man Annual,2,4.99,Marvel,59278
COMIC,2014,MARCH,16,Moon Knight,1,3.99,Marvel,58022
COMIC,2014,MARCH,17,Guardians of Galaxy,13,3.99,Marvel,56764
COMIC,2014,MARCH,18,Detective Comics,29,3.99,DC,55486
COMIC,2014,MARCH,19,Magneto,1,3.99,Marvel,55337
COMIC,2014,MARCH,20,Uncanny X-Men,18,3.99,Marvel,54902
COMIC,2014,MARCH,21,Wolverine and X-Men,1,3.99,Marvel,54675
COMIC,2014,MARCH,22,Justice League of America,13,3.99,DC,54349
COMIC,2014,MARCH,23,Avengers,27,3.99,Marvel,53966
COMIC,2014,MARCH,24,Batman Superman Annual,1,5.99,DC,52937
COMIC,2014,MARCH,25,Origin II,4,3.99,Marvel,50210
COMIC,2014,MARCH,26,All New Ghost Rider,1,3.99,Marvel,50072
COMIC,2014,MARCH,27,Deadpool,25.NOW,2.99,Marvel,48775
COMIC,2014,MARCH,28,New Avengers,16.NOW,3.99,Marvel,48731
COMIC,2014,MARCH,29,New Avengers,15,3.99,Marvel,47178
COMIC,2014,MARCH,30,Amazing X-Men,5,3.99,Marvel,46242
COMIC,2014,MARCH,31,Green Lantern,29,2.99,DC,45797
COMIC,2014,MARCH,32,Captain Marvel,1,3.99,Marvel,44248
COMIC,2014,MARCH,33,Deadpool,26,2.99,Marvel,44141
COMIC,2014,MARCH,34,X-Men,12,3.99,Marvel,44135
COMIC,2014,MARCH,35,Iron Man,23.NOW,3.99,Marvel,43912
COMIC,2014,MARCH,36,Superman Wonder Woman,6,3.99,DC,43308
COMIC,2014,MARCH,37,Batman and Aquaman,29,2.99,DC,43295
COMIC,2014,MARCH,38,The Star Wars,6,3.99,Dark Horse,41237
