PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2011,MARCH,1,FF,1,3.99,Marvel,114472
COMIC,2011,MARCH,2,Green Lantern,64,2.99,DC,76898
COMIC,2011,MARCH,3,Green Lantern,63,2.99,DC,75632
COMIC,2011,MARCH,4,Batman The Dark Knight,2,2.99,DC,71108
COMIC,2011,MARCH,5,Brightest Day,21,2.99,DC,70204
COMIC,2011,MARCH,6,Brightest Day,22,2.99,DC,69824
COMIC,2011,MARCH,7,Batman Incorporated,3,2.99,DC,66772
COMIC,2011,MARCH,8,Avengers,11,3.99,Marvel,66618
COMIC,2011,MARCH,9,Batman Incorporated,4,2.99,DC,65315
COMIC,2011,MARCH,10,Fear Itself Book of The Skull,1,3.99,Marvel,62714
COMIC,2011,MARCH,11,Kick-Ass 2,2,2.99,Marvel,62235
COMIC,2011,MARCH,12,Green Lantern Corps,58,2.99,DC,60100
COMIC,2011,MARCH,13,New Avengers,10,3.99,Marvel,59929
COMIC,2011,MARCH,14,Batman And Robin,21,2.99,DC,59818
COMIC,2011,MARCH,15,Amazing Spider-Man,656,3.99,Marvel,59626
COMIC,2011,MARCH,16,Godzilla Kingdom of Monsters,1,3.99,IDW,58879
COMIC,2011,MARCH,17,Amazing Spider-Man,657,3.99,Marvel,58704
COMIC,2011,MARCH,18,Batman,708,2.99,DC,58594
COMIC,2011,MARCH,19,Uncanny X-Men,534,3.99,Marvel,55731
COMIC,2011,MARCH,20,Venom,1,3.99,Marvel,53981
COMIC,2011,MARCH,21,Secret Avengers,11,3.99,Marvel,51353
COMIC,2011,MARCH,22,Green Lantern Emerald Warriors,8,2.99,DC,51322
COMIC,2011,MARCH,23,Uncanny X-Force,6,3.99,Marvel,51248
COMIC,2011,MARCH,24,X-Men,9,3.99,Marvel,51179
COMIC,2011,MARCH,25,Uncanny X-Force,5.1,2.99,Marvel,50732
COMIC,2011,MARCH,26,Justice League of America,55,2.99,DC,50533
COMIC,2011,MARCH,27,X-Men Legacy,246,2.99,Marvel,47893
COMIC,2011,MARCH,28,Wolverine,7,3.99,Marvel,47337
COMIC,2011,MARCH,29,Ultimate Comics Spider-Man,156,3.99,Marvel,44920
COMIC,2011,MARCH,30,Captain America,616,4.99,Marvel,44394
COMIC,2011,MARCH,31,Ultimate Avengers Vs New Ultimates,2,3.99,Marvel,44116
COMIC,2011,MARCH,32,Ultimate Comics Spider-Man,155,3.99,Marvel,44067
COMIC,2011,MARCH,33,Invincible Iron Man,502,3.99,Marvel,43899
