PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2010,NOVEMBER,1,Batman The Return,1,4.99,DC,99545
COMIC,2010,NOVEMBER,2,Batman Incorporated,1,3.99,DC,95587
COMIC,2010,NOVEMBER,3,Avengers,7,3.99,Marvel,89758
COMIC,2010,NOVEMBER,4,Batman Return Of Bruce Wayne,6,3.99,DC,83004
COMIC,2010,NOVEMBER,5,Batman And Robin,16,3.99,DC,80343
COMIC,2010,NOVEMBER,6,Brightest Day,13,2.99,DC,79955
COMIC,2010,NOVEMBER,7,Brightest Day,14,2.99,DC,78452
COMIC,2010,NOVEMBER,8,Amazing Spider-Man,648,3.99,Marvel,77033
COMIC,2010,NOVEMBER,9,Green Lantern,59,2.99,DC,76173
COMIC,2010,NOVEMBER,10,Batman And Robin,17,2.99,DC,70600
COMIC,2010,NOVEMBER,11,New Avengers,6,3.99,Marvel,66724
COMIC,2010,NOVEMBER,12,Batman,704,2.99,DC,65212
COMIC,2010,NOVEMBER,13,Secret Avengers,7,3.99,Marvel,59999
COMIC,2010,NOVEMBER,14,Uncanny X-Men,530,3.99,Marvel,58006
COMIC,2010,NOVEMBER,15,Flash,6,2.99,DC,57673
COMIC,2010,NOVEMBER,16,Green Lantern Corps,54,2.99,DC,57448
COMIC,2010,NOVEMBER,17,X-Men,5,3.99,Marvel,56651
COMIC,2010,NOVEMBER,18,Uncanny X-Force,2,3.99,Marvel,56518
COMIC,2010,NOVEMBER,19,Amazing Spider-Man,647,4.99,Marvel,55819
COMIC,2010,NOVEMBER,20,Amazing Spider-Man,649,3.99,Marvel,52586
COMIC,2010,NOVEMBER,21,Wolverine,3,3.99,Marvel,51600
COMIC,2010,NOVEMBER,22,Justice League Of America,51,3.99,DC,50887
COMIC,2010,NOVEMBER,23,Thor,617,3.99,Marvel,49165
COMIC,2010,NOVEMBER,24,Captain America,612,3.99,Marvel,47343
COMIC,2010,NOVEMBER,25,Green Lantern Emerald Warriors,4,3.99,DC,46319
