PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2006,OCTOBER,1,New Avengers,24,2.99,Marvel,136749
COMIC,2006,OCTOBER,2,52,22,2.5,DC,108574
COMIC,2006,OCTOBER,3,52,23,2.5,DC,107913
COMIC,2006,OCTOBER,4,52,24,2.5,DC,107364
COMIC,2006,OCTOBER,5,Civil War Front Line,7,2.99,Marvel,106540
COMIC,2006,OCTOBER,6,52,25,2.5,DC,106284
COMIC,2006,OCTOBER,7,Wolverine,47,2.99,Marvel,106153
COMIC,2006,OCTOBER,8,Justice,8,3.5,DC,103782
COMIC,2006,OCTOBER,9,Wolverine Origins,7,2.99,Marvel,103226
COMIC,2006,OCTOBER,10,Ultimate Power,1,2.99,Marvel,102640
COMIC,2006,OCTOBER,11,Uncanny X-Men,479,2.99,Marvel,89011
COMIC,2006,OCTOBER,12,Fantastic Four,540,2.99,Marvel,88893
COMIC,2006,OCTOBER,13,Civil War X-Men,4,2.99,Marvel,88649
COMIC,2006,OCTOBER,14,Wildcats,1,2.99,DC,82490
COMIC,2006,OCTOBER,15,Superman Batman Annual,1,3.99,DC,81891
COMIC,2006,OCTOBER,16,X-Men,192,2.99,Marvel,81779
COMIC,2006,OCTOBER,17,Captain America,23,2.99,Marvel,81286
COMIC,2006,OCTOBER,18,Ultimate Spider-Man,101,2.99,Marvel,78927
COMIC,2006,OCTOBER,19,Action Comics,844,2.99,DC,78833
COMIC,2006,OCTOBER,20,Civil War Choosing Sides,,3.99,Marvel,74577
COMIC,2006,OCTOBER,21,Ultimate X-Men,75,3.99,Marvel,73804
COMIC,2006,OCTOBER,22,Ms Marvel,8,2.99,Marvel,62864
COMIC,2006,OCTOBER,23,Detective Comics,824,2.99,DC,62403
COMIC,2006,OCTOBER,24,Flash Fastest Man Alive,5,2.99,DC,61548
COMIC,2006,OCTOBER,25,Ultimate Fantastic Four,35,2.99,Marvel,61242
COMIC,2006,OCTOBER,26,Heroes For Hire,3,2.99,Marvel,60743
COMIC,2006,OCTOBER,27,Authority,1,2.99,DC,58109
COMIC,2006,OCTOBER,28,Giant Size Wolverine,1,4.99,Marvel,55401
COMIC,2006,OCTOBER,29,X-Men Phoenix Warsong,2,2.99,Marvel,54702
COMIC,2006,OCTOBER,30,Sensational Spider-Man,31,2.99,Marvel,51563
COMIC,2006,OCTOBER,31,Ghost Rider,4,2.99,Marvel,50902
COMIC,2006,OCTOBER,32,Daredevil,90,2.99,Marvel,50477
COMIC,2006,OCTOBER,33,Incredible Hulk,99,2.99,Marvel,47857
COMIC,2006,OCTOBER,34,Gen 13,1,2.99,DC,47513
COMIC,2006,OCTOBER,35,Amazing Spider-Girl,1,2.99,Marvel,47282
COMIC,2006,OCTOBER,36,Friendly Neighborhood Spider-Man,13,2.99,Marvel,46272
