PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2001,MAY,1,New X-Men,114,2.25,Marvel,144835
COMIC,2001,MAY,2,Uncanny X-Men,394,2.25,Marvel,136081
COMIC,2001,MAY,3,X-Treme X-Men,1,2.99,Marvel,135219
COMIC,2001,MAY,4,Ultimate X-Men,6,2.25,Marvel,106962
COMIC,2001,MAY,5,Green Arrow,4,2.5,DC,85317
COMIC,2001,MAY,6,Ultimate Spider-Man,9,2.25,Marvel,84724
COMIC,2001,MAY,7,JLA,54,2.25,DC,74229
COMIC,2001,MAY,8,Amazing Spider-Man,31,2.25,Marvel,73743
COMIC,2001,MAY,9,Wolverine,164,2.25,Marvel,72673
COMIC,2001,MAY,10,Brotherhood,1,2.25,Marvel,72201
COMIC,2001,MAY,11,Avengers,42,2.25,Marvel,67742
COMIC,2001,MAY,12,"Ultimate Marvel Team Up Spider-Man& Iron Man",4,2.25,Marvel,66164
COMIC,2001,MAY,13,Daredevil,18 (Res),2.99,Marvel,62971
COMIC,2001,MAY,14,Spawn,110,2.5,Image,55912
COMIC,2001,MAY,15,Fantastic Four,43,2.25,Marvel,53819
COMIC,2001,MAY,16,X-Force,116,2.25,Marvel,52471
COMIC,2001,MAY,17,Peter Parker Spider-Man,31,2.25,Marvel,52285
COMIC,2001,MAY,18,Rising Stars,16,2.5,Image,52172
COMIC,2001,MAY,19,Tangled Web The Thousand,2,2.99,Marvel,46803
COMIC,2001,MAY,20,Universe X,10,3.5,Marvel,45473
COMIC,2001,MAY,21,Superman,170,2.25,DC,44182
COMIC,2001,MAY,22,JLA Incarnations,1,3.5,DC,43597
COMIC,2001,MAY,23,Thor,37,2.25,Marvel,43497
COMIC,2001,MAY,24,Batman,591,2.25,DC,43333
COMIC,2001,MAY,25,JSA,24,2.5,DC,41365
COMIC,2001,MAY,26,Detective Comics,758,2.5,DC,41049
COMIC,2001,MAY,27,Midnight Nation,8,2.5,Image,40096
COMIC,2001,MAY,28,Iron Man,42,2.25,Marvel,39688
COMIC,2001,MAY,29,Out There,1,2.5,DC,39424
COMIC,2001,MAY,30,Captain America,43,2.25,Marvel,39259
COMIC,2001,MAY,31,Batgirl,16,2.5,DC,38458
COMIC,2001,MAY,32,Adventures Of Superman,592,2.25,DC,38102
COMIC,2001,MAY,33,Nightwing,57,2.25,DC,37868
COMIC,2001,MAY,34,Action Comics,779,2.25,DC,37847
COMIC,2001,MAY,35,Thunderbolts,52,2.25,Marvel,37743
COMIC,2001,MAY,36,Incredible Hulk,28,2.25,Marvel,37639
COMIC,2001,MAY,37,Cable,93,2.25,Marvel,36074
COMIC,2001,MAY,38,Superman The Man Of Steel,114,2.25,DC,36018
COMIC,2001,MAY,39,Green Lantern,138,2.25,DC,35823
COMIC,2001,MAY,40,JLA Black Baptism,3,2.5,DC,35689
COMIC,2001,MAY,41,Batman Gotham Knights,17,2.5,DC,34566
COMIC,2001,MAY,42,Batman Legends of the Dark Knight,143,2.25,DC,34497
