PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2001,NOVEMBER,1,Wolverine: The Origin,4,3.5,Marvel,168460
COMIC,2001,NOVEMBER,2,Uncanny X-Men,400,3.5,Marvel,134206
COMIC,2001,NOVEMBER,3,New X-Men,120,2.25,Marvel,125338
COMIC,2001,NOVEMBER,4,Ultimate X-Men,12,2.25,Marvel,108044
COMIC,2001,NOVEMBER,5,Amazing Spider-Man,37,2.25,Marvel,93495
COMIC,2001,NOVEMBER,6,X-Treme X-Men,7,2.99,Marvel,90504
COMIC,2001,NOVEMBER,7,Green Arrow,10,2.5,DC,86675
COMIC,2001,NOVEMBER,8,Ultimate Spider-Man,15,2.25,Marvel,86160
COMIC,2001,NOVEMBER,9,Inferno Hellbound,1,2.5,Image,70965
COMIC,2001,NOVEMBER,10,G.I. Joe,2,2.95,Image,84474
COMIC,2001,NOVEMBER,11,Wolverine,170,2.25,Marvel,78776
COMIC,2001,NOVEMBER,12,JLA,60,2.25,DC,71179
COMIC,2001,NOVEMBER,13,Punisher,6,2.99,Marvel,67647
COMIC,2001,NOVEMBER,14,Battle Chasers,10,2.95,Image,65320
COMIC,2001,NOVEMBER,15,Avengers,48,3.5,Marvel,63346
COMIC,2001,NOVEMBER,16,Wolverine 2001 Annual,,2.99,Marvel,63123
COMIC,2001,NOVEMBER,17,X-Treme X-Men Savage Land,3,2.99,Marvel,62661
COMIC,2001,NOVEMBER,18,Daredevil Yellow,6,3.5,Marvel,59447
COMIC,2001,NOVEMBER,19,Elektra,5,2.99,Marvel,55958
COMIC,2001,NOVEMBER,20,Peter Parker Spider-Man,37,2.25,Marvel,53718
COMIC,2001,NOVEMBER,21,Daredevil,27,2.99,Marvel,53116
COMIC,2001,NOVEMBER,22,Fantastic Four,49,2.25,Marvel,52710
COMIC,2001,NOVEMBER,23,X-Force,122,2.25,Marvel,52055
COMIC,2001,NOVEMBER,24,Spawn,116,2.5,Image,50212
COMIC,2001,NOVEMBER,25,Nightcrawler,1,2.5,Marvel,49649
COMIC,2001,NOVEMBER,26,Catwoman,1,2.5,DC,49413
COMIC,2001,NOVEMBER,27,Ultimate Marvel Team Up,10,2.25,Marvel,48361
COMIC,2001,NOVEMBER,28,Rogue,4,2.5,Marvel,47117
COMIC,2001,NOVEMBER,29,Cyclops,4,2.5,Marvel,46855
COMIC,2001,NOVEMBER,30,Iceman,2,2.5,Marvel,45462
COMIC,2001,NOVEMBER,31,Exiles,6,2.25,Marvel,45313
COMIC,2001,NOVEMBER,32,Fury,3,2.99,Marvel,45051
COMIC,2001,NOVEMBER,33,Elektra & Wolverine Redeemer,1,5.95,Marvel,44767
COMIC,2001,NOVEMBER,34,Superman,176,2.25,DC,44200
COMIC,2001,NOVEMBER,35,Paradise X Heralds,2,3.5,Marvel,43964
COMIC,2001,NOVEMBER,36,Authority,28,2.5,DC,43794
COMIC,2001,NOVEMBER,37,Alias,3,2.99,Marvel,43750
COMIC,2001,NOVEMBER,38,JSA,30,2.5,DC,43750
COMIC,2001,NOVEMBER,39,Batman,597,2.25,DC,43663
COMIC,2001,NOVEMBER,40,Peter Parker Spider-Man 2001 Annual,,2.99,Marvel,42253
COMIC,2001,NOVEMBER,42,Incredible Hulk,34,2.25,Marvel,41654
COMIC,2001,NOVEMBER,43,Action Comics,785,2.25,DC,40986
COMIC,2001,NOVEMBER,44,Detective Comics,764,2.5,DC,40475
COMIC,2001,NOVEMBER,45,Adventures Of Superman,598,2.25,DC,40244
COMIC,2001,NOVEMBER,46,Domino,1,2.5,Marvel,39589
COMIC,2001,NOVEMBER,47,Thor,43,2.25,Marvel,39493
COMIC,2001,NOVEMBER,48,Superman Man Of Steel,120,2.25,DC,39205
COMIC,2001,NOVEMBER,49,Midnight Nation,12,2.5,Image,38711
COMIC,2001,NOVEMBER,50,Iron Man,48,2.25,Marvel,38655
COMIC,2001,NOVEMBER,51,Doom Emperor Returns,1,2.5,Marvel,38489
COMIC,2001,NOVEMBER,52,Captain America,49,2.25,Marvel,38013
COMIC,2001,NOVEMBER,53,JLA Incarnations,7,3.5,DC,37218
COMIC,2001,NOVEMBER,54,Avengers Celestial Quest,3,2.99,Marvel,37113
COMIC,2001,NOVEMBER,55,Nightwing,63,2.25,DC,37074
COMIC,2001,NOVEMBER,56,Marvel Knights Double Shot,2,2.99,Marvel,37000
COMIC,2001,NOVEMBER,57,Mutant X,2,2.25,Marvel,36851
COMIC,2001,NOVEMBER,58,Batgirl,22,2.5,DC,35961
COMIC,2001,NOVEMBER,59,Ghost Rider Hammer Lane,6,2.99,Marvel,35930
COMIC,2001,NOVEMBER,60,Green Lantern,144,2.25,DC,35467
COMIC,2001,NOVEMBER,61,Cable,99,2.25,Marvel,35284
COMIC,2001,NOVEMBER,62,X-Men Evolution,1,2.25,Marvel,35009
COMIC,2001,NOVEMBER,63,Tomb Raider,18,2.5,Image,34843
COMIC,2001,NOVEMBER,64,Brotherhood,7,2.25,Marvel,34694
COMIC,2001,NOVEMBER,65,Batman Legends of the Dark Knight,149,2.25,DC,34620
COMIC,2001,NOVEMBER,66,Batman Gotham Knights,23,2.5,DC,34188
COMIC,2001,NOVEMBER,67,Deadpool Agent Of Weapon X,4,2.25,Marvel,33948
COMIC,2001,NOVEMBER,68,Thunderbolts,58,2.25,Marvel,33376
COMIC,2001,NOVEMBER,69,JLA Haven Arrival,,5.95,DC,33254
COMIC,2001,NOVEMBER,70,Wonder Woman,176,2.25,DC,33127
COMIC,2001,NOVEMBER,71,Spider-Man Tangled Web,8,2.99,Marvel,32900
COMIC,2001,NOVEMBER,72,Witchblade,53,2.5,Image,32411
COMIC,2001,NOVEMBER,73,X-Men Millenial Visions 2001,,3.5,Marvel,32088
COMIC,2001,NOVEMBER,74,Authority Widescreen,,5.95,DC,31389
COMIC,2001,NOVEMBER,75,Thor Godstorm,3,3.5,Marvel,30865
COMIC,2001,NOVEMBER,76,JLA Gatekeeper,2,4.95,DC,30586
COMIC,2001,NOVEMBER,77,"Superman & BatmanGenerations II",4,5.95,DC,30167
COMIC,2001,NOVEMBER,78,Out There,6,2.5,DC,29704
COMIC,2001,NOVEMBER,79,Powers,16,2.95,Image,29280
COMIC,2001,NOVEMBER,80,Us War Machine,10,1.5,Marvel,29145
COMIC,2001,NOVEMBER,81,Us War Machine,9,1.5,Marvel,29075
COMIC,2001,NOVEMBER,82,Us War Machine,11,1.5,Marvel,29031
COMIC,2001,NOVEMBER,83,Us War Machine,12,1.5,Marvel,28979
COMIC,2001,NOVEMBER,84,Robin,96,2.25,DC,28883
COMIC,2001,NOVEMBER,85,Justice League Adventures,1,1.99,DC,28883
COMIC,2001,NOVEMBER,86,Flash,180,2.25,DC,28665
COMIC,2001,NOVEMBER,87,Nightside,2,2.99,Marvel,28390
COMIC,2001,NOVEMBER,88,Harley Quinn,14,2.25,DC,27787
COMIC,2001,NOVEMBER,89,Tom Strongs Terrific Tales,1,3.5,DC,27647
COMIC,2001,NOVEMBER,90,Young Justice,39,2.5,DC,27525
COMIC,2001,NOVEMBER,91,Titans,35,2.5,DC,27508
COMIC,2001,NOVEMBER,92,Bloodstone,2,2.99,Marvel,27468
COMIC,2001,NOVEMBER,93,Warlands Age Of Ice,4,2.95,Image,26940
COMIC,2001,NOVEMBER,94,Doom Patrol,2,2.5,DC,26630
COMIC,2001,NOVEMBER,95,Legion,2,2.5,DC,26150
COMIC,2001,NOVEMBER,96,Spider-Girl,40,2.25,Marvel,25648
COMIC,2001,NOVEMBER,97,Birds Of Prey,37,2.5,DC,25359
COMIC,2001,NOVEMBER,98,Black Tide,1,2.95,Image,25180
COMIC,2001,NOVEMBER,99,Alan Moores Glory,1,3.5,Avatar,24735
COMIC,2001,NOVEMBER,100,Captain Marvel,25,2.5,Marvel,24534
COMIC,2001,NOVEMBER,101,Defenders,11,2.25,Marvel,24325
COMIC,2001,NOVEMBER,102,Spectre,11,2.5,DC,24281
COMIC,2001,NOVEMBER,103,Star Wars Jedi Quest,3,2.99,Dark Horse,24106
COMIC,2001,NOVEMBER,104,Suicide Squad,3,2.5,DC,23665
COMIC,2001,NOVEMBER,105,Star Wars,36,2.99,Dark Horse,23312
COMIC,2001,NOVEMBER,106,Joss Whedons Fray,5,2.99,Dark Horse,23058
COMIC,2001,NOVEMBER,107,Supergirl,64,2.25,DC,22674
COMIC,2001,NOVEMBER,108,Superman/Tarzan Sons of the Jungle,2,2.99,Dark Horse,22635
COMIC,2001,NOVEMBER,109,Batman Orpheus Rising,4,2.5,DC,22451
COMIC,2001,NOVEMBER,110,Sojourn,5,2.95,Crossgen,22181
COMIC,2001,NOVEMBER,111,Batman Ankh,1,5.95,DC,22072
COMIC,2001,NOVEMBER,112,"Star Wars Tag & Bink AreDead",2,2.99,Dark Horse,22037
COMIC,2001,NOVEMBER,113,War Story Screaming Eagles,,4.95,DC,21338
COMIC,2001,NOVEMBER,114,Black Panther,38,2.5,Marvel,21032
COMIC,2001,NOVEMBER,115,No Honor Makyo,1,2.95,Image,20687
COMIC,2001,NOVEMBER,116,Establishment,3,2.5,DC,20578
COMIC,2001,NOVEMBER,117,Negation Prequel,,2.95,Crossgen,20495
COMIC,2001,NOVEMBER,118,Superboy,94,2.25,DC,20168
COMIC,2001,NOVEMBER,119,Ruse,2,2.95,Crossgen,19853
COMIC,2001,NOVEMBER,120,100 Greatest Marvels Countdown,1,3.5,Marvel,19561
COMIC,2001,NOVEMBER,121,Hellblazer,168,2.5,DC,19552
COMIC,2001,NOVEMBER,122,Gen 13,71,2.5,DC,19434
COMIC,2001,NOVEMBER,123,Transmetropolitan,51,2.5,DC,19194
COMIC,2001,NOVEMBER,124,Aria Soul Market,6,2.95,Image,19142
COMIC,2001,NOVEMBER,125,Red Star Special Ed,,2.95,Image,19133
COMIC,2001,NOVEMBER,126,Ninja Boy,4,2.95,DC,19124
COMIC,2001,NOVEMBER,127,Steampunk,10,2.5,DC,18644
COMIC,2001,NOVEMBER,128,100 Bullets,30,2.5,DC,18496
COMIC,2001,NOVEMBER,129,Scion,18,2.95,Crossgen,18242
COMIC,2001,NOVEMBER,130,Monarchy,9,2.5,DC,18020
COMIC,2001,NOVEMBER,131,Crux,8,2.95,Crossgen,17435
COMIC,2001,NOVEMBER,132,Buffy the Vampire Slayer,39,2.99,Dark Horse,17173
COMIC,2001,NOVEMBER,133,Crossgen Chronicles,5,3.95,Crossgen,16967
COMIC,2001,NOVEMBER,134,Mystic,18,2.95,Crossgen,16710
COMIC,2001,NOVEMBER,135,Felon,2,2.5,Image,16670
COMIC,2001,NOVEMBER,136,First,13,2.95,Crossgen,16496
COMIC,2001,NOVEMBER,137,100 Greatest Marvels Countdown,2,3.5,Marvel,16374
COMIC,2001,NOVEMBER,138,Angel,3,2.99,Dark Horse,16238
COMIC,2001,NOVEMBER,139,Lady Death Last Rites,2,2.99,Chaos,16208
