PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2010,MAY,1,Avengers,1,3.99,Marvel,163867
COMIC,2010,MAY,2,Siege,4,3.99,Marvel,113752
COMIC,2010,MAY,3,Batman Return of Bruce Wayne,1,3.99,DC,108534
COMIC,2010,MAY,4,Secret Avengers,1,3.99,Marvel,106750
COMIC,2010,MAY,5,Brightest Day,1,2.99,DC,103326
COMIC,2010,MAY,6,Batman Return of Bruce Wayne,2,3.99,DC,93606
COMIC,2010,MAY,7,Brightest Day,2,2.99,DC,90245
COMIC,2010,MAY,8,Green Lantern,54,2.99,DC,88292
COMIC,2010,MAY,9,Batman And Robin,12,2.99,DC,84843
COMIC,2010,MAY,10,Uncanny X-Men,524,2.99,Marvel,77056
COMIC,2010,MAY,11,New Avengers Finale,1,4.99,Marvel,76918
COMIC,2010,MAY,12,Flash,2,2.99,DC,76560
COMIC,2010,MAY,13,Dark Avengers,16,3.99,Marvel,71509
COMIC,2010,MAY,14,Green Lantern Corps,48,2.99,DC,68826
COMIC,2010,MAY,15,X-Men Legacy,236,2.99,Marvel,64850
COMIC,2010,MAY,16,X-Force,27,2.99,Marvel,62509
COMIC,2010,MAY,17,Justice League of America,45,3.99,DC,62465
COMIC,2010,MAY,18,Batman,699,2.99,DC,62377
COMIC,2010,MAY,19,Thor,610,2.99,Marvel,61779
COMIC,2010,MAY,20,Sentry Fallen Sun,,3.99,Marvel,60883
COMIC,2010,MAY,21,Amazing Spider-Man,630,2.99,Marvel,57969
COMIC,2010,MAY,22,Amazing Spider-Man,631,2.99,Marvel,57239
COMIC,2010,MAY,23,Amazing Spider-Man,632,2.99,Marvel,56723
COMIC,2010,MAY,24,Astonishing Spider-Man Wolverine,1,3.99,Marvel,56518
COMIC,2010,MAY,25,Astonishing X-Men Xenogenesis,1,3.99,Marvel,55428
COMIC,2010,MAY,26,Invincible Iron Man,26,2.99,Marvel,53625
COMIC,2010,MAY,27,Ultimate Comics New Ultimates,2,3.99,Marvel,53323
COMIC,2010,MAY,28,Ultimate Comics Avengers 2,2,3.99,Marvel,52939
COMIC,2010,MAY,29,Justice League Generation Lost,1,2.99,DC,50784
COMIC,2010,MAY,30,Birds of Prey,1,2.99,DC,50428
COMIC,2010,MAY,31,Hulk,22,3.99,Marvel,49618
COMIC,2010,MAY,32,New Mutants,13,2.99,Marvel,49583
COMIC,2010,MAY,33,Superman War of the Supermen,1,2.99,DC,48357
COMIC,2010,MAY,34,Incredible Hulk,609,3.99,Marvel,46670
COMIC,2010,MAY,35,Dark Wolverine,86,2.99,Marvel,46315
COMIC,2010,MAY,36,Buffy the Vampire Slayer,35 Twilight Pt 4,2.99,Dark Horse,45446
COMIC,2010,MAY,37,Superman War of the Supermen,2,2.99,DC,44828
COMIC,2010,MAY,38,Justice League Generation Lost,2,2.99,DC,44711
COMIC,2010,MAY,39,Legion of Super Heroes,1,3.99,DC,44415
COMIC,2010,MAY,40,Superman War of the Supermen,3,2.99,DC,43056
COMIC,2010,MAY,41,Deadpool,23,2.99,Marvel,42761
COMIC,2010,MAY,42,Superman War of the Supermen,4,2.99,DC,42436
COMIC,2010,MAY,43,X-Factor,205,2.99,Marvel,41745
COMIC,2010,MAY,44,Detective Comics,865,3.99,DC,41501
COMIC,2010,MAY,45,Amazing Spider-Man Annual,37,3.99,Marvel,41388
COMIC,2010,MAY,46,Siege Embedded,4,3.99,Marvel,40054
COMIC,2010,MAY,47,Ultimate Comics Spider-Man,10,3.99,Marvel,39690
COMIC,2010,MAY,48,Wolverine,900,4.99,Marvel,38990
COMIC,2010,MAY,49,Fantastic Four,579,2.99,Marvel,38415
COMIC,2010,MAY,50,Avengers Initiative,35,2.99,Marvel,38158
COMIC,2010,MAY,51,Red Robin,12,2.99,DC,36273
COMIC,2010,MAY,52,Wolverine Origins,48,2.99,Marvel,35999
COMIC,2010,MAY,53,"X-Men Second Coming RevelationsBlind Science",1,3.99,Marvel,35483
COMIC,2010,MAY,54,Adventure Comics,11,3.99,DC,34794
COMIC,2010,MAY,55,Dc Universe Legacies,1,3.99,DC,34429
COMIC,2010,MAY,56,Zatanna,1,2.99,DC,33691
COMIC,2010,MAY,57,Age of Heroes,1,3.99,Marvel,33573
COMIC,2010,MAY,58,X-Men Hellbound,1,3.99,Marvel,33345
COMIC,2010,MAY,59,Thunderbolts,144,2.99,Marvel,33276
COMIC,2010,MAY,60,Izombie,1,1.0,DC,33025
COMIC,2010,MAY,61,Superman Batman,72,2.99,DC,32047
COMIC,2010,MAY,62,Titans Villains for Hire Special,1,4.99,DC,31718
COMIC,2010,MAY,63,Marvels Project,8,3.99,Marvel,31345
COMIC,2010,MAY,64,Justice League the Rise of Arsenal,3,3.99,DC,31246
COMIC,2010,MAY,65,First Wave,2,3.99,DC,30705
COMIC,2010,MAY,66,Deadpool Merc With A Mouth,11,2.99,Marvel,30677
COMIC,2010,MAY,67,Wolverine Weapon X,13,3.99,Marvel,29773
COMIC,2010,MAY,68,Thanos Imperative Ignition,1,3.99,Marvel,29716
COMIC,2010,MAY,69,Secret Warriors,16,2.99,Marvel,29340
COMIC,2010,MAY,70,Iron Man Legacy,2,2.99,Marvel,29175
COMIC,2010,MAY,71,Batgirl,10,2.99,DC,28641
COMIC,2010,MAY,72,Doomwar,4,3.99,Marvel,28307
COMIC,2010,MAY,73,Deadpool Corps,2,2.99,Marvel,28236
COMIC,2010,MAY,74,Fall of Hulks Savage She-Hulks,3,3.99,Marvel,27809
COMIC,2010,MAY,75,Ultimate Comics Enemy,4,3.99,Marvel,27612
COMIC,2010,MAY,76,Deadpool Team-Up,893,2.99,Marvel,26578
COMIC,2010,MAY,77,American Vampire,3,3.99,DC,26510
COMIC,2010,MAY,78,Kevin Smith Green Hornet,4,3.99,Dynamite,26292
COMIC,2010,MAY,79,"Dark Tower Gunslinger JourneyBegins",1,3.99,Marvel,26275
COMIC,2010,MAY,80,Gotham City Sirens,12,2.99,DC,26029
COMIC,2010,MAY,81,Batman Streets of Gotham,12,3.99,DC,25446
COMIC,2010,MAY,82,Wonder Woman,44,2.99,DC,25443
COMIC,2010,MAY,83,Jsa All Stars,6,3.99,DC,25306
COMIC,2010,MAY,84,Walking Dead,72,2.99,Image,25182
COMIC,2010,MAY,85,Teen Titans,83,3.99,DC,24960
COMIC,2010,MAY,86,Black Widow,2,2.99,Marvel,23384
COMIC,2010,MAY,87,Marvel Zombies 5,3,3.99,Marvel,22894
COMIC,2010,MAY,88,Atlas,1,3.99,Marvel,22756
COMIC,2010,MAY,90,Secret Six,21,2.99,DC,22334
COMIC,2010,MAY,91,Punishermax,7,3.99,Marvel,22198
COMIC,2010,MAY,92,Enter the Heroic Age,1,3.99,Marvel,22139
COMIC,2010,MAY,93,Avengers Origin,2,3.99,Marvel,22108
COMIC,2010,MAY,94,Brave And the Bold,34,2.99,DC,21758
COMIC,2010,MAY,95,Boys,42,2.99,Dynamite,21479
COMIC,2010,MAY,96,Power Girl,12,2.99,DC,20681
COMIC,2010,MAY,97,Vengeance of Moon Knight,8,2.99,Marvel,20597
COMIC,2010,MAY,98,"Amazing Spider-Man PresentsAmerican Son",1,3.99,Marvel,20375
