PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2006,SEPTEMBER,1,Civil War,4,2.99,Marvel,272547
COMIC,2006,SEPTEMBER,2,Justice League of America,2,2.99,DC,143398
COMIC,2006,SEPTEMBER,3,Astonishing X-Men,17,2.99,Marvel,124014
COMIC,2006,SEPTEMBER,4,Amazing Spider-Man,535,2.99,Marvel,117044
COMIC,2006,SEPTEMBER,5,Ultimate Spider-Man,100,3.99,Marvel,116186
COMIC,2006,SEPTEMBER,6,52,18,2.5,DC,111819
COMIC,2006,SEPTEMBER,7,52,19,2.5,DC,111600
COMIC,2006,SEPTEMBER,8,52,20,2.5,DC,111089
COMIC,2006,SEPTEMBER,9,52,21,2.5,DC,110339
COMIC,2006,SEPTEMBER,10,Wolverine,46,2.99,Marvel,107855
COMIC,2006,SEPTEMBER,11,Civil War Front Line,6,2.99,Marvel,105279
COMIC,2006,SEPTEMBER,12,Wolverine Origins,6,2.99,Marvel,101004
COMIC,2006,SEPTEMBER,13,Ultimates 2,12,3.99,Marvel,97249
COMIC,2006,SEPTEMBER,14,Civil War X-Men,3,2.99,Marvel,92965
COMIC,2006,SEPTEMBER,15,Batman,657,2.99,DC,91348
COMIC,2006,SEPTEMBER,16,Uncanny X-Men,478,2.99,Marvel,89841
COMIC,2006,SEPTEMBER,17,Captain America,22,2.99,Marvel,82223
COMIC,2006,SEPTEMBER,18,X-Men,191,2.99,Marvel,82040
COMIC,2006,SEPTEMBER,19,Green Lantern,13,2.99,DC,78094
COMIC,2006,SEPTEMBER,20,"Civil War Young Avengers &Runaways",3,2.99,Marvel,75490
COMIC,2006,SEPTEMBER,21,Civil War Files,,3.99,Marvel,74677
COMIC,2006,SEPTEMBER,22,X-Men Phoenix Warsong,1,2.99,Marvel,71717
COMIC,2006,SEPTEMBER,23,Ultimate X-Men,74,2.99,Marvel,68867
COMIC,2006,SEPTEMBER,24,Supergirl,10,2.99,DC,67351
COMIC,2006,SEPTEMBER,25,Flash Fastest Man Alive,4,2.99,DC,66657
COMIC,2006,SEPTEMBER,26,Teen Titans,39,2.99,DC,65963
COMIC,2006,SEPTEMBER,27,Ms Marvel,7,2.99,Marvel,64967
COMIC,2006,SEPTEMBER,28,Moon Knight,5,2.99,Marvel,64729
COMIC,2006,SEPTEMBER,29,Superman,656,2.99,DC,64282
COMIC,2006,SEPTEMBER,30,Detective Comics,823,2.99,DC,64209
COMIC,2006,SEPTEMBER,31,Heroes For Hire,2,2.99,Marvel,63989
COMIC,2006,SEPTEMBER,32,Eternals,4,3.99,Marvel,63989
COMIC,2006,SEPTEMBER,33,Ultimate Fantastic Four,34,2.99,Marvel,63441
COMIC,2006,SEPTEMBER,34,Cable Deadpool,32,2.99,Marvel,57787
COMIC,2006,SEPTEMBER,35,Action Comics,843,2.99,DC,56079
COMIC,2006,SEPTEMBER,36,Daredevil,89,2.99,Marvel,55476
COMIC,2006,SEPTEMBER,37,Sensational Spider-Man,30,2.99,Marvel,54462
COMIC,2006,SEPTEMBER,38,Ghost Rider,3,2.99,Marvel,54023
COMIC,2006,SEPTEMBER,39,Incredible Hulk,98,2.99,Marvel,52982
COMIC,2006,SEPTEMBER,40,Captain America,21,2.99,Marvel,49045
COMIC,2006,SEPTEMBER,41,Friendly Neighborhood Spider-Man,12,2.99,Marvel,48058
COMIC,2006,SEPTEMBER,42,Green Lantern Corps,4,2.99,DC,46615
COMIC,2006,SEPTEMBER,43,Mystery in Space,1,3.99,DC,46606
COMIC,2006,SEPTEMBER,44,Annihilation,2,2.99,Marvel,44532
COMIC,2006,SEPTEMBER,45,Wetworks,1,2.99,DC,43820
COMIC,2006,SEPTEMBER,46,X-Factor,11,2.99,Marvel,43427
COMIC,2006,SEPTEMBER,47,Ion,6,2.99,DC,41828
COMIC,2006,SEPTEMBER,48,Trials of Shazam,2,2.99,DC,41152
COMIC,2006,SEPTEMBER,49,Secret Six,4,2.99,DC,40778
COMIC,2006,SEPTEMBER,50,X-Men First Class,1,2.99,Marvel,39855
COMIC,2006,SEPTEMBER,51,New X-Men,30,2.99,Marvel,39654
COMIC,2006,SEPTEMBER,52,Outsiders,40,2.99,DC,38622
COMIC,2006,SEPTEMBER,53,Nightwing,124,2.99,DC,38247
COMIC,2006,SEPTEMBER,54,"Supergirl & Legion of SuperHeroes",22,2.99,DC,36731
COMIC,2006,SEPTEMBER,55,Iron Man,12,2.99,Marvel,36274
COMIC,2006,SEPTEMBER,56,Blade,1,2.99,Marvel,35836
COMIC,2006,SEPTEMBER,57,Robin,154,2.99,DC,34383
