PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2008,MAY,1,Secret Invasion,2,3.99,Marvel,182390
COMIC,2008,MAY,2,Final Crisis,1,3.99,DC,144784
COMIC,2008,MAY,3,New Avengers,41,2.99,Marvel,109153
COMIC,2008,MAY,4,Avengers Invaders,1,2.99,Marvel,108104
COMIC,2008,MAY,5,Invincible Iron Man,1,2.99,Marvel,105833
COMIC,2008,MAY,6,Giant Size Astonishing X-Men,1,4.99,Marvel,105477
COMIC,2008,MAY,7,Batman,676,2.99,DC,105008
COMIC,2008,MAY,8,Mighty Avengers,13,2.99,Marvel,96862
COMIC,2008,MAY,9,Batman,677,2.99,DC,96088
COMIC,2008,MAY,10,Mighty Avengers,14,2.99,Marvel,95253
COMIC,2008,MAY,11,Justice League of America,21,2.99,DC,90009
COMIC,2008,MAY,12,Dark Tower Long Road Home,3,3.99,Marvel,87605
COMIC,2008,MAY,13,Thor,9,2.99,Marvel,87076
COMIC,2008,MAY,14,Uncanny X-Men,498,2.99,Marvel,82066
COMIC,2008,MAY,15,Buffy Vampire Slayer,14,2.99,Dark Horse,82045
COMIC,2008,MAY,16,X-Force,4,2.99,Marvel,80151
COMIC,2008,MAY,17,X-Men Legacy,211,2.99,Marvel,79795
COMIC,2008,MAY,18,Captain America,38,2.99,Marvel,79327
COMIC,2008,MAY,19,Justice Society of America,15,2.99,DC,78288
COMIC,2008,MAY,20,Amazing Spider-Man,558,2.99,Marvel,76944
COMIC,2008,MAY,21,Amazing Spider-Man,559,2.99,Marvel,74184
COMIC,2008,MAY,22,X-Men Legacy,212,2.99,Marvel,74011
COMIC,2008,MAY,23,Amazing Spider-Man,560,2.99,Marvel,73991
COMIC,2008,MAY,24,All Star Superman,11,2.99,DC,70335
COMIC,2008,MAY,25,Green Lantern,31,2.99,DC,65854
COMIC,2008,MAY,26,Fantastic Four,557,2.99,Marvel,62718
COMIC,2008,MAY,27,Wolverine,65,2.99,Marvel,62433
COMIC,2008,MAY,28,Secret Invasion Fantastic Four,1,2.99,Marvel,60671
COMIC,2008,MAY,29,King Size Hulk,1,4.99,Marvel,57463
COMIC,2008,MAY,30,Titans,2,2.99,DC,57341
COMIC,2008,MAY,31,Avengers Initiative,13,2.99,Marvel,56801
COMIC,2008,MAY,32,X-Men Divided We Stand,2,3.99,Marvel,56547
COMIC,2008,MAY,33,Ultimate Spider-Man,122,2.99,Marvel,55742
COMIC,2008,MAY,34,Marvel 1985,1,3.99,Marvel,55121
COMIC,2008,MAY,35,Cable,3,2.99,Marvel,54744
COMIC,2008,MAY,36,Logan,3,3.99,Marvel,54612
COMIC,2008,MAY,37,Action Comics Annual,11,4.99,DC,54307
COMIC,2008,MAY,38,Incredible Hercules,117,2.99,Marvel,52993
COMIC,2008,MAY,39,Wolverine Origins,25,3.99,Marvel,52891
COMIC,2008,MAY,40,Superman Batman,48,2.99,DC,52830
COMIC,2008,MAY,41,Serenity Better Days,3,2.99,Dark Horse,52413
COMIC,2008,MAY,42,Young X-Men,2,2.99,Marvel,51252
COMIC,2008,MAY,43,Ultimate X-Men,94,2.99,Marvel,49765
COMIC,2008,MAY,44,Detective Comics,844,2.99,DC,48380
COMIC,2008,MAY,45,X-Factor,31,2.99,Marvel,48217
COMIC,2008,MAY,46,Green Lantern Corps,24,2.99,DC,46934
COMIC,2008,MAY,47,Action Comics,865,2.99,DC,46751
COMIC,2008,MAY,48,Teen Titans,59,2.99,DC,46292
COMIC,2008,MAY,49,Superman,676,2.99,DC,45631
COMIC,2008,MAY,50,Angel After The Fall,7,3.99,IDW,45417
COMIC,2008,MAY,51,Captain Britain & M.I. 13,1,2.99,Marvel,43268
COMIC,2008,MAY,52,Ms. Marvel,27,2.99,Marvel,41119
COMIC,2008,MAY,53,Daredevil,107,2.99,Marvel,40407
COMIC,2008,MAY,54,Thunderbolts,120,2.99,Marvel,38319
COMIC,2008,MAY,55,Wonder Woman,20,2.99,DC,38105
COMIC,2008,MAY,56,Ultimate Fantastic Four,54,2.99,Marvel,37545
COMIC,2008,MAY,57,Rann Thanagar Holy War,1,3.5,DC,37168
COMIC,2008,MAY,58,X-Factor Quick & Dead,,2.99,Marvel,37087
COMIC,2008,MAY,59,Project Superpowers,3,2.99,Dynamic,36873
COMIC,2008,MAY,60,Iron Man Director of Shield,29,2.99,Marvel,36405
COMIC,2008,MAY,61,Guardians of Galaxy,1,2.99,Marvel,36282
COMIC,2008,MAY,62,Giant Size Incredible Hulk,1,3.99,Marvel,36201
COMIC,2008,MAY,63,Brave & Bold,13,2.99,DC,35804
COMIC,2008,MAY,64,Iron Man Viva Las Vegas,1,3.99,Marvel,35142
COMIC,2008,MAY,65,Batman & Outsiders,7,2.99,DC,35060
COMIC,2008,MAY,66,Booster Gold,9,2.99,DC,35020
COMIC,2008,MAY,67,Genext,1,3.99,Marvel,33676
COMIC,2008,MAY,69,Flash,240,2.99,DC,31934
COMIC,2008,MAY,70,Green Arrow Black Canary,8,2.99,DC,30855
COMIC,2008,MAY,71,Punisher,57,2.99,Marvel,30519
COMIC,2008,MAY,72,Star Wars Legacy,23,2.99,Dark Horse,30346
COMIC,2008,MAY,73,Immortal Iron Fist,15,2.99,Marvel,30325
COMIC,2008,MAY,74,Supergirl,29,2.99,DC,30183
COMIC,2008,MAY,75,Punisher War Journal,19,2.99,Marvel,29898
