PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2001,OCTOBER,1,Wolverine: The Origin,2,3.5,Marvel,131582
COMIC,2001,OCTOBER,2,Wolverine: The Origin,3,3.5,Marvel,128978
COMIC,2001,OCTOBER,3,New X-Men,119,2.25,Marvel,124281
COMIC,2001,OCTOBER,4,Uncanny X-Men,399,2.25,Marvel,118197
COMIC,2001,OCTOBER,5,Ultimate X-Men,11,2.25,Marvel,106578
COMIC,2001,OCTOBER,6,X-Treme X-Men,6,2.99,Marvel,93217
COMIC,2001,OCTOBER,7,Amazing Spider-Man,36,2.25,Marvel,92765
COMIC,2001,OCTOBER,8,Ultimate Spider-Man,14,2.25,Marvel,84160
COMIC,2001,OCTOBER,9,Green Arrow,9,2.5,DC,84137
COMIC,2001,OCTOBER,10,Wolverine,169,2.25,Marvel,76518
COMIC,2001,OCTOBER,11,JLA,59,2.25,DC,72688
COMIC,2001,OCTOBER,12,Punisher,5,2.99,Marvel,68914
COMIC,2001,OCTOBER,13,X-Treme X-Men Savage Land,2,2.99,Marvel,65231
COMIC,2001,OCTOBER,14,Avengers,47,2.25,Marvel,63060
COMIC,2001,OCTOBER,15,Daredevil Yellow,5,3.5,Marvel,60438
COMIC,2001,OCTOBER,16,Elektra,4,2.99,Marvel,58792
COMIC,2001,OCTOBER,17,Daredevil,26,2.99,Marvel,56566
COMIC,2001,OCTOBER,18,Peter Parker Spider-Man,36,2.25,Marvel,53805
COMIC,2001,OCTOBER,19,X-Force,121,2.25,Marvel,52870
COMIC,2001,OCTOBER,20,Fantastic Four,48,2.25,Marvel,52165
COMIC,2001,OCTOBER,21,Iceman,1,2.5,Marvel,52095
COMIC,2001,OCTOBER,22,Rogue,3,2.5,Marvel,50934
COMIC,2001,OCTOBER,23,Spawn,115,2.5,Image,49957
COMIC,2001,OCTOBER,24,Rising Stars,18,2.5,Image,49689
COMIC,2001,OCTOBER,25,Ultimate Marvel Team Up,9,2.25,Marvel,49556
COMIC,2001,OCTOBER,26,Cyclops,3,2.5,Marvel,49445
COMIC,2001,OCTOBER,27,Superman,175,3.5,DC,49395
COMIC,2001,OCTOBER,28,Mutant X,1,2.99,Marvel,48924
COMIC,2001,OCTOBER,29,Paradise X The Heralds,1,3.5,Marvel,46832
COMIC,2001,OCTOBER,31,Fantastic Four 1234,4,2.99,Marvel,46154
COMIC,2001,OCTOBER,32,Batman,596,2.25,DC,46090
COMIC,2001,OCTOBER,33,Exiles,5,2.25,Marvel,45772
COMIC,2001,OCTOBER,34,Marvel Knights Double Shot,1,2.99,Marvel,45435
COMIC,2001,OCTOBER,35,JSA,29,2.5,DC,45274
COMIC,2001,OCTOBER,36,Fury,2,2.99,Marvel,44578
COMIC,2001,OCTOBER,37,Authority,27,2.5,DC,44371
COMIC,2001,OCTOBER,38,Joker Last Laugh,1,2.95,DC,44329
COMIC,2001,OCTOBER,39,X-Men Unlimited,33,2.99,Marvel,43859
COMIC,2001,OCTOBER,40,Alias,2,2.99,Marvel,43112
COMIC,2001,OCTOBER,41,Detective Comics,763,2.5,DC,42942
COMIC,2001,OCTOBER,42,Action Comics,784,2.25,DC,42804
COMIC,2001,OCTOBER,43,Adventures Of Superman,597,2.25,DC,42642
COMIC,2001,OCTOBER,44,Superman The Man Of Steel,119,2.25,DC,42057
COMIC,2001,OCTOBER,45,Joker Last Laugh,2,2.95,DC,41780
COMIC,2001,OCTOBER,46,Joker Last Laugh,3,2.95,DC,41103
COMIC,2001,OCTOBER,47,Joker Last Laugh,6,2.95,DC,40905
COMIC,2001,OCTOBER,48,Joker Last Laugh,4,2.95,DC,40794
COMIC,2001,OCTOBER,49,Avengers Celestial Quest,2,2.5,Marvel,40790
COMIC,2001,OCTOBER,50,Joker Last Laugh,5,2.95,DC,40591
COMIC,2001,OCTOBER,51,Danger Girl Kamikaze,2 (Res),2.95,DC,40564
COMIC,2001,OCTOBER,52,Brotherhood,6,2.25,Marvel,39776
COMIC,2001,OCTOBER,53,Nightwing,62,2.25,DC,39333
COMIC,2001,OCTOBER,54,Thor,42,2.25,Marvel,39140
COMIC,2001,OCTOBER,55,Ghost Rider Hammer Lane,5,2.99,Marvel,38665
COMIC,2001,OCTOBER,56,Midnight Nation,11,2.5,Image,38582
COMIC,2001,OCTOBER,57,Batgirl,21,2.5,DC,38527
COMIC,2001,OCTOBER,58,Iron Man,47,2.25,Marvel,38342
COMIC,2001,OCTOBER,59,Green Lantern,143,2.25,DC,38319
COMIC,2001,OCTOBER,60,Captain America,48,2.25,Marvel,37831
COMIC,2001,OCTOBER,61,JLA Incarnations,6,3.5,DC,37204
COMIC,2001,OCTOBER,62,Batman Gotham Knights,22,2.5,DC,36724
COMIC,2001,OCTOBER,63,Wonder Woman,175,3.5,DC,35793
COMIC,2001,OCTOBER,64,Tomb Raider,17,2.5,Image,35425
COMIC,2001,OCTOBER,65,Cable,98,2.25,Marvel,35365
COMIC,2001,OCTOBER,66,Bloodstone,1,2.99,Marvel,34683
COMIC,2001,OCTOBER,67,Nightside,1,2.99,Marvel,34240
COMIC,2001,OCTOBER,68,Incredible Hulk,33,3.5,Marvel,33830
COMIC,2001,OCTOBER,69,Deadpool Agent Of Weapon X,3,2.25,Marvel,33503
COMIC,2001,OCTOBER,70,Thunderbolts,57,2.25,Marvel,33447
COMIC,2001,OCTOBER,71,Spider-Mans Tangled Web,7,2.99,Marvel,32940
COMIC,2001,OCTOBER,72,Doom Patrol,1,2.5,DC,32913
COMIC,2001,OCTOBER,73,Batman Legends of the Dark Knight,148,2.25,DC,32779
COMIC,2001,OCTOBER,74,Thor Godstorm,2,3.5,Marvel,32180
COMIC,2001,OCTOBER,75,JLA Gatekeeper,1,4.95,DC,32009
COMIC,2001,OCTOBER,76,Witchblade,52,2.5,Image,31631
COMIC,2001,OCTOBER,77,Robin,95,2.25,DC,31631
COMIC,2001,OCTOBER,78,Flash,179,2.25,DC,31364
COMIC,2001,OCTOBER,79,Startling Stories Banner,4,2.99,Marvel,31092
COMIC,2001,OCTOBER,80,Harley Quinn,13,2.25,DC,30590
COMIC,2001,OCTOBER,81,Legion,1,2.5,DC,30419
COMIC,2001,OCTOBER,82,Young Justice,38,2.5,DC,30350
COMIC,2001,OCTOBER,83,Titans,34,2.5,DC,30124
COMIC,2001,OCTOBER,84,Us War Machine,4,1.5,Marvel,30028
COMIC,2001,OCTOBER,85,Us War Machine,5,1.5,Marvel,29908
COMIC,2001,OCTOBER,86,Us War Machine,6,1.5,Marvel,29700
COMIC,2001,OCTOBER,87,"Superman & BatmanGenerations II",3,5.95,DC,29613
COMIC,2001,OCTOBER,88,Us War Machine,7,1.5,Marvel,29567
COMIC,2001,OCTOBER,89,Us War Machine,8,1.5,Marvel,29433
COMIC,2001,OCTOBER,90,Joker Last Laugh Secret Files,1,5.95,DC,29392
COMIC,2001,OCTOBER,91,Powers,15,2.95,Image,28788
COMIC,2001,OCTOBER,92,Hellspawn,15,2.5,Image,27576
COMIC,2001,OCTOBER,93,Spectre,10,2.5,DC,27267
COMIC,2001,OCTOBER,94,Warlands Age,3,2.95,Image,27262
COMIC,2001,OCTOBER,95,Birds Of Prey,36,2.5,DC,27124
COMIC,2001,OCTOBER,96,Supergirl,63,2.25,DC,26359
COMIC,2001,OCTOBER,97,Tom Strong,15 (Res),2.95,DC,26055
COMIC,2001,OCTOBER,98,Witchblade Lady Death Special,,4.95,Image,25543
COMIC,2001,OCTOBER,99,Universe,3,2.5,Image,25271
COMIC,2001,OCTOBER,100,Spider-Girl,39,2.25,Marvel,25230
COMIC,2001,OCTOBER,101,Defenders,10,2.25,Marvel,25008
COMIC,2001,OCTOBER,102,Superman Tarzan Sons of the Jungle,1,2.99,Dark Horse,24824
COMIC,2001,OCTOBER,103,Suicide Squad,2,2.5,DC,24824
COMIC,2001,OCTOBER,104,Star Wars Jedi Quest,2,2.99,Dark Horse,24672
COMIC,2001,OCTOBER,105,Captain Marvel,24,2.5,Marvel,24594
COMIC,2001,OCTOBER,106,Batman Orpheus Rising,3,2.5,DC,23902
COMIC,2001,OCTOBER,107,Star Wars,35,2.99,Dark Horse,23280
COMIC,2001,OCTOBER,108,Ruse,1,2.95,Crossgen,23119
COMIC,2001,OCTOBER,109,"Star Wars Tag & Bink AreDead",1,2.99,Dark Horse,23026
COMIC,2001,OCTOBER,110,Promethea,17,2.95,DC,22796
COMIC,2001,OCTOBER,111,Establishment,2,2.5,DC,22602
COMIC,2001,OCTOBER,112,Superboy,93,2.25,DC,22188
COMIC,2001,OCTOBER,113,Joss Whedons Fray,4,2.99,Dark Horse,22151
COMIC,2001,OCTOBER,114,Ninja Boy,3,2.95,DC,20717
COMIC,2001,OCTOBER,115,Black Panther,37,2.5,Marvel,20593
COMIC,2001,OCTOBER,116,Sojourn,4,2.95,Crossgen,20547
COMIC,2001,OCTOBER,117,Gen 13,70,2.5,DC,19537
COMIC,2001,OCTOBER,118,Hellblazer,167,2.5,DC,19385
COMIC,2001,OCTOBER,119,Transmetropolitan,50,2.5,DC,19252
COMIC,2001,OCTOBER,120,Felon,1,2.95,Image,19104
COMIC,2001,OCTOBER,121,Monarchy,8,2.5,DC,18911
COMIC,2001,OCTOBER,122,Magdalena Angelus,1/2,2.95,Image,18708
COMIC,2001,OCTOBER,123,War Story D Day Dodgers,,4.95,DC,18597
COMIC,2001,OCTOBER,124,"Adventures in the Rifle BrigadeOperation Bollock",3,2.5,DC,18574
COMIC,2001,OCTOBER,125,Azrael Agent of the Bat,83,2.5,DC,18339
COMIC,2001,OCTOBER,126,100 Bullets,29,2.5,DC,18132
COMIC,2001,OCTOBER,127,Scion,17,2.95,Crossgen,17929
COMIC,2001,OCTOBER,128,Impulse,79,2.5,DC,17841
COMIC,2001,OCTOBER,129,Crux,7,2.95,Crossgen,17357
COMIC,2001,OCTOBER,130,Lady Death Mischief Night,1,2.99,Chaos,17201
COMIC,2001,OCTOBER,131,Orion,19,2.5,DC,17173
COMIC,2001,OCTOBER,132,Tomorrow Stories,12 (Res),2.95,DC,17118
COMIC,2001,OCTOBER,133,Buffy the Vampire Slayer,38,2.99,Dark Horse,17062
COMIC,2001,OCTOBER,134,Sandman Presents The Corinthian,1,2.5,DC,17030
COMIC,2001,OCTOBER,135,Wildcats Vol. 2,28,2.5,DC,17016
COMIC,2001,OCTOBER,136,Angel Vol. 2,2,2.99,Dark Horse,16560
COMIC,2001,OCTOBER,137,Mystic,17,2.95,Crossgen,16560
COMIC,2001,OCTOBER,138,First,12,2.95,Crossgen,16482
COMIC,2001,OCTOBER,139,Sam & Twitch,27,2.5,Image,16076
COMIC,2001,OCTOBER,140,Hunter The Age Of Magic,4,2.5,DC,15689
COMIC,2001,OCTOBER,141,Codename Knockout,6,2.5,DC,15648
COMIC,2001,OCTOBER,142,"Fantastic Four Worlds GreatestComic Mag",11,2.99,Marvel,15555
COMIC,2001,OCTOBER,143,Sigil,17,2.95,Crossgen,15463
COMIC,2001,OCTOBER,144,Supergirl Wings,,5.95,DC,15454
COMIC,2001,OCTOBER,145,Simpsons Comics,63,2.5,Bongo,15454
COMIC,2001,OCTOBER,146,Meridian,17,2.95,Crossgen,15371
COMIC,2001,OCTOBER,147,Lucifer,19,2.5,DC,15210
COMIC,2001,OCTOBER,148,Greyshirt Indigo Sunset,1,3.5,DC,15025
COMIC,2001,OCTOBER,149,Vampi,12 Reg Ed,2.99,Harris,14933
