PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2007,FEBRUARY,1,Civil War,7,2.99,Marvel,265886
COMIC,2007,FEBRUARY,2,Dark Tower Gunslinger Born,1,3.99,Marvel,172116
COMIC,2007,FEBRUARY,3,Amazing Spider-Man,538,2.99,Marvel,142930
COMIC,2007,FEBRUARY,4,New Avengers,27,2.99,Marvel,130507
COMIC,2007,FEBRUARY,5,Astonishing X-Men,20,2.99,Marvel,119714
COMIC,2007,FEBRUARY,6,Wolverine,51,2.99,Marvel,97163
COMIC,2007,FEBRUARY,7,Justice,10,3.5,DC,94943
COMIC,2007,FEBRUARY,8,52,40,2.5,DC,94677
COMIC,2007,FEBRUARY,9,52,41,2.5,DC,94469
COMIC,2007,FEBRUARY,10,52,42,2.5,DC,94203
COMIC,2007,FEBRUARY,11,52,43,2.5,DC,93488
COMIC,2007,FEBRUARY,12,New Avengers Illuminati,2,2.99,Marvel,92864
COMIC,2007,FEBRUARY,13,Brave & Bold,1,2.99,DC,92074
COMIC,2007,FEBRUARY,14,Civil War Front Line,11,2.99,Marvel,89147
COMIC,2007,FEBRUARY,15,Justice Society of America,3,2.99,DC,84341
COMIC,2007,FEBRUARY,16,Batman,663,2.99,DC,83152
COMIC,2007,FEBRUARY,17,Uncanny X-Men,483,2.99,Marvel,82994
COMIC,2007,FEBRUARY,18,Wolverine Origins,11,2.99,Marvel,78886
COMIC,2007,FEBRUARY,19,X-Men,196,2.99,Marvel,75693
COMIC,2007,FEBRUARY,20,Ultimate Spider-Man,105,2.99,Marvel,74363
COMIC,2007,FEBRUARY,21,Wonder Woman,4 (Res),2.99,DC,69847
COMIC,2007,FEBRUARY,22,X-Men Annual,1,3.99,Marvel,65557
COMIC,2007,FEBRUARY,23,Action Comics,846,2.99,DC,64542
COMIC,2007,FEBRUARY,24,Ultimate X-Men,79,2.99,Marvel,64351
COMIC,2007,FEBRUARY,25,Thunderbolts,111,2.99,Marvel,62780
COMIC,2007,FEBRUARY,26,Action Comics Annual,10,3.99,DC,62763
COMIC,2007,FEBRUARY,27,Green Lantern,17,2.99,DC,62006
COMIC,2007,FEBRUARY,28,Iron Man,15,2.99,Marvel,60651
COMIC,2007,FEBRUARY,29,Sensational Spider-Man,35,2.99,Marvel,59412
COMIC,2007,FEBRUARY,30,Eternals,7,3.99,Marvel,58689
COMIC,2007,FEBRUARY,31,Superman,659,2.99,DC,58248
COMIC,2007,FEBRUARY,32,Black Panther,25,2.99,Marvel,56468
COMIC,2007,FEBRUARY,33,Detective Comics,828,2.99,DC,55196
COMIC,2007,FEBRUARY,34,Supergirl,14,2.99,DC,52968
COMIC,2007,FEBRUARY,35,Punisher War Journal,4,2.99,Marvel,52951
COMIC,2007,FEBRUARY,36,Friendly Neighborhood Spider-Man,17,2.99,Marvel,52785
COMIC,2007,FEBRUARY,37,Ultimate Fantastic Four,39,2.99,Marvel,52095
COMIC,2007,FEBRUARY,38,Ghost Rider Trail of Tears,1,2.99,Marvel,49251
COMIC,2007,FEBRUARY,39,Ghost Rider,8,2.99,Marvel,48727
COMIC,2007,FEBRUARY,40,Flash Fastest Man Alive,9,2.99,DC,47205
COMIC,2007,FEBRUARY,41,Daredevil,94,2.99,Marvel,46765
COMIC,2007,FEBRUARY,42,Incredible Hulk,103,2.99,Marvel,46681
COMIC,2007,FEBRUARY,43,Spider-Man Reign,3,3.99,Marvel,46041
COMIC,2007,FEBRUARY,44,X-Men Phoenix Warsong,5,2.99,Marvel,44569
COMIC,2007,FEBRUARY,45,X-23 Target X,3,2.99,Marvel,42125
COMIC,2007,FEBRUARY,46,Batman Confidential,3,2.99,DC,41102
COMIC,2007,FEBRUARY,47,X-Factor,16,2.99,Marvel,38233
COMIC,2007,FEBRUARY,48,Silent War,2,2.99,Marvel,37892
COMIC,2007,FEBRUARY,49,New X-Men,35,2.99,Marvel,37136
COMIC,2007,FEBRUARY,50,Newuniversal,3,2.99,Marvel,36529
COMIC,2007,FEBRUARY,51,Superman Batman Vs Aliens Predators,2,5.99,DC,36113
COMIC,2007,FEBRUARY,52,Shazam Monster Society of Evil,1,5.99,DC,35963
COMIC,2007,FEBRUARY,53,Immortal Iron Fist,3,2.99,Marvel,35647
COMIC,2007,FEBRUARY,54,Green Lantern Corps,9,2.99,DC,34890
COMIC,2007,FEBRUARY,55,Trials of Shazam,5,2.99,DC,34608
COMIC,2007,FEBRUARY,56,Annihilation Heralds of Galactus,,3.99,Marvel,34541
COMIC,2007,FEBRUARY,57,Star Wars Legacy,8,2.99,Dark Horse,33527
COMIC,2007,FEBRUARY,58,Fantastic Four End,5,2.99,Marvel,33319
COMIC,2007,FEBRUARY,59,Ion,11,2.99,DC,33036
COMIC,2007,FEBRUARY,60,Outsiders,45,2.99,DC,32970
COMIC,2007,FEBRUARY,61,Punisher,44,2.99,Marvel,32945
COMIC,2007,FEBRUARY,62,Nightwing,129,2.99,DC,32645
COMIC,2007,FEBRUARY,63,Exiles,91,2.99,Marvel,31706
COMIC,2007,FEBRUARY,64,Green Arrow,71,2.99,DC,31465
COMIC,2007,FEBRUARY,65,"Supergirl & Legion of SuperHeroes",27,2.99,DC,31381
COMIC,2007,FEBRUARY,66,Ms Marvel,12,2.99,Marvel,30758
COMIC,2007,FEBRUARY,67,New Excalibur,16,2.99,Marvel,30350
COMIC,2007,FEBRUARY,68,New Excalibur,17,2.99,Marvel,30068
COMIC,2007,FEBRUARY,69,"Squadron Supreme Hyperion VsNighthawk",2,2.99,Marvel,29361
COMIC,2007,FEBRUARY,70,Birds of Prey,103,2.99,DC,28321
COMIC,2007,FEBRUARY,71,Robin,159,2.99,DC,28205
COMIC,2007,FEBRUARY,72,She-Hulk 2,16,2.99,Marvel,27956
COMIC,2007,FEBRUARY,73,Cable Deadpool,37,2.99,Marvel,26584
COMIC,2007,FEBRUARY,74,Doctor Strange Oath,5,2.99,Marvel,25661
COMIC,2007,FEBRUARY,75,Conan,37,2.99,Dark Horse,25528
COMIC,2007,FEBRUARY,76,Spirit,3,2.99,DC,25511
COMIC,2007,FEBRUARY,77,Y The Last Man,54,2.99,DC,25270
COMIC,2007,FEBRUARY,78,Spider-Man Family,1,4.99,Marvel,25220
COMIC,2007,FEBRUARY,79,Runaways,24,2.99,Marvel,25212
COMIC,2007,FEBRUARY,80,X-Men First Class,6,2.99,Marvel,25120
COMIC,2007,FEBRUARY,81,Midnighter,4,2.99,DC,24788
COMIC,2007,FEBRUARY,82,Heroes For Hire,7,2.99,Marvel,24472
COMIC,2007,FEBRUARY,83,Punisher Presents Barracuda Max,1,3.99,Marvel,23881
COMIC,2007,FEBRUARY,84,Astro City Dark Age Book Two,2,2.99,DC,23407
COMIC,2007,FEBRUARY,85,"Star Wars Knights of the OldRepublic",14,2.99,Dark Horse,23391
COMIC,2007,FEBRUARY,86,Martian Manhunter,7,2.99,DC,22850
COMIC,2007,FEBRUARY,87,JSA Classified,23,2.99,DC,22725
COMIC,2007,FEBRUARY,88,"Thunderbolts Presents Zemo BornBetter",1,2.99,Marvel,22675
COMIC,2007,FEBRUARY,89,Iron Man Hypervelocity,2,2.99,Marvel,22518
COMIC,2007,FEBRUARY,90,Helmet of Fate Sargon Sorcerer,1,2.99,DC,22426
COMIC,2007,FEBRUARY,91,Gen 13,5,2.99,DC,22418
COMIC,2007,FEBRUARY,92,JLA Classified,34,2.99,DC,22343
COMIC,2007,FEBRUARY,93,Red Sonja,19,2.99,Dynamic,22318
COMIC,2007,FEBRUARY,94,JLA Classified,35,2.99,DC,21994
COMIC,2007,FEBRUARY,95,Helmet of Fate Black Alice,1,2.99,DC,21952
COMIC,2007,FEBRUARY,96,Powers,23,2.95,Marvel,21935
COMIC,2007,FEBRUARY,97,Avengers Earths Mightiest Heroes II,6,3.99,Marvel,21869
COMIC,2007,FEBRUARY,98,Shadowpact,10,2.99,DC,21819
COMIC,2007,FEBRUARY,99,Legion of Monsters Werewolf By Night,1,2.99,Marvel,21769
COMIC,2007,FEBRUARY,100,Nextwave Agents of Hate,12,2.99,Marvel,21570
COMIC,2007,FEBRUARY,101,Walking Dead,35,2.99,Image,21387
COMIC,2007,FEBRUARY,102,Amazing Spider-Girl,5,2.99,Marvel,21387
COMIC,2007,FEBRUARY,103,Mystery in Space,6,3.99,DC,20996
COMIC,2007,FEBRUARY,104,Lone Ranger,4,2.99,Dynamic,20846
COMIC,2007,FEBRUARY,105,Catwoman,64,2.99,DC,20763
COMIC,2007,FEBRUARY,106,Fell,7 (Res),1.99,Image,20663
COMIC,2007,FEBRUARY,107,Checkmate,11,2.99,DC,20655
COMIC,2007,FEBRUARY,108,Bullet Points,4,2.99,Marvel,20555
COMIC,2007,FEBRUARY,109,Marvel 1602 Fantastick Four,5,3.5,Marvel,20472
COMIC,2007,FEBRUARY,110,Jack of Fables,8,2.99,DC,20056
COMIC,2007,FEBRUARY,111,Battlestar Galactica,6,2.99,Dynamic,19724
COMIC,2007,FEBRUARY,112,Blade,6,2.99,Marvel,19083
COMIC,2007,FEBRUARY,113,All New Atom,8,2.99,DC,19000
COMIC,2007,FEBRUARY,114,Omac,8,2.99,DC,18867
COMIC,2007,FEBRUARY,115,Conan & Midnight God,2,2.99,Dark Horse,18668
COMIC,2007,FEBRUARY,116,Blue Beetle,12,2.99,DC,18551
COMIC,2007,FEBRUARY,117,Tales of Unexpected,5,3.99,DC,18352
COMIC,2007,FEBRUARY,118,Aquaman Sword of Atlantis,49,2.99,DC,17936
COMIC,2007,FEBRUARY,119,Jonah Hex,16,2.99,DC,17487
COMIC,2007,FEBRUARY,120,Manhunter,28,2.99,DC,17179
COMIC,2007,FEBRUARY,121,Irredeemable Ant-Man,5,2.99,Marvel,16896
COMIC,2007,FEBRUARY,122,Hawkgirl,61,2.99,DC,16572
COMIC,2007,FEBRUARY,123,Wetworks,6,2.99,DC,16356
COMIC,2007,FEBRUARY,124,Stormwatch Phd,4,2.99,DC,15890
COMIC,2007,FEBRUARY,125,G.I. Joe Americas Elite,20,3.5,Devil's Due,15791
COMIC,2007,FEBRUARY,126,G.I. Joe Americas Elite,21,3.5,Devil's Due,15100
