PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2006,FEBRUARY,1,Astonishing X-Men,13,2.99,Marvel,140603
COMIC,2006,FEBRUARY,2,New Avengers,16,2.5,Marvel,121446
COMIC,2006,FEBRUARY,3,Justice,4,3.5,DC,110447
COMIC,2006,FEBRUARY,4,Supergirl,4,2.99,DC,104695
COMIC,2006,FEBRUARY,5,Ultimate Wolverine Vs Hulk,2,2.99,Marvel,97322
COMIC,2006,FEBRUARY,6,Amazing Spider-Man,529,2.5,Marvel,90381
COMIC,2006,FEBRUARY,7,Green Lantern,8,2.99,DC,89218
COMIC,2006,FEBRUARY,8,Green Lantern,9,2.99,DC,86522
COMIC,2006,FEBRUARY,9,Supergirl,5,3.99,DC,85220
COMIC,2006,FEBRUARY,10,Uncanny X-Men,469,2.5,Marvel,79009
COMIC,2006,FEBRUARY,11,X-Men,182,2.5,Marvel,78624
COMIC,2006,FEBRUARY,12,X-Men,183,2.5,Marvel,76425
COMIC,2006,FEBRUARY,13,Ultimate Extinction,2,2.99,Marvel,75841
COMIC,2006,FEBRUARY,14,X-Men Deadly Genesis,4,3.5,Marvel,74639
COMIC,2006,FEBRUARY,15,JLA,125,2.5,DC,74313
COMIC,2006,FEBRUARY,16,Ultimate X-Men,67,2.5,Marvel,72673
COMIC,2006,FEBRUARY,17,Wolverine,39,2.5,Marvel,72221
COMIC,2006,FEBRUARY,18,Ultimate Spider-Man,90,2.5,Marvel,71444
COMIC,2006,FEBRUARY,19,Teen Titans,32,2.5,DC,69106
COMIC,2006,FEBRUARY,20,Ultimate Fantastic Four,27,2.5,Marvel,67897
COMIC,2006,FEBRUARY,21,Batman,650,2.5,DC,66422
COMIC,2006,FEBRUARY,22,"Rann Thanagar War Infinite CrisisSpecial",,4.99,DC,65320
COMIC,2006,FEBRUARY,23,Superman,226,2.5,DC,63958
COMIC,2006,FEBRUARY,24,Sensational Spider-Man,23,2.99,Marvel,59029
COMIC,2006,FEBRUARY,25,X-Men 198,2,2.99,Marvel,58518
COMIC,2006,FEBRUARY,26,Young Avengers,10 (Res),2.99,Marvel,56326
COMIC,2006,FEBRUARY,27,Ghost Rider,6,2.99,Marvel,55781
COMIC,2006,FEBRUARY,28,JSA,82,2.5,DC,54214
COMIC,2006,FEBRUARY,29,Daredevil,82,2.99,Marvel,53038
COMIC,2006,FEBRUARY,30,Son of M,3,2.99,Marvel,52208
COMIC,2006,FEBRUARY,31,Action Comics,836,2.5,DC,51703
COMIC,2006,FEBRUARY,32,X-Factor,3,2.99,Marvel,48289
COMIC,2006,FEBRUARY,33,X-Men End Men & X-Men,2,2.99,Marvel,47352
COMIC,2006,FEBRUARY,34,Wonder Woman,226,2.5,DC,45665
COMIC,2006,FEBRUARY,35,New Excalibur,4,2.99,Marvel,45054
COMIC,2006,FEBRUARY,36,Fantastic Four,534,2.99,Marvel,44556
COMIC,2006,FEBRUARY,37,Captain America,14,2.99,Marvel,44025
COMIC,2006,FEBRUARY,38,Captain America,15,2.99,Marvel,43334
COMIC,2006,FEBRUARY,39,Outsiders,33,2.5,DC,43254
COMIC,2006,FEBRUARY,40,Fantastic Four,535,2.99,Marvel,43108
COMIC,2006,FEBRUARY,41,New X-Men,23,2.99,Marvel,41447
COMIC,2006,FEBRUARY,42,Marvel Zombies,3,2.99,Marvel,41149
COMIC,2006,FEBRUARY,43,Spider-Woman Origin,3,2.99,Marvel,40538
COMIC,2006,FEBRUARY,44,JSA Classified,8,2.5,DC,39641
