PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2005,DECEMBER,1,Infinite Crisis,3,3.99,DC,188855
COMIC,2005,DECEMBER,2,All Star Batman & Robin,3,2.99,DC,162994
COMIC,2005,DECEMBER,3,New Avengers,14,2.5,Marvel,124301
COMIC,2005,DECEMBER,4,Justice,3,3.5,DC,113370
COMIC,2005,DECEMBER,5,Superman Batman,23,2.99,DC,102249
COMIC,2005,DECEMBER,6,Ultimate Wolverine Vs Hulk,1,2.99,Marvel,100948
COMIC,2005,DECEMBER,7,Ultimates 2,9,2.99,Marvel,94494
COMIC,2005,DECEMBER,8,Green Lantern,6,2.99,DC,88437
COMIC,2005,DECEMBER,9,Uncanny X-Men,467,2.5,Marvel,81282
COMIC,2005,DECEMBER,10,Amazing Spider-Man,527,2.5,Marvel,79262
COMIC,2005,DECEMBER,11,Secret War Book Five,,3.99,Marvel,79091
COMIC,2005,DECEMBER,12,X-Men,179,2.5,Marvel,77190
COMIC,2005,DECEMBER,13,JLA,123,2.5,DC,76900
COMIC,2005,DECEMBER,14,X-Men Deadly Genesis,2,3.5,Marvel,75599
COMIC,2005,DECEMBER,15,Ultimate Spider-Man,87,2.5,Marvel,74538
COMIC,2005,DECEMBER,16,X-Men,180,2.5,Marvel,74386
COMIC,2005,DECEMBER,17,Ultimate Spider-Man,88,2.5,Marvel,72984
COMIC,2005,DECEMBER,18,Friendly Neighborhood Spider-Man,3,2.99,Marvel,72315
COMIC,2005,DECEMBER,19,Wolverine,37,2.5,Marvel,70717
COMIC,2005,DECEMBER,20,Ultimate Fantastic Four,26,2.5,Marvel,68324
COMIC,2005,DECEMBER,21,Marvel Knights Spider-Man,21,2.99,Marvel,68046
COMIC,2005,DECEMBER,22,Teen Titans,30,2.5,DC,67155
COMIC,2005,DECEMBER,23,Green Lantern Corps Recharge,3,2.99,DC,64490
COMIC,2005,DECEMBER,24,Spider-Woman Origin,1,2.99,Marvel,63954
COMIC,2005,DECEMBER,25,Superman,224,2.5,DC,63720
COMIC,2005,DECEMBER,26,Ultimate Iron Man,5,2.99,Marvel,63253
COMIC,2005,DECEMBER,27,Batman,648,2.5,DC,63152
COMIC,2005,DECEMBER,28,"Ultimate X-Men Fantastic FourSpecial",,2.99,Marvel,62905
COMIC,2005,DECEMBER,29,Son Of M,1,2.99,Marvel,62255
COMIC,2005,DECEMBER,30,Ghost Rider,4,2.99,Marvel,59678
COMIC,2005,DECEMBER,31,"Spider-Man Black Cat Evil That MenDo",4,2.99,Marvel,57089
COMIC,2005,DECEMBER,32,X-Factor,1,2.99,Marvel,56053
COMIC,2005,DECEMBER,33,"Spider-Man Black Cat Evil That MenDo",5,2.99,Marvel,53849
COMIC,2005,DECEMBER,34,Young Avengers Special,1,3.99,Marvel,51020
COMIC,2005,DECEMBER,35,JSA,80,2.5,DC,50862
COMIC,2005,DECEMBER,36,New Excalibur,2,2.99,Marvel,48816
COMIC,2005,DECEMBER,37,Wonder Woman,224,2.5,DC,47225
COMIC,2005,DECEMBER,38,Fantastic Four,533,2.99,Marvel,46751
COMIC,2005,DECEMBER,39,Outsiders,31,2.5,DC,46555
COMIC,2005,DECEMBER,40,JSA Classified,6,2.5,DC,45318
COMIC,2005,DECEMBER,41,X-Factor,2,2.99,Marvel,44951
COMIC,2005,DECEMBER,42,Captain America,13,2.99,Marvel,44945
COMIC,2005,DECEMBER,43,Generation M,2,2.99,Marvel,43549
COMIC,2005,DECEMBER,44,New X-Men,21,2.99,Marvel,43474
COMIC,2005,DECEMBER,45,Daredevil,80,2.99,Marvel,43309
COMIC,2005,DECEMBER,46,Action Comics,834,2.5,DC,42425
COMIC,2005,DECEMBER,47,Adventures of Superman,647,2.5,DC,42236
COMIC,2005,DECEMBER,48,JLA Classified,15,2.99,DC,41952
COMIC,2005,DECEMBER,49,Sentry,4,2.99,Marvel,41901
COMIC,2005,DECEMBER,50,Flash,229,2.5,DC,41459
COMIC,2005,DECEMBER,51,Detective Comics,814,2.5,DC,37146
COMIC,2005,DECEMBER,52,Incredible Hulk,90,2.99,Marvel,36925
COMIC,2005,DECEMBER,53,Nightwing,115,2.5,DC,35674
COMIC,2005,DECEMBER,54,New Avengers Most Wanted Files,,3.99,Marvel,35542
COMIC,2005,DECEMBER,55,Punisher,28,2.99,Marvel,35535
COMIC,2005,DECEMBER,56,Marvel Zombies,1,2.99,Marvel,35497
COMIC,2005,DECEMBER,57,Exiles,74,2.99,Marvel,33881
COMIC,2005,DECEMBER,58,Supreme Power Hyperion,3,2.99,Marvel,33609
COMIC,2005,DECEMBER,59,"All Star Batman & Robin SpEd",1,3.99,DC,32611
COMIC,2005,DECEMBER,60,Conan,23,2.99,Dark Horse,32593
COMIC,2005,DECEMBER,61,Supreme Power Nighthawk,4,2.99,Marvel,32207
COMIC,2005,DECEMBER,62,Green Arrow,57,2.5,DC,31778
COMIC,2005,DECEMBER,63,Seven Soldiers Mister Miracle,2,2.99,DC,31506
COMIC,2005,DECEMBER,64,Iron Man Inevitable,1,2.99,Marvel,31033
COMIC,2005,DECEMBER,65,Birds of Prey,89,2.5,DC,30654
COMIC,2005,DECEMBER,66,Superman Secret Files 2005,,4.99,DC,30647
COMIC,2005,DECEMBER,67,Daredevil Father,5,2.99,Marvel,30250
COMIC,2005,DECEMBER,68,Seven Soldiers Bulleteer,2,2.99,DC,30142
COMIC,2005,DECEMBER,69,What If Wolverine,,2.99,Marvel,29953
COMIC,2005,DECEMBER,70,She-Hulk 2,3,3.99,Marvel,29429
COMIC,2005,DECEMBER,71,Black Panther,11,2.99,Marvel,29328
COMIC,2005,DECEMBER,72,Batman & Monster Men,2,2.99,DC,29138
COMIC,2005,DECEMBER,73,Spawn,151,2.95,Image,28860
