PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2008,DECEMBER,1,Secret Invasion,8,3.99,Marvel,152408
COMIC,2008,DECEMBER,2,Final Crisis,5,3.99,DC,109166
COMIC,2008,DECEMBER,3,Secret Invasion Dark Reign,,3.99,Marvel,102913
COMIC,2008,DECEMBER,4,New Avengers,47,2.99,Marvel,95689
COMIC,2008,DECEMBER,5,New Avengers,48,2.99,Marvel,93895
COMIC,2008,DECEMBER,6,Batman,682,2.99,DC,93456
COMIC,2008,DECEMBER,7,Batman,683,2.99,DC,90260
COMIC,2008,DECEMBER,8,Hulk,9,2.99,Marvel,87774
COMIC,2008,DECEMBER,9,Mighty Avengers,20,2.99,Marvel,86073
COMIC,2008,DECEMBER,10,Ultimatum,2,3.99,Marvel,85615
COMIC,2008,DECEMBER,11,Wolverine,70,2.99,Marvel,83344
COMIC,2008,DECEMBER,12,Uncanny X-Men,505,2.99,Marvel,82260
COMIC,2008,DECEMBER,13,Batman,684,2.99,DC,79942
COMIC,2008,DECEMBER,14,Justice League of America,27,2.99,DC,75793
COMIC,2008,DECEMBER,15,Thor,12,2.99,Marvel,73774
COMIC,2008,DECEMBER,16,Justice League of America,28,2.99,DC,72718
COMIC,2008,DECEMBER,17,Buffy The Vampire Slayer,20,2.99,Dark Horse,71886
COMIC,2008,DECEMBER,18,Captain America,45,2.99,Marvel,71176
COMIC,2008,DECEMBER,19,Amazing Spider-Man,579,2.99,Marvel,69774
COMIC,2008,DECEMBER,20,Justice Society of America,21,2.99,DC,69653
COMIC,2008,DECEMBER,21,Amazing Spider-Man,581,2.99,Marvel,68896
COMIC,2008,DECEMBER,22,Dark Reign New Nation,,3.99,Marvel,68475
COMIC,2008,DECEMBER,23,Justice Society of America,22,2.99,DC,67606
COMIC,2008,DECEMBER,24,Detective Comics,851,2.99,DC,64952
COMIC,2008,DECEMBER,25,Green Lantern,36,2.99,DC,64746
COMIC,2008,DECEMBER,26,Secret Invasion Requiem,1,3.99,Marvel,63456
COMIC,2008,DECEMBER,27,Amazing Spider-Man,580,2.99,Marvel,62970
COMIC,2008,DECEMBER,28,X-Men Legacy,219,2.99,Marvel,60578
COMIC,2008,DECEMBER,29,X-Force,10,2.99,Marvel,58793
COMIC,2008,DECEMBER,30,Astonishing X-Men Ghost Boxes,2,3.99,Marvel,57868
COMIC,2008,DECEMBER,31,Action Comics,872,2.99,DC,57167
COMIC,2008,DECEMBER,32,Invincible Iron Man,8,2.99,Marvel,56700
COMIC,2008,DECEMBER,33,Batman Cacophony,2,3.99,DC,55690
COMIC,2008,DECEMBER,34,Superman,683,2.99,DC,55279
COMIC,2008,DECEMBER,35,Fantastic Four,562,2.99,Marvel,54055
COMIC,2008,DECEMBER,36,Dark Tower Treachery,4,3.99,Marvel,53728
COMIC,2008,DECEMBER,37,Avengers Initiative,19,2.99,Marvel,52550
COMIC,2008,DECEMBER,38,Avengers Invaders,7,2.99,Marvel,52186
COMIC,2008,DECEMBER,39,Avengers Initiative,20,2.99,Marvel,51223
COMIC,2008,DECEMBER,40,Ultimate Spider-Man,129,2.99,Marvel,51064
COMIC,2008,DECEMBER,41,Kick Ass,5,2.99,Marvel,50522
COMIC,2008,DECEMBER,42,Final Crisis Revelations,4,3.99,DC,49980
COMIC,2008,DECEMBER,43,War Machine,1,2.99,Marvel,49746
COMIC,2008,DECEMBER,44,Final Crisis Secret Files,1,3.99,DC,49270
COMIC,2008,DECEMBER,45,Stand Captain Trips,4,3.99,Marvel,49204
COMIC,2008,DECEMBER,46,X-Infernus,1,3.99,Marvel,48410
COMIC,2008,DECEMBER,47,Deadpool,5,2.99,Marvel,46849
COMIC,2008,DECEMBER,48,Superman Batman,54,2.99,DC,45962
COMIC,2008,DECEMBER,49,Supergirl,36,2.99,DC,45485
COMIC,2008,DECEMBER,50,Wolverine Origins,31,2.99,Marvel,45036
COMIC,2008,DECEMBER,51,Ultimate X-Men,99,2.99,Marvel,44354
COMIC,2008,DECEMBER,52,Daredevil,114,2.99,Marvel,44345
COMIC,2008,DECEMBER,53,Green Lantern Corps,31,2.99,DC,44027
COMIC,2008,DECEMBER,54,Ultimate Hulk Annual,1,3.99,Marvel,43373
COMIC,2008,DECEMBER,55,Marvel Zombies 3,3,3.99,Marvel,41831
COMIC,2008,DECEMBER,56,Trinity,27,2.99,DC,41719
COMIC,2008,DECEMBER,57,Trinity,28,2.99,DC,41504
COMIC,2008,DECEMBER,58,Trinity,29,2.99,DC,40878
COMIC,2008,DECEMBER,59,Trinity,30,2.99,DC,40765
COMIC,2008,DECEMBER,60,Trinity,31,2.99,DC,40569
COMIC,2008,DECEMBER,61,Titans,8,2.99,DC,39149
COMIC,2008,DECEMBER,62,Thor God Sized,1,3.99,Marvel,38728
COMIC,2008,DECEMBER,63,Marvels Eye of Camera,1,3.99,Marvel,37971
COMIC,2008,DECEMBER,64,Angel After The Fall,15,3.99,IDW,37644
COMIC,2008,DECEMBER,65,Incredible Hercules,124,2.99,Marvel,36850
COMIC,2008,DECEMBER,66,Teen Titans,66,2.99,DC,36803
COMIC,2008,DECEMBER,67,Punisher War Zone,1,3.99,Marvel,36420
COMIC,2008,DECEMBER,68,X-Men Kingbreaker,1,3.99,Marvel,36382
COMIC,2008,DECEMBER,69,Thunderbolts,127,2.99,Marvel,36373
COMIC,2008,DECEMBER,70,Nightwing,151,2.99,DC,35205
COMIC,2008,DECEMBER,71,Skaar Son of Hulk,6,2.99,Marvel,34588
COMIC,2008,DECEMBER,72,Cable,9,2.99,Marvel,34523
COMIC,2008,DECEMBER,73,X-Factor,38,2.99,Marvel,34420
COMIC,2008,DECEMBER,74,Ultimate Fantastic Four,59,2.99,Marvel,34009
