PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2002,DECEMBER,1,Ultimate War,1,2.25,Marvel,131829
COMIC,2002,DECEMBER,2,Ultimate War,2,2.25,Marvel,124458
COMIC,2002,DECEMBER,3,Batman,610,2.25,DC,117380
COMIC,2002,DECEMBER,4,Ultimates,9 (Res),2.25,Marvel,109222
COMIC,2002,DECEMBER,5,Ultimate Spider-Man,33,2.25,Marvel,106639
COMIC,2002,DECEMBER,6,New X-Men,135,2.25,Marvel,103153
COMIC,2002,DECEMBER,7,Amazing Spider-Man,48,2.25,Marvel,100700
COMIC,2002,DECEMBER,8,Ultimate Spider-Man,32,2.25,Marvel,98869
COMIC,2002,DECEMBER,9,Uncanny X-Men,416,2.25,Marvel,94702
COMIC,2002,DECEMBER,10,Ultimate X-Men,26,2.25,Marvel,94291
COMIC,2002,DECEMBER,11,Transformers War Within,3,2.95,Dreamwave,78727
COMIC,2002,DECEMBER,12,Transformers Armada,6,2.95,Dreamwave,72811
COMIC,2002,DECEMBER,13,Ultimate Daredevil & Elektra,2,2.25,Marvel,72693
COMIC,2002,DECEMBER,14,Ultimate Daredevil & Elektra,3,2.25,Marvel,71191
COMIC,2002,DECEMBER,15,Wolverine,184,2.25,Marvel,69324
COMIC,2002,DECEMBER,16,Masters of the Universe,2,2.95,Image,67000
COMIC,2002,DECEMBER,17,JLA,76,2.25,DC,66038
COMIC,2002,DECEMBER,18,Truth,2,3.5,Marvel,65322
COMIC,2002,DECEMBER,19,Captain America,7 (Res),2.99,Marvel,61589
COMIC,2002,DECEMBER,20,Thundercats,5,2.95,DC,61425
COMIC,2002,DECEMBER,21,Avengers,61,2.25,Marvel,59547
COMIC,2002,DECEMBER,22,Avengers,62,2.25,Marvel,59159
COMIC,2002,DECEMBER,23,G.I. Joe,13,2.95,Image,58901
COMIC,2002,DECEMBER,24,Daredevil,40,2.99,Marvel,58244
COMIC,2002,DECEMBER,25,Green Arrow,20,2.5,DC,57657
COMIC,2002,DECEMBER,26,Robotech,1,2.95,DC,56882
COMIC,2002,DECEMBER,27,Spider-Man Peter Parker,51,2.25,Marvel,56824
COMIC,2002,DECEMBER,28,X-Treme X-Men X-Pose,2,2.99,Marvel,54734
