PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2010,SEPTEMBER,1,Wolverine,1,3.99,Marvel,104414
COMIC,2010,SEPTEMBER,2,Brightest Day,9,2.99,DC,88446
COMIC,2010,SEPTEMBER,3,Brightest Day,10,2.99,DC,87241
COMIC,2010,SEPTEMBER,4,Green Lantern,57,2.99,DC,85179
COMIC,2010,SEPTEMBER,5,Batman And Robin,14,2.99,DC,82894
COMIC,2010,SEPTEMBER,6,Avengers,5,3.99,Marvel,82411
COMIC,2010,SEPTEMBER,7,New Avengers,4,3.99,Marvel,77479
COMIC,2010,SEPTEMBER,8,Batman,703,2.99,DC,77033
COMIC,2010,SEPTEMBER,9,Secret Avengers,5,3.99,Marvel,69546
COMIC,2010,SEPTEMBER,10,Amazing Spider-Man,641,3.99,Marvel,68345
COMIC,2010,SEPTEMBER,11,X-Men,3,3.99,Marvel,66549
COMIC,2010,SEPTEMBER,12,Green Lantern Corps,52,2.99,DC,63577
COMIC,2010,SEPTEMBER,13,Uncanny X-Men,528,3.99,Marvel,62415
COMIC,2010,SEPTEMBER,14,Flash,5,2.99,DC,62063
COMIC,2010,SEPTEMBER,15,Amazing Spider-Man,643,2.99,Marvel,61855
COMIC,2010,SEPTEMBER,16,Amazing Spider-Man,642,2.99,Marvel,60115
COMIC,2010,SEPTEMBER,17,Amazing Spider-Man,644,2.99,Marvel,58310
COMIC,2010,SEPTEMBER,18,Justice League Of America,49,3.99,DC,57616
COMIC,2010,SEPTEMBER,19,Green Lantern Emerald Warriors,2,3.99,DC,56289
COMIC,2010,SEPTEMBER,20,Thor,614,3.99,Marvel,53505
COMIC,2010,SEPTEMBER,21,Thor,615,3.99,Marvel,52896
COMIC,2010,SEPTEMBER,22,X-Men Legacy,240,2.99,Marvel,50984
COMIC,2010,SEPTEMBER,23,Daken Dark Wolverine,1,3.99,Marvel,48819
COMIC,2010,SEPTEMBER,24,X-23,1,3.99,Marvel,48481
COMIC,2010,SEPTEMBER,25,Avengers Prime,3,3.99,Marvel,48173
COMIC,2010,SEPTEMBER,26,Captain America,610,3.99,Marvel,47986
COMIC,2010,SEPTEMBER,27,Invincible Iron Man,30,2.99,Marvel,47238
COMIC,2010,SEPTEMBER,28,Shadowland,3,3.99,Marvel,47223
COMIC,2010,SEPTEMBER,29,Hulk,25,3.99,Marvel,46784
COMIC,2010,SEPTEMBER,30,Nemesis,3,2.99,Marvel,46234
COMIC,2010,SEPTEMBER,31,Buffy The Vampire Slayer,36,2.99,Dark Horse,44883
COMIC,2010,SEPTEMBER,32,Daredevil,510,2.99,Marvel,44728
COMIC,2010,SEPTEMBER,33,Green Arrow,4,2.99,DC,44220
COMIC,2010,SEPTEMBER,34,Ultimate Comics Avengers 3,2,3.99,Marvel,43119
COMIC,2010,SEPTEMBER,35,Incredible Hulks,612,3.99,Marvel,42956
COMIC,2010,SEPTEMBER,36,Fantastic Four,583,2.99,Marvel,42257
COMIC,2010,SEPTEMBER,37,Birds Of Prey,5,2.99,DC,40146
COMIC,2010,SEPTEMBER,38,Incredible Hulks,613,3.99,Marvel,40063
COMIC,2010,SEPTEMBER,39,Batman Odyssey,3,3.99,DC,40046
COMIC,2010,SEPTEMBER,40,Astonishing X-Men: Xenogenesis,3,3.99,Marvel,38951
COMIC,2010,SEPTEMBER,41,Wonder Woman,603,2.99,DC,38852
COMIC,2010,SEPTEMBER,42,Detective Comics,869,3.99,DC,37394
COMIC,2010,SEPTEMBER,43,X-Force Sex And Violence,3,3.99,Marvel,37283
COMIC,2010,SEPTEMBER,44,Justice League Generation Lost,9,2.99,DC,37151
COMIC,2010,SEPTEMBER,45,Justice League Generation Lost,10,2.99,DC,36624
COMIC,2010,SEPTEMBER,46,Justice Society Of America,43,2.99,DC,36576
COMIC,2010,SEPTEMBER,47,Deadpool,27,2.99,Marvel,36404
COMIC,2010,SEPTEMBER,48,Steve Rogers Super-Soldier,3,3.99,Marvel,35817
COMIC,2010,SEPTEMBER,49,Ultimate Comics Spider-Man,14,3.99,Marvel,35776
COMIC,2010,SEPTEMBER,50,Avengers Childrens Crusade,2,3.99,Marvel,35497
COMIC,2010,SEPTEMBER,51,Action Comics,893,3.99,DC,33948
COMIC,2010,SEPTEMBER,52,Red Robin,16,2.99,DC,33753
COMIC,2010,SEPTEMBER,53,Invaders Now,1,3.99,Marvel,33739
COMIC,2010,SEPTEMBER,54,Wolverine Road to Hell,1,3.99,Marvel,33696
COMIC,2010,SEPTEMBER,55,Legion of Super Heroes,5,3.99,DC,32417
COMIC,2010,SEPTEMBER,56,Thor For Asgard,1,3.99,Marvel,32236
COMIC,2010,SEPTEMBER,57,Thunderbolts,148,2.99,Marvel,32190
COMIC,2010,SEPTEMBER,58,Superman Batman,76,2.99,DC,32003
COMIC,2010,SEPTEMBER,59,New Mutants,17,2.99,Marvel,31684
COMIC,2010,SEPTEMBER,60,Batman Beyond,4,2.99,DC,31368
COMIC,2010,SEPTEMBER,61,Avengers Academy,4,2.99,Marvel,31212
COMIC,2010,SEPTEMBER,62,Thanos Imperative,4,3.99,Marvel,29704
