PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2007,OCTOBER,1,New Avengers,35,2.99,Marvel,111363
COMIC,2007,OCTOBER,2,Friendly Neighborhood Spider-Man,24,3.99,Marvel,110289
COMIC,2007,OCTOBER,3,Justice League of America,14,2.99,DC,101656
COMIC,2007,OCTOBER,4,Mighty Avengers,5,2.99,Marvel,99440
COMIC,2007,OCTOBER,5,Justice Society of America,10,2.99,DC,99319
COMIC,2007,OCTOBER,6,X-Men Messiah Complex One Shot,,3.99,Marvel,98854
COMIC,2007,OCTOBER,7,Buffy The Vampire Slayer,7,2.99,Dark Horse,94045
COMIC,2007,OCTOBER,8,Marvel Zombies 2,1,2.99,Marvel,92490
COMIC,2007,OCTOBER,9,Uncanny X-Men,491,2.99,Marvel,85547
COMIC,2007,OCTOBER,10,Wolverine,58,2.99,Marvel,83722
COMIC,2007,OCTOBER,11,X-Men,204,2.99,Marvel,83369
COMIC,2007,OCTOBER,12,Green Lantern,24,2.99,DC,78567
COMIC,2007,OCTOBER,13,Countdown,30,2.99,DC,78139
COMIC,2007,OCTOBER,14,Countdown,29,2.99,DC,77673
COMIC,2007,OCTOBER,15,Captain America,31,2.99,Marvel,77050
COMIC,2007,OCTOBER,16,Countdown,28,2.99,DC,76922
COMIC,2007,OCTOBER,17,Batman,670,2.99,DC,76809
COMIC,2007,OCTOBER,18,Countdown,27,2.99,DC,76321
COMIC,2007,OCTOBER,19,Countdown To Final Crisis,26,2.99,DC,75434
COMIC,2007,OCTOBER,20,Ultimate Spider-Man,115,2.99,Marvel,74232
COMIC,2007,OCTOBER,21,Punisher War Journal,12,3.99,Marvel,66478
COMIC,2007,OCTOBER,22,Ultimate X-Men,87,2.99,Marvel,62962
COMIC,2007,OCTOBER,23,Green Lantern Corps,16,2.99,DC,60798
COMIC,2007,OCTOBER,24,"Tales of Sinestro Corps CyborgSuperman",1,2.99,DC,60190
COMIC,2007,OCTOBER,25,Wolverine Origins,18,2.99,Marvel,59987
COMIC,2007,OCTOBER,26,World War Hulk Front Line,5,2.99,Marvel,59521
COMIC,2007,OCTOBER,27,Green Lantern Corps,17,2.99,DC,59160
COMIC,2007,OCTOBER,28,Fantastic Four,550,2.99,Marvel,57846
COMIC,2007,OCTOBER,29,"Tales of Sinestro Corps SupermanPrime",1,3.99,DC,55892
COMIC,2007,OCTOBER,30,Teen Titans,52,2.99,DC,55118
COMIC,2007,OCTOBER,31,Wolverine Annual Deathsong,1,3.99,Marvel,54983
COMIC,2007,OCTOBER,32,Superman Batman,41,2.99,DC,54870
COMIC,2007,OCTOBER,33,Ultimate Power,8,2.99,Marvel,54788
COMIC,2007,OCTOBER,34,Action Comics,858,3.5,DC,54540
COMIC,2007,OCTOBER,35,Action Comics,856,2.99,DC,53758
COMIC,2007,OCTOBER,36,Captain America Chosen,3,3.99,Marvel,53112
