PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2008,SEPTEMBER,1,Secret Invasion,6,3.99,Marvel,164393
COMIC,2008,SEPTEMBER,2,Hulk,6,2.99,Marvel,117774
COMIC,2008,SEPTEMBER,3,New Avengers,45,2.99,Marvel,103297
COMIC,2008,SEPTEMBER,4,"All Star Batman & Robin BoyWonder",10,2.99,DC,94030
COMIC,2008,SEPTEMBER,5,Mighty Avengers,18,2.99,Marvel,90773
COMIC,2008,SEPTEMBER,6,Ultimates 3,5,2.99,Marvel,86826
COMIC,2008,SEPTEMBER,7,Uncanny X-Men,502,2.99,Marvel,82859
COMIC,2008,SEPTEMBER,8,The Stand: Captain Trips,1,3.99,Marvel,82647
COMIC,2008,SEPTEMBER,9,Dark Tower: Treachery,1,3.99,Marvel,82517
COMIC,2008,SEPTEMBER,10,Amazing Spider-Man,570,2.99,Marvel,82456
COMIC,2008,SEPTEMBER,11,Buffy Vampire Slayer,18,2.99,Dark Horse,77567
COMIC,2008,SEPTEMBER,12,Captain America,42,2.99,Marvel,75552
COMIC,2008,SEPTEMBER,13,Amazing Spider-Man,572,2.99,Marvel,75142
COMIC,2008,SEPTEMBER,14,Amazing Spider-Man,571,2.99,Marvel,73661
COMIC,2008,SEPTEMBER,15,All Star Superman,12,2.99,DC,70403
COMIC,2008,SEPTEMBER,16,Detective Comics,848,2.99,DC,68286
COMIC,2008,SEPTEMBER,17,Deadpool,1,3.99,Marvel,67399
COMIC,2008,SEPTEMBER,18,X-Men Legacy,216,2.99,Marvel,66415
COMIC,2008,SEPTEMBER,19,Ultimate Origins,4,2.99,Marvel,64934
COMIC,2008,SEPTEMBER,20,X-Force,7,2.99,Marvel,64893
COMIC,2008,SEPTEMBER,21,Green Lantern,34,2.99,DC,63807
COMIC,2008,SEPTEMBER,22,Invincible Iron Man,5,2.99,Marvel,60427
COMIC,2008,SEPTEMBER,23,Deadpool,2,2.99,Marvel,59833
COMIC,2008,SEPTEMBER,24,Avengers Initiative,17,2.99,Marvel,59020
COMIC,2008,SEPTEMBER,25,Secret Invasion Thor,2,2.99,Marvel,58904
COMIC,2008,SEPTEMBER,26,Fantastic Four,560,2.99,Marvel,58241
COMIC,2008,SEPTEMBER,27,Secret Invasion X-Men,2,2.99,Marvel,57545
COMIC,2008,SEPTEMBER,28,Final Crisis Revelations,2,3.99,DC,54691
COMIC,2008,SEPTEMBER,29,Ultimate Spider-Man,126,2.99,Marvel,54588
COMIC,2008,SEPTEMBER,30,Trinity,14,2.99,DC,53721
COMIC,2008,SEPTEMBER,31,Nightwing,148,2.99,DC,53195
COMIC,2008,SEPTEMBER,32,Trinity,15,2.99,DC,53086
COMIC,2008,SEPTEMBER,33,Trinity,16,2.99,DC,52301
COMIC,2008,SEPTEMBER,34,Titans,4,2.99,DC,51741
COMIC,2008,SEPTEMBER,35,Trinity,17,2.99,DC,51304
COMIC,2008,SEPTEMBER,36,Superman Batman,52,2.99,DC,49986
COMIC,2008,SEPTEMBER,37,Titans,5,2.99,DC,49945
COMIC,2008,SEPTEMBER,38,Batman & Outsiders,11,2.99,DC,49931
COMIC,2008,SEPTEMBER,39,Action Comics,869,2.99,DC,49583
COMIC,2008,SEPTEMBER,40,X-Men Manifest Destiny,1,3.99,Marvel,49248
COMIC,2008,SEPTEMBER,41,Incredible Hercules,121,2.99,Marvel,47350
COMIC,2008,SEPTEMBER,42,Secret Invasion: Amazing Spider-Man,2,2.99,Marvel,46790
COMIC,2008,SEPTEMBER,43,Superman,680,2.99,DC,46571
COMIC,2008,SEPTEMBER,44,Wolverine Origins,28,2.99,Marvel,46544
COMIC,2008,SEPTEMBER,45,Daredevil,111,2.99,Marvel,46291
COMIC,2008,SEPTEMBER,46,Secret Invasion Inhumans,2,2.99,Marvel,45882
COMIC,2008,SEPTEMBER,47,Ultimate X-Men Fantastic Four Annual,1,3.99,Marvel,45424
COMIC,2008,SEPTEMBER,48,Green Lantern Corps,28,2.99,DC,44926
COMIC,2008,SEPTEMBER,49,X-Factor,35,2.99,Marvel,44468
COMIC,2008,SEPTEMBER,50,Ultimate Fantastic Four X-Men Annual,1,3.99,Marvel,44147
COMIC,2008,SEPTEMBER,51,Iron Man Director of Shield,33,2.99,Marvel,43874
COMIC,2008,SEPTEMBER,52,Thunderbolts,124,2.99,Marvel,43417
COMIC,2008,SEPTEMBER,53,Angel After The Fall,12,3.99,IDW,43007
COMIC,2008,SEPTEMBER,54,"Secret Invasion Runaways YoungAvengers",3,2.99,Marvel,42467
COMIC,2008,SEPTEMBER,55,Guardians of the Galaxy,5,2.99,Marvel,42092
COMIC,2008,SEPTEMBER,56,Teen Titans,63,2.99,DC,41778
COMIC,2008,SEPTEMBER,57,Secret Invasion Front Line,3,2.99,Marvel,40296
COMIC,2008,SEPTEMBER,58,Ms. Marvel,30,2.99,Marvel,40029
COMIC,2008,SEPTEMBER,59,Young X-Men,6,2.99,Marvel,38165
COMIC,2008,SEPTEMBER,60,"Skaar Son Of Hulk Presents SavageWorld",1,3.99,Marvel,38158
COMIC,2008,SEPTEMBER,61,Nova,17,2.99,Marvel,37004
COMIC,2008,SEPTEMBER,62,Civil War House of M,1,2.99,Marvel,35072
COMIC,2008,SEPTEMBER,63,X-Men Magneto Testament,1,3.99,Marvel,34853
COMIC,2008,SEPTEMBER,64,Wonder Woman,24,2.99,DC,34573
COMIC,2008,SEPTEMBER,65,Venom Dark Origin,2,2.99,Marvel,34068
COMIC,2008,SEPTEMBER,66,Marvel Apes,1,3.99,Marvel,33672
COMIC,2008,SEPTEMBER,67,Black Panther,41,2.99,Marvel,33611
COMIC,2008,SEPTEMBER,68,Marvel 1985,5,3.99,Marvel,33576
COMIC,2008,SEPTEMBER,69,Captain Britain & M.I. 13,5,2.99,Marvel,32989
COMIC,2008,SEPTEMBER,70,She-Hulk 2,33,2.99,Marvel,32853
COMIC,2008,SEPTEMBER,71,Robin,178,2.99,DC,32224
COMIC,2008,SEPTEMBER,72,Ms Marvel,31,2.99,Marvel,32136
COMIC,2008,SEPTEMBER,73,Booster Gold,12,2.99,DC,32040
COMIC,2008,SEPTEMBER,74,Secret Six,1,2.99,DC,31664
COMIC,2008,SEPTEMBER,75,Spike After The Fall,3,3.99,IDW,31050
