PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2002,MARCH,1,New X-Men,124,2.25,Marvel,111904
COMIC,2002,MARCH,2,Ultimates,3,2.25,Marvel,110634
COMIC,2002,MARCH,3,Ultimate X-Men,16,2.25,Marvel,103321
COMIC,2002,MARCH,4,Uncanny X-Men,404,2.25,Marvel,102499
COMIC,2002,MARCH,5,Amazing Spider-Man,41,2.25,Marvel,99824
COMIC,2002,MARCH,6,Ultimate Spider-Man,20,2.25,Marvel,86520
COMIC,2002,MARCH,7,G.I. Joe,4,3.5,Image,78344
COMIC,2002,MARCH,8,X-Treme X-Men,11,2.99,Marvel,78328
COMIC,2002,MARCH,9,Green Arrow,13 (Res),2.5,DC,78055
COMIC,2002,MARCH,10,Wolverine,174,2.25,Marvel,74512
COMIC,2002,MARCH,11,JLA,64,2.25,DC,66486
COMIC,2002,MARCH,12,Avengers,52,2.25,Marvel,57220
COMIC,2002,MARCH,13,Wolverine Hulk,2,3.5,Marvel,55655
COMIC,2002,MARCH,14,Punisher,10,2.99,Marvel,53641
COMIC,2002,MARCH,15,Hawkman,1,2.5,DC,52298
COMIC,2002,MARCH,16,Daredevil,31,2.99,Marvel,51900
COMIC,2002,MARCH,17,Batman,601,2.25,DC,51647
COMIC,2002,MARCH,18,Peter Parker Spider-Man,41,2.25,Marvel,51286
COMIC,2002,MARCH,19,Fantastic Four,53,2.25,Marvel,48301
COMIC,2002,MARCH,20,Paradise X,1,2.99,Marvel,48125
COMIC,2002,MARCH,21,Spawn,120,2.5,Image,46400
COMIC,2002,MARCH,22,X-Force,126,2.25,Marvel,46224
COMIC,2002,MARCH,23,Incredible Hulk,38,2.25,Marvel,45248
COMIC,2002,MARCH,24,Ultimate Marvel Team Up,14,2.25,Marvel,45016
COMIC,2002,MARCH,25,X-Men Unlimited,34,3.5,Marvel,44969
COMIC,2002,MARCH,26,Detective Comics,768,2.5,DC,44355
COMIC,2002,MARCH,27,JSA,34,2.5,DC,43219
COMIC,2002,MARCH,28,Superman,180,2.25,DC,42041
COMIC,2002,MARCH,29,Elektra,9,2.99,Marvel,40569
COMIC,2002,MARCH,30,Iron Man,52,2.25,Marvel,40306
COMIC,2002,MARCH,31,Exiles,11,2.25,Marvel,40238
COMIC,2002,MARCH,32,Thor,47,2.25,Marvel,38338
COMIC,2002,MARCH,33,Batman Gotham Knights,27,2.5,DC,37780
COMIC,2002,MARCH,34,Blade,1,2.99,Marvel,37739
COMIC,2002,MARCH,35,Action Comics,789,2.25,DC,36850
COMIC,2002,MARCH,36,Cage,2,2.99,Marvel,36768
COMIC,2002,MARCH,37,Batgirl,26,2.5,DC,36763
COMIC,2002,MARCH,38,Adventures Of Superman,602,2.25,DC,36148
COMIC,2002,MARCH,39,Nightwing,67,2.25,DC,36055
COMIC,2002,MARCH,40,Alias,7,2.99,Marvel,36029
COMIC,2002,MARCH,41,Green Lantern,148,2.25,DC,35947
COMIC,2002,MARCH,42,Marvel Knights Vol. 2,1,2.99,Marvel,35848
COMIC,2002,MARCH,43,Birds Of Prey,41,2.5,DC,35730
COMIC,2002,MARCH,44,Superman Man Of Steel,124,2.25,DC,35058
COMIC,2002,MARCH,45,Catwoman,5,2.5,DC,35017
COMIC,2002,MARCH,46,Muties,2,2.5,Marvel,34511
COMIC,2002,MARCH,47,Robin,100,3.5,DC,33514
COMIC,2002,MARCH,48,Mutant X,1 (Res),3.5,Marvel,32657
COMIC,2002,MARCH,49,Avengers Icons Tigra,1,2.99,Marvel,32553
COMIC,2002,MARCH,50,Batman Legends of the Dark Knight,153,2.25,DC,31830
COMIC,2002,MARCH,52,Thunderbolts,62,2.25,Marvel,31102
COMIC,2002,MARCH,53,Tomb Raider,20,2.5,Image,31040
COMIC,2002,MARCH,54,Cable,103,2.25,Marvel,31004
COMIC,2002,MARCH,55,Thing & She-Hulk Long Night,,2.99,Marvel,30513
COMIC,2002,MARCH,56,Just A Pilgrim Garden Of Eden,1,2.99,Wizard,30090
COMIC,2002,MARCH,57,Order,2,2.25,Marvel,30064
COMIC,2002,MARCH,58,Wonder Woman,179 (Res),2.25,DC,29558
COMIC,2002,MARCH,59,Captain America Dead Man Running,3,2.99,Marvel,29558
COMIC,2002,MARCH,60,Deadpool,65,2.25,Marvel,29403
COMIC,2002,MARCH,61,Powers,19,2.95,Image,29134
COMIC,2002,MARCH,62,Flash,184,2.25,DC,28948
COMIC,2002,MARCH,63,Avengers Celestial Quest,7,2.5,Marvel,28886
COMIC,2002,MARCH,64,Spider-Man Tangled Web,12,2.99,Marvel,28788
COMIC,2002,MARCH,65,Witchblade,54,2.5,Image,28592
COMIC,2002,MARCH,66,Deadpool Funeral For Freak,4,2.25,Marvel,27962
COMIC,2002,MARCH,67,Tomb Raider Journeys,3,2.95,Image,27905
COMIC,2002,MARCH,68,Howard The Duck,3,2.99,Marvel,26562
COMIC,2002,MARCH,69,Legion,6,2.5,DC,26438
COMIC,2002,MARCH,70,Young Justice,43,2.5,DC,25927
COMIC,2002,MARCH,71,Power Company,2,2.5,DC,25643
COMIC,2002,MARCH,72,Out There,9,2.95,DC,25638
COMIC,2002,MARCH,73,Titans,39,2.5,DC,25540
COMIC,2002,MARCH,74,Spider-Girl,45,2.25,Marvel,24786
COMIC,2002,MARCH,75,Harley Quinn,18,2.25,DC,24651
COMIC,2002,MARCH,76,Sojourn,9,2.95,Crossgen,24429
COMIC,2002,MARCH,77,Path,1,2.95,Crossgen,23944
COMIC,2002,MARCH,78,Joss Whedons Fray,8,2.99,Dark Horse,23887
COMIC,2002,MARCH,79,Captain Marvel,30,2.5,Marvel,23391
COMIC,2002,MARCH,80,Star Wars Tales,11*,5.99,Dark Horse,23376
COMIC,2002,MARCH,81,Tom Strongs Terrific Tales,3,2.95,DC,22312
COMIC,2002,MARCH,82,Ruse,6,2.95,Crossgen,22214
COMIC,2002,MARCH,83,Batman Deathblow After Fire,1,5.95,DC,22115
COMIC,2002,MARCH,84,Taskmaster,2,2.99,Marvel,21816
COMIC,2002,MARCH,85,Inferno Hellbound,3,2.5,Image,21811
COMIC,2002,MARCH,86,Star Wars,40 Devarnian Version (1 Of 2),2.99,Dark Horse,21780
COMIC,2002,MARCH,87,Spectre,15,2.5,DC,21315
COMIC,2002,MARCH,88,Supergirl,68,2.25,DC,21005
COMIC,2002,MARCH,89,Doom Patrol,6,2.5,DC,20948
COMIC,2002,MARCH,90,Black Panther,42,2.5,Marvel,20649
COMIC,2002,MARCH,91,"Star Wars Qui-Gon & Obi-WanAuroient Express",2,2.99,Dark Horse,20592
COMIC,2002,MARCH,92,Justice League Adventures,5,1.99,DC,20225
COMIC,2002,MARCH,93,X-Men Evolution,5,2.25,Marvel,19879
COMIC,2002,MARCH,94,Hellblazer,172,2.5,DC,19497
COMIC,2002,MARCH,95,Star Wars Starfighter Crossbones,3,2.99,Dark Horse,19347
COMIC,2002,MARCH,96,Spyboy Young Justice,2,2.99,Dark Horse,18815
COMIC,2002,MARCH,97,Wonder Woman Secret Files,3,4.95,DC,18696
COMIC,2002,MARCH,98,Transmetropolitan,54,2.5,DC,18485
COMIC,2002,MARCH,99,100 Bullets,34,2.5,DC,18345
COMIC,2002,MARCH,100,Scion,22,2.95,Crossgen,18252
COMIC,2002,MARCH,101,Lady Death Gauntlet,1,2.99,Chaos,18201
COMIC,2002,MARCH,102,Gen 13,75,2.5,DC,17813
COMIC,2002,MARCH,103,Haven Broken City,4,2.5,DC,17715
COMIC,2002,MARCH,104,"Citizen V & V BattalionEverlasting",2,2.99,Marvel,17663
COMIC,2002,MARCH,105,Suicide Squad,7,2.5,DC,17643
COMIC,2002,MARCH,106,Universe,6,2.5,Image,17591
COMIC,2002,MARCH,107,Aria Summer Spell,1,2.95,Image,17570
COMIC,2002,MARCH,108,Buffy the Vampire Slayer,43,2.99,Dark Horse,17354
COMIC,2002,MARCH,109,Darkminds Macropolis,2,2.95,Image,16506
COMIC,2002,MARCH,110,Crux,12,2.95,Crossgen,16460
COMIC,2002,MARCH,111,Negation,4,2.95,Crossgen,16341
COMIC,2002,MARCH,112,Liberty Meadows,25,2.95,Insight,16202
COMIC,2002,MARCH,113,Mike Mignolas BPRD Hollow Earth,3,2.99,Dark Horse,16109
COMIC,2002,MARCH,114,Mystic,22,2.95,Crossgen,16083
COMIC,2002,MARCH,115,Superboy,98,2.25,DC,15913
COMIC,2002,MARCH,116,"Buffy the Vampire Slayer Lost& Found",,2.99,Dark Horse,15892
COMIC,2002,MARCH,117,Buffy the Vampire Slayer Haunted,4,2.99,Dark Horse,15882
COMIC,2002,MARCH,118,Deadman,4,2.5,DC,15809
COMIC,2002,MARCH,119,Fused,1,2.95,Image,15690
