PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2009,AUGUST,1,Blackest Night,2,3.99,DC,145938
COMIC,2009,AUGUST,2,Captain America Reborn,2,3.99,Marvel,125234
COMIC,2009,AUGUST,3,Batman And Robin,3,2.99,DC,110478
COMIC,2009,AUGUST,4,Green Lantern,45,2.99,DC,102323
COMIC,2009,AUGUST,5,Ultimate Comics Avengers,1,3.99,Marvel,94885
COMIC,2009,AUGUST,6,Dark Avengers,8,3.99,Marvel,94092
COMIC,2009,AUGUST,7,Uncanny X-Men,514,3.99,Marvel,90221
COMIC,2009,AUGUST,8,New Avengers,56,3.99,Marvel,89901
COMIC,2009,AUGUST,9,Marvels Project,1,3.99,Marvel,88968
COMIC,2009,AUGUST,10,Blackest Night Batman,1,2.99,DC,86170
COMIC,2009,AUGUST,11,Ultimate Comics Spider-Man,1,3.99,Marvel,85917
COMIC,2009,AUGUST,12,Green Lantern Corps,39,2.99,DC,84152
COMIC,2009,AUGUST,13,Batman,689,2.99,DC,78310
COMIC,2009,AUGUST,14,Flash Rebirth,4,2.99,DC,78025
COMIC,2009,AUGUST,15,Hulk,14,3.99,Marvel,77373
COMIC,2009,AUGUST,16,Blackest Night Superman,1,2.99,DC,76818
COMIC,2009,AUGUST,17,Amazing Spider-Man,601,2.99,Marvel,74201
COMIC,2009,AUGUST,18,Daredevil,500,4.99,Marvel,73409
COMIC,2009,AUGUST,19,Amazing Spider-Man,602,2.99,Marvel,71457
COMIC,2009,AUGUST,20,Hulk,13,3.99,Marvel,71294
COMIC,2009,AUGUST,21,Amazing Spider-Man,603,2.99,Marvel,70976
COMIC,2009,AUGUST,22,Dark Wolverine,77,2.99,Marvel,68521
COMIC,2009,AUGUST,23,Blackest Night Titans,1,2.99,DC,64699
COMIC,2009,AUGUST,24,Incredible Hulk,601,3.99,Marvel,64053
COMIC,2009,AUGUST,25,X-Men Legacy,227,2.99,Marvel,63249
COMIC,2009,AUGUST,26,Fantastic Four,570,2.99,Marvel,62335
COMIC,2009,AUGUST,27,Mighty Avengers,28,2.99,Marvel,61258
COMIC,2009,AUGUST,28,Detective Comics,856,3.99,DC,58797
COMIC,2009,AUGUST,29,Justice League of America,36,2.99,DC,57488
COMIC,2009,AUGUST,30,Adventure Comics,1,3.99,DC,56646
COMIC,2009,AUGUST,31,X-Force,18,2.99,Marvel,56362
COMIC,2009,AUGUST,32,Deadpool,13,2.99,Marvel,55384
COMIC,2009,AUGUST,33,Dark X-Men Beginning,3,3.99,Marvel,54839
COMIC,2009,AUGUST,34,Justice League Cry For Justice,2,3.99,DC,54496
COMIC,2009,AUGUST,35,Archie,600,2.5,Archie,54113
COMIC,2009,AUGUST,36,Invincible Iron Man,16,2.99,Marvel,53725
