PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2003,DECEMBER,1,Ultimate Fantastic Four,1,2.25,Marvel,173397
COMIC,2003,DECEMBER,2,Marvel 1602,5,3.5,Marvel,115488
COMIC,2003,DECEMBER,3,New X-Men,150,3.5,Marvel,110563
COMIC,2003,DECEMBER,4,Ultimate Spider-Man,50,2.99,Marvel,109792
COMIC,2003,DECEMBER,5,Ultimates,12,2.25,Marvel,104546
COMIC,2003,DECEMBER,6,Ultimate X-Men,40,2.25,Marvel,104417
COMIC,2003,DECEMBER,7,Superman/Batman,4,2.95,DC,102699
COMIC,2003,DECEMBER,8,Ultimate Six,5,2.25,Marvel,100264
COMIC,2003,DECEMBER,9,Ultimate Spider-Man,51,2.25,Marvel,96966
COMIC,2003,DECEMBER,10,Superman/Batman,5,2.95,DC,96396
COMIC,2003,DECEMBER,11,Batman,622,2.25,DC,91876
COMIC,2003,DECEMBER,12,Amazing Spider-Man,502 (#61),2.25,Marvel,90461
COMIC,2003,DECEMBER,13,Uncanny X-Men,434,2.25,Marvel,90296
COMIC,2003,DECEMBER,14,Uncanny X-Men,435,2.25,Marvel,89744
COMIC,2003,DECEMBER,15,Uncanny X-Men,436,2.25,Marvel,89083
COMIC,2003,DECEMBER,16,Wolverine,9,2.25,Marvel,74640
COMIC,2003,DECEMBER,17,Supreme Power,5,2.99,Marvel,70303
COMIC,2003,DECEMBER,18,Teen Titans,6,2.5,DC,69238
COMIC,2003,DECEMBER,19,Spectacular Spider-Man,8,2.25,Marvel,62705
COMIC,2003,DECEMBER,20,X-Treme X-Men,35,2.99,Marvel,61015
COMIC,2003,DECEMBER,21,JLA,91,2.25,DC,58966
COMIC,2003,DECEMBER,22,X-Treme X-Men,36,3.5,Marvel,58497
COMIC,2003,DECEMBER,23,X-Treme X-Men,37,3.5,Marvel,58029
COMIC,2003,DECEMBER,24,Avengers,75 (Res),2.25,Marvel,57799
COMIC,2003,DECEMBER,25,X-Treme X-Men,38,3.5,Marvel,57790
COMIC,2003,DECEMBER,26,Avengers,76 (Res),2.25,Marvel,57487
COMIC,2003,DECEMBER,27,Daredevil,55,2.99,Marvel,53646
COMIC,2003,DECEMBER,28,Wanted,1,2.99,Image,53628
COMIC,2003,DECEMBER,29,Transformers Generation One Vol. 3,0,2.95,Dreamwave,53068
COMIC,2003,DECEMBER,30,G.I. Joe/Transformers,5,2.95,Image,52921
COMIC,2003,DECEMBER,31,Transformers/G.I. Joe,4,2.95,Dreamwave,52186
COMIC,2003,DECEMBER,32,Incredible Hulk,64,2.25,Marvel,51947
COMIC,2003,DECEMBER,33,Hulk Gray,4,3.5,Marvel,51533
