5994,Ultimate Captain America Annual (2008),2008,2008,RATED A
1156,Ultimate Civil War: Spider-Ham (2007),2007,2007,NOT IN ORACLE
8845,Ultimate Comics Armor Wars (2009),2009,2009,
8498,Ultimate Comics Avengers (2009 - 2010),2009,2010,T
8499,Ultimate Comics Avengers 2 (2010),2010,2010,
9867,Ultimate Comics Avengers 3 (2010 - 2011),2010,2011,
12615,Ultimate Comics Avengers Vs New Ultimates (2010 - 2011),2010,2011,
13181,Ultimate Comics Captain America (2010 - 2011),2010,2011,
9958,Ultimate Comics Doom (2010 - 2011),2010,2011,
9196,Ultimate Comics Enemy (2010),2010,2010,
14068,Ultimate Comics Hawkeye (2011),2011,2011,
16739,Ultimate Comics Iron Man (2012 - 2013),2012,2013,Rated T+
9957,Ultimate Comics Mystery (2010),2010,2010,
13545,Ultimate Comics New Ultimates (2013 - Present),2013,2099,Parental Advisory
9026,Ultimate Comics New Ultimates (2010 - 2011),2010,2011,Parental Advisory
13831,Ultimate Comics Spider-Man (2011 - Present),2011,2099,T+
8509,Ultimate Comics Spider-Man (2009 - 2012),2009,2012,T+
15607,Ultimate Comics Spider-Man Must Have (2011),2011,2011,
11272,Ultimate Comics Thor (2010 - 2011),2010,2011,
13936,Ultimate Comics Ultimates  (2011 - Present),2011,2099,Rated T+
15608,Ultimate Comics Ultimates Must Have (2011),2011,2011,
17739,Ultimate Comics Wolverine (2013 - Present),2013,2099,Rated T+
8512,Ultimate Comics X (2010 - 2011),2010,2011,
13108,Ultimate Comics X-Men (2010 - Present),2010,2099,
15609,Ultimate Comics X-Men Must Have (2011),2011,2011,
19658,Ultimate End (2015 - Present),2015,2099,Rated T+
759,Ultimate Extinction (2006),2006,2006,T
14807,Ultimate Fallout (2011),2011,2011,
702,Ultimate Fantastic Four (2003 - 2009),2003,2009,A
1056,Ultimate Fantastic Four Annual (2005 - 2006),2005,2006,A
13885,Ultimate Fantastic Four MGC (2000),2000,2000,T+
18474,Ultimate FF (2014 - Present),2014,2099,Rated T+
5989,Ultimate Hulk Annual (2008),2008,2008,RATED T+
3421,Ultimate Human (2008),2008,2008,Not in Oracle
761,Ultimate Iron Man (2005),2005,2005,Marvel Psr
3179,Ultimate Iron Man II (2007 - 2008),2007,2008,Parental Advisory
2311,Ultimate Marvel Team-Up (2001 - 2002),2001,2002,
5017,Ultimate Origins (2008),2008,2008,Rated T+
1124,Ultimate Power (2006 - 2008),2006,2008,T
419,Ultimate Six (2003 - 2004),2003,2004,All Ages
466,Ultimate Spider-Man (2000 - 2009),2000,2009,A
5105,Ultimate Spider-Man (Spanish Language Edition) (2000 - 2001),2000,2001,A
17580,Ultimate Spider-Man 200 (2011 - 2012),2011,2012,Rated T+
1054,Ultimate Spider-Man Annual (2005 - 2008),2005,2008,A
14744,Ultimate Spider-Man MGC (2011),2011,2011,
16271,Ultimate Spider-Man Premiere Comic (2012),2012,2012,
3310,Ultimate Spider-Man Vol. 3: Double Trouble (2001),2001,2001,
3659,Ultimate War (2003),2003,2003,
1022,Ultimate Wolverine Vs. Hulk (2005 - 2009),2005,2009,T
474,Ultimate X-Men (2000 - 2009),2000,2009,T
5106,Ultimate X-Men (Spanish Language Edition) (2000 - 2009),2000,2009,T
1055,Ultimate X-Men Annual (2005 - 2006),2005,2006,T
13887,Ultimate X-Men MGC (2011),2011,2011,
3312,Ultimate X-Men Vol. 7: Blockbuster (2006),2006,2006,
664,Ultimates (2002 - 2003),2002,2003,Marvel Psr
20890,Ultimates (2015 - Present),2015,2099,Rated T+
709,Ultimates 2 (2004 - 2006),2004,2006,Marvel Psr
3188,Ultimates 3 (2007 - 2008),2007,2008,Parental Advisory
1057,Ultimates Annual (2005 - 2006),2005,2006,Parental Advisory
14617,Ultimates MGC (2011),2011,2011,
3313,Ultimates Vol. 1: Super-Human (2006),2006,2006,
6182,Ultimatum (2008 - 2009),2008,2009,Rated T
8543,Ultimatum: Fantastic Four Requiem One-Shot (2009),2009,2009,
8548,Ultimatum: Spider-Man Requiem (2009),2009,2009,
8549,Ultimatum: X-Men Requiem One-Shot (2009),2009,2009,
17900,Ultron (2013 - Present),2013,2099,
19773,Uncanny Avengers (2015),2015,2015,Rated T
16414,Uncanny Avengers (2012 - Present),2012,2099,Rated T
20621,Uncanny Avengers (2015 - Present),2015,2099,Rated T
20934,Uncanny Avengers Annual (2015 - Present),2015,2099,
17698,Uncanny Avengers Annual (2014 - Present),2014,2099,
19777,Uncanny Avengers: Ultron Forever (2015 - Present),2015,2099,
19780,Uncanny Inhumans (2015 - Present),2015,2099,Rated T+
9976,Uncanny X-Force (2010 - 2012),2010,2012,Parental Advisory
17597,Uncanny X-Force (2013 - Present),2013,2099,Parental Advisory
13865,Uncanny X-Force: The Apocalypse Solution (2011),2011,2011,
17602,Uncanny X-Men (2013 - Present),2013,2099,Rated T+
14914,Uncanny X-Men (2011 - 2012),2011,2012,T+
20612,Uncanny X-Men (2016 - Present),2016,2099,Rated T+
2258,Uncanny X-Men (1963 - 2011),1963,2011,T+
18531,Uncanny X-Men 50th Anniversary (2013 - Present),2013,2099,
6603,Uncanny X-Men Annual (1999),1999,1999,Rated T+
19235,Uncanny X-Men Annual (2014 - Present),2014,2099,
13193,Uncanny X-Men Annual (2011),2011,2011,
18887,Uncanny X-Men Special (2014 - Present),2014,2099,
8564,Uncanny X-Men: First Class (2009 - 2010),2009,2010,
8565,Uncanny X-Men: First Class Giant-Size Special (2009),2009,2009,
11653,Uncanny X-Men: The Heroic Age (2010),2010,2010,
