48621,Deadpool (2012) #33,33,50023,28,"ORIGINAL SIN TIE-IN! Deadpool's Daughter.  ",, | penciller (cover):Mike Del Mundo | writer:Gerry Duggan | writer:Brian Posehn | artist:John Lucas, | Original Sin, | onsaleDate:2014-08-13T00:00:00-0400 | focDate:2014-07-30T00:00:00-0400 | unlimitedDate:2015-02-09T00:00:00-0500 | digitalPurchaseDate:2014-08-13T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:3.99
 
