48870,Thunderbolts (2012) #29,29,21144,112,"PUNISHER VS. THE THUNDERBOLTS, parts 3-4! First: Skull to Skull against the Ghost Rider! Then: watch lovers quarrel as Frank takes on Elektra!  ",, | writer:Benjamin Acker | writer:Benjamin a. Blacker | artist:Gerardo Sandoval | penciller (cover):David Yardin,, | onsaleDate:2014-08-13T00:00:00-0400 | focDate:2014-07-21T00:00:00-0400 | unlimitedDate:2015-02-09T00:00:00-0500 | digitalPurchaseDate:2014-08-13T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:2.99
 
