50692,Figment (2014) #3,3,13105,159,"REVEALING THE ORIGINS OF ONE OF DISNEY'S MOST IMAGINATIVE CHARACTERS! An all-new steampunk fantasy story exploring the never-before-revealed first adventure of the inventor known as Dreamfinder and his famous dragon Figment! Our daring duo explores the realms of imagination, finding friends and foes alike...while back on Earth, a clockwork army assembles under the command of the frightening force known only as The Singular! Acclaimed creators Jim Zub (Skullkickers) and Filipe Andrade (CAPTAIN MARVEL) give a Marvel spin to the mind-expanding attraction Journey Into Imagination!  ",, | penciller (cover):John Tyler Christopher | artist:Filipe Daniel Moreno De Andrade | writer:Jim Zub,, | onsaleDate:2014-08-06T00:00:00-0400 | focDate:2014-07-23T00:00:00-0400, | printPrice:3.99
 
