49485,Inhumanity: Superior Spider-Man  (2014) #1,1,30126,69,"INHUMANITY TIE-IN! - Atitlan has crashed out of the sky into New York City. - In the chaos, the Superior Spider-Man discovers that super powers aren't all it takes to be Superior. ",, | penciller (cover):Jeffrey Becker | artist:Richard Elson | writer:Christos Gage,, | onsaleDate:2014-01-15T00:00:00-0500 | focDate:2013-12-29T00:00:00-0500 | unlimitedDate:2014-12-15T00:00:00-0500 | digitalPurchaseDate:2014-01-15T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99
 
