50590,Avengers World (2014) #7,7,27854,78,"- What is SPEAR? Who are The Ascendant? - In the face of an ancient evil, a rising super-power answers the call.  ",, | penciller (cover):Mark Brooks | artist:Stefano Caselli | writer:Nick Spencer,, | onsaleDate:2014-06-04T00:00:00-0400 | focDate:2014-05-12T00:00:00-0400 | unlimitedDate:2014-12-01T00:00:00-0500 | digitalPurchaseDate:2014-06-04T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99
 
