19417,E Is for Extinction (2015 - Present),2015,2099,Rated T+
378,Earth X (1999),1999,1999,
19075,Edge of Spider-Verse (2014),2014,2014,
7734,Electric Ant (2010),2010,2010,
574,Elektra (2001 - 2004),2001,2004,Marvel Psr
18459,Elektra (2014 - Present),2014,2099,Rated T+
13906,Emma (2011),2011,2011,
18767,Empire BlueCross Presenta:  Iron Man & Habit Heroes (2013),2013,2013,
7741,Ender in Exile (2010),2010,2010,
7743,Enders Shadow: Command School (2009 - 2010),2009,2010,
13631,Essential Iron Man Vol. 2 (2010 - 2011),2010,2011,ALL AGES
13632,Essential Iron Man Vol. 3 (2010 - 2011),2010,2011,ALL AGES
1058,Eternals (2006 - 2007),2006,2007,T
6194,Eternals Annual (2008 - 2009),2008,2009,Rated T+
5857,Eternals Annual (1977),1977,1977,
740,Excalibur (2004 - 2005),2004,2005,Marvel Psr
2011,Excalibur (1988 - 1998),1988,1998,
3736,Excalibur: Mojo Mayhem (1989),1989,1989,
3735,Excalibur: The Sword Is Drawn (1988),1988,1988,
6663,Excalibur: Weird War III (1990),1990,1990,
16139,Exiled (2011 - 2012),2011,2012,
7196,Exiles (2009),2009,2009,PARENTAL ADVISORY
479,Exiles (2001 - 2008),2001,2008,A
8802,Exiles Saga (2009),2009,2009,
8736,Exiles Sketchbook (2009),2009,2009,
10193,Exiles Ultimate Collection Book 6 (2010),2010,2010,
20460,Extraordinary X-Men (2015 - Present),2015,2099,Rated T+
