17378,Ultimates 3 (2007) #1,1,12265,150,"The Ultimates find themselves operating out of Tony Stark's mansion in New York and no longer working for S.H.I.E.L.D. Now, a terrible secret is about to tear them apart and bring about a murder at the mansion!  ", | Black Panther (Ultimate) | Blob (Ultimate) | Captain America (Ultimate) | Giant-Man (Ultimate) | Hawkeye (Ultimate) | Iron Man (Ultimate) | Magneto (Ultimate) | Mystique (Ultimate) | Quicksilver (Ultimate) | Sabretooth (Ultimate) | Scarlet Witch (Ultimate) | Spider-Man (Ultimate) | Thor (Ultimate) | Venom (Ultimate) | Wasp (Ultimate) | Wolverine (Ultimate), | letterer:Comicraft | penciller:Christian Lichtner | penciller:Joe Madureira | writer:Jeph Loeb,, | onsaleDate:2007-12-05T00:00:00-0500 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2008-11-18T00:00:00-0500 | digitalPurchaseDate:2011-10-19T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99,2008,1
 
