3956,Marvel Zombies (2005) #4,4,44307,47,"The zombies' battle with the Silver Surfer was just a schoolyard brawl compared to the threat he heralded. Will our flesh-eating undead heroes remain undead, or will this threat from space make them even deader? No Marvel Zombie should miss it! ", | Marvel Zombies, | colorist:June Chung | letterer:Randy Gentile | writer:Robert Kirkman | penciller:Sean Phillips | penciller (cover):Arthur Suydam,, | onsaleDate:2006-03-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-04-09T00:00:00-0400 | digitalPurchaseDate:2010-04-01T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2006,3

