27230,Wolverine Weapon X (2009) #7,7,36091,50,"INSANE IN THE BRAIN PART 2 Logan learns more about his current residence, the Dunwich Sanitorium, and the bizarre man in charge, Dr. Algernon J. Rottwell. The good Dr. Rot seems to enjoy removing people's brains and...doing things with them. ", | Iron Man | Wolverine, | writer:Jason Aaron | colorist:Nathan Fairbairn | colorist:Justin Ponsor | penciller:Adam Kubert | penciller:Yanick Paquette | other:MICHEL Lacombe | letterer:Cory Petit,, | onsaleDate:2009-11-18T00:00:00-0500 | focDate:2009-10-29T00:00:00-0400 | unlimitedDate:2011-02-17T00:00:00-0500 | digitalPurchaseDate:2011-05-10T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2009,11

