24030,Dark Reign: Hawkeye (2009) #1,1,41053,46,"From the pages of DARK AVENGERS-Bullseye cuts loose! The media knows him only as Hawkeye--but we know he's really the psychopath named Bullseye! How does the world's deadliest assassin fit in with Norman Osborn's hand-picked team of public do-gooders? What's his agenda, and how does it instantly jeopardize the entire Avengers legacy? And how long can the most ruthless killer ever to walk the Earth be kept on a leash? The one-two punch of writer Andy Diggle (THUNDERBOLTS) and Tom Raney (SECRET INVASION: INHUMANS) unite for the solo mini-series that puts the innocent right in the angry archer's crosshairs!,2009,4
<br>Parental Advisory ...$3.99 
<br>",, | colorist:Guru-eFX | colorist:Clint Langley | writer:Andy Diggle | letterer:Chris Eliopoulos | letterer:Dave Sharpe | inker:Scott Hanna | penciller:Tom Raney, | Dark Reign, | onsaleDate:2009-04-08T00:00:00-0400 | focDate:2009-03-19T00:00:00-0400 | unlimitedDate:2011-04-11T00:00:00-0400 | digitalPurchaseDate:2013-08-06T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99
 
