1757,Daredevil (1998) #71,71,49653,33,"""DECALOGUE"" Part 1 (of 6),2005,3
<br>The wait is over! Exactly what happened during Daredevil's year-long reign as the new Kingpin? His historic cleaning of Hell's Kitchen will finally be revealed in bloody detail. Framed around the Ten Commandments, this epic story-arc is like nothing you've seen before!
<br>Retailer Alert: A bold, new story demands a bold new cover approach. This new ""look"" will showcase the monthly Daredevil title for the length of this story-arc.
<br>32 PGS./Marvel PSR ...$2.99
<br>", | Daredevil, | writer:Brian Michael Bendis | penciller (cover):Alex Maleev | letterer:Cory Petit | colorist:Dave Stewart,, | onsaleDate:2005-03-23T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2012-02-28T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99
 
