18666,Thor (1998) #41,41,41079,41,, | Doctor Strange | Hercules | Loki | Mephisto | Sif | Thor, | editor:Tom Brevoort | editor:Marc Sumerak | penciler:Stuart Immonen | penciler:Glen Orbik | writer:Dan Jurgens | colorist:Dave Kemp | inker:Scott Koblish | letterer:Jason Levine | letterer:Richard Starkings,, | onsaleDate:2001-11-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-09-17T00:00:00-0400 | digitalPurchaseDate:2011-03-08T00:00:00-0500, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,9

