49309,Iron Fist: The Living Weapon (2014) #5,5,24178,95,"Is everything broken? Is Danny Rand an Iron Fist no more? What fresh, monstrous hell is soon to be unleashed?  ",, | penciller (cover):Kaare Andrews,, | onsaleDate:2014-08-06T00:00:00-0400 | focDate:2014-07-23T00:00:00-0400 | unlimitedDate:2015-02-02T00:00:00-0500 | digitalPurchaseDate:2014-08-06T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99
 
