35503,Amazing Spider-Man (1999) #665,665,56948,16,"""INFESTED"" ENDS WITH SPIDEY AT THE ""CROSSROADS""! As Spider-Man, he's a member of the FF and TWO different Avengers teams.  As Peter Parker, he works all hours on his dream job at Horizon Labs.  That doesn't leave him with much time for anything or anyone else.  This is where he pays the price. In this landmark issue, one of Peter's greatest sins-- comes back to haunt him. And the life of someone dear to him hangs in the balance. Plus: With New York's Infestation complete, the run-up to Spider-Island is over. Prepare for hell to break loose.", | Betty Brant | Captain Marvel (Carol Danvers) | Carlie Cooper | Invisible Woman | J. Jonah Jameson | Mary Jane Watson | May Parker | Mr. Fantastic | Spider-Man | Thing | Venom (Flash Thompson) | Wolverine, | penciller:Giuseppe Camuncoli | penciller:Ryan Stegman | letterer:Joe Caramagna | colorist:Marte Gracia | colorist:John Rauch | penciller (cover):Paolo Rivera | writer:Dan Slott | editor:Stephen Wacker, | Spider-Island, | onsaleDate:2011-07-13T00:00:00-0400 | focDate:2011-06-20T00:00:00-0400 | unlimitedDate:2012-01-23T00:00:00-0500 | digitalPurchaseDate:2011-11-22T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2011,7

