23175,Dark Avengers (2009) #1,1,5693,237,"Norman Osborn is now in control of the most powerful ""super hero"" team in the world. Does the former Green-Goblin have the capacity to do good with the Avengers fighting for him or is the man rotten to the core?", | Dark Avengers | Marvel Boy | Moonstone | Norman Osborn, | colorist:Daniel Acuna | colorist:Rainier Beredo | colorist:Frank D'Armata | colorist:Gabriele Dell'Otto | colorist:Marko Djurdjevic | writer:Brian Michael Bendis | penciller:Mike Deodato | penciller:Adi Granov | penciller:Paul Renaud | other:Chris Eliopoulos | other:Salvador Larroca | letterer:Cory Petit, | Dark Reign | Siege, | onsaleDate:2009-01-21T00:00:00-0500 | focDate:2008-12-18T00:00:00-0500 | unlimitedDate:2009-08-13T00:00:00-0400 | digitalPurchaseDate:2010-12-08T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2009,8

