49262,All-New Ultimates (2014) #6,6,16605,134,"THE CLIMACTIC CONCLUSION OF ""POWER FOR POWER"" - The ULTIMATES' battle with the SERPENT SKULLS! Fever pitch violence drives this war between the classes & sexes.   - DIAMONDBACK breaks hearts and faces! SCOURGE goes out in a blaze of glory! CROSSBONES fights to the bitter end!   - Will the team quit while they're ahead? Or will they emerge as something even STRONGER?! ",, | writer:Michel Fiffe | penciller (cover):David Nakayama | editor:Mark Paniccia | artist:Amilcar Pinna,, | onsaleDate:2014-08-20T00:00:00-0400 | focDate:2014-07-30T00:00:00-0400 | unlimitedDate:2015-02-16T00:00:00-0500 | digitalPurchaseDate:2014-08-20T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99
 
