28415,X-Men Legacy (2008) #232,232,49200,23,"NECROSHA: X-MEN LEGACY, CHAPTER 2 A classic X-Villain hitched a ride on Destiny's body when Selene brought her back from the dead. But this villain doesn't want to be part of the Black Queen's master plan. He's got his own agenda!", | X-Men, | writer:Mike Carey | penciller:Adi Granov | penciller:Clay Mann,, | onsaleDate:2010-01-27T00:00:00-0500 | focDate:2010-01-07T00:00:00-0500 | unlimitedDate:2011-02-23T00:00:00-0500 | digitalPurchaseDate:2011-05-11T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2010,1

