4425,Black Panther (2005) #18,18,69903,31,BRIDE OF THE PANTHER PART 5 The Black Panther and Storm are ready to tie the knot. Prepare for the wedding of the decade!, | Beast | Bishop | Black Bolt | Black Panther | Captain America | Colossus | Doctor Strange | Fantastic Four | Goliath (Bill Foster) | Human Torch | Invisible Woman | Iron Man | Mr. Fantastic | Professor X | Spider-Man | Storm | Sub-Mariner | Thing | Wolverine, | penciller (cover):Frank Cho | penciller:Scot Eaton | letterer:Randy Gentile | writer:Reginald Hudlin | inker:Klaus Janson | colorist:Dean White, | Civil War, | onsaleDate:2006-07-26T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-10-17T00:00:00-0400 | digitalPurchaseDate:2010-11-24T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2006,7

