38488,Spider-Island: Deadly Hands of Kung Fu (2011) #1,1,15907,148,"SPIDER-ISLAND TIE-IN! Beware the deadly hands of Shang-Chi, master of kung fu! Spider-Man and every hero in New York City fights to save Manhattan from a mysterious infestation...and in the middle of the chaos, Shang-Chi uncovers a deadly mystery surrounding Immortal Iron Fist and the Bride of Nine Spiders! Who's behind this will shock you...and heroes' lives hang in the balance as Shang-Chi faces this monstrous villain!", | Shang-Chi, | editor:Axel Alonso | editor:Alejandro Arbona | editor:Stephen Wacker | colorist:Dan Brown | penciller (cover):Sebastian Fiumara | writer:Antony Johnston | inker:John Lucas | letterer:Joe Sabino, | Spider-Island, | onsaleDate:2011-08-31T00:00:00-0400 | focDate:2011-08-16T00:00:00-0400 | unlimitedDate:2012-09-03T00:00:00-0400 | digitalPurchaseDate:2011-08-31T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2011,8

