32531,World War Hulks (2010) #1,1,37665,40,"After the jaw-dropping conclusion of FALL OF THE HULKS, secrets, mysteries and surprises galore are revealed in this giant-sized, bone-crushing, gamma-irradiated special featuring key players of the biggest Hulk-saga ever told: A-BOMB, COSMIC HULK, RED SHE-HULK, DOC SAMSON and DEADPOOL! What is the heart-breaking decision that Rick Jones must make? Is there a hero left in the dark abyss of Leonard Samson's distorted mind? Whose appearance will shock the wild Red She-Hulk to her core? Can an ancient alien technology spell certain apocalypse to the world? Don't miss out on this essential assembly of startling secrets in one of the greatest conspiracies in the history of the Marvel Universe!!! Rated T  ...$3.99", | Hulk, | penciller:Aluir Amancio | penciller:Terry Austin | penciller:Ig Guara | penciller:Ramon Rosanas | penciller:Ryan Stegman | writer:Jeff Parker | writer:Scott Reed | writer:Paul Tobin | writer:Harrison Wilcox, | World War Hulks, | onsaleDate:2010-04-07T00:00:00-0400 | focDate:2010-03-11T00:00:00-0500 | unlimitedDate:2011-01-07T00:00:00-0500, | printPrice:3.99 ,2010,4

