22008,Wolverine: First Class (2008) #7,7,16163,132,"The SOVIET SUPER SOLDIERS have kidnapped Kitty's flame Colossus, and she and Wolverine must brave the dangers of Russia's irradiated Forbidden Zone to save him!,2008,9
<br>Rated A ...$2.99
<br>", | Wolverine, | letterer:Deron Bennett | inker:Vicente Cifuentes | penciller:Steven Cummings | penciller:Salvador Espin | other:Michael Golden | colorist:Chris Sotomayor | writer:Fred Van Lente,, | onsaleDate:2008-09-24T00:00:00-0400 | focDate:2008-09-04T00:00:00-0400 | unlimitedDate:2009-11-25T00:00:00-0500 | digitalPurchaseDate:2011-04-26T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99
 
