27580,Punisher (2008) #12,12,24985,84,"The Punisher is dead, so who, or what, is the giant patchwork monster skulking through the tunnels under New York?  And what do those strange armored Japanese hunters tracking him want? Criminals are no longer being killed; they are simply vanishing into thin air.  Listen closely, you can hear their pleas far below the streets.  Those forgotten by society have a new protector. The Legion of Monsters has found a new leader. Parental Advisory ...$2.99", | Punisher, | colorist:Morry Hollowell | penciller:Mike McKone | inker:Tony Moore | writer:Rick Remender,, | onsaleDate:2009-12-23T00:00:00-0500 | focDate:2009-12-03T00:00:00-0500 | unlimitedDate:2011-08-08T00:00:00-0400 | digitalPurchaseDate:2011-10-11T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2009,12

