28987,X-Men: Pixie Strikes Back (2009) #1,1,14167,114,"Pixie, X-23, Armor, Mercury and Blindfold face a new kind of hell: high school!  Things get even worse when Pixie's mother shows up on Utopia demanding to see her daughter.  Discover the truth about Pixie, inculding the answer to something even SHE doesn't know: the identity of her father- one of the most dangerous X-Villains ever! Rated A ...$3.99", | X-Men,,, | onsaleDate:2010-02-10T00:00:00-0500 | focDate:2010-01-21T00:00:00-0500 | unlimitedDate:2010-08-10T00:00:00-0400, | printPrice:3.99 ,2010,2

