24842,Dark Reign: Lethal Legion (2009) #2,2,16518,123,"Put up your dukes as Wonder Man joins the fight...or is that starts one?  Find out what was big enough to bring heroes and villains together, who thinks they're powerful enough to bring down Norman Osborn!  The mystery unravels as the Lethal Legion gets closer to finding the traitor in their midst and it's every man for himself!  Rated T  ...$3.99",, | inker:John Dokes | colorist:Tommy Lee Edwards | colorist:Chris Sotomayor | letterer:Chris Eliopoulos | writer:Frank Tieri, | Dark Reign, | onsaleDate:2009-07-29T00:00:00-0400 | focDate:2009-07-09T00:00:00-0400 | unlimitedDate:2015-05-27T12:29:41-0400 | digitalPurchaseDate:2013-11-05T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2009,7

