15708,Ultimate X-Men (2000) #18,18,101012,5,"World Tour Part 6 (of 8) While the X-Men hunt for Proteus in Germany, Jean and Cyclops attempt to locate Colossus, who recently disappeared without a trace.", | Beast (Ultimate) | Colossus (Ultimate) | Cyclops (Ultimate) | Iceman (Ultimate) | Jean Grey (Ultimate) | Magneto (Ultimate) | Storm (Ultimate) | X-Men (Ultimate), | letterer:Comicraft | letterer:Jimmy Betancourt | letterer:Chris Eliopoulos | editor:Axel Alonso | editor:C. B. Cebulski | editor:Ralph Macchio | editor:John Miesegaes | editor:Brian Smith | penciller:Chris Bachalo | penciller:Greg Capullo | colorist:Richard Isanove | colorist:Dan Kemp | colorist:Dave Stewart | penciller (cover):Adam Kubert | inker:Danny K. Miki | writer:Mark Millar | writer:Ron Zimmerman,, | onsaleDate:2002-07-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-02-25T00:00:00-0500 | digitalPurchaseDate:2010-08-24T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2002,5

