17490,Avengers (1998) #1,1,47255,30,, | Avengers | Beast | Black Knight (Sir Percy of Scandia) | Black Panther | Black Widow | Captain America | Crystal | Darkhawk | Edwin Jarvis | Falcon | Firebird | Firestar | Hercules | Hulk | Invisible Woman | Iron Man | Justice | Living Lightning | Machine Man | Magdalene, | letterer:Comicraft | letterer:Richard Starkings | editor:Tom Brevoort | writer:Kurt Busiek | penciler:George Prez | colorist:Tom Smith | inker:Al Vey,, | onsaleDate:1998-02-10T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-03-13T00:00:00-0400 | digitalPurchaseDate:2011-08-09T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2004,3

