30567,Torch (2009) #8,8,11513,155,"The Inhuman Torch is laying waste to New Berlin, and Jim Hammond, the original Human Torch, must oppose him in a final, irrevocable confrontation.  There's just one catch: Hammond is dying, barely able to stand, and the monster he faces can control all fires, including Hammond's own... Rated T  ...$3.99",, | penciler:Patrick Berkenkotter | penciler:Alex Ross | writer:Mike Carey,, | onsaleDate:2010-06-03T00:00:00-0400 | focDate:2010-05-13T00:00:00-0400 | unlimitedDate:2011-02-18T00:00:00-0500, | printPrice:3.99 ,2010,6

