36652,Avengers Vs. Pet Avengers (2010) #3,3,5372,262,"LOCKHEED--Torn between two families! Will he side with the Pet Avengers, or shun his team to take part in the new Age of Dragons? And can the combined might of the Avengers & Pet Avengers defeat their Fin Fangtastic Foes, or is it time for humans and pets to find a new planet? 32 PGS./All Ages ...$2.99", | Avengers | Fin Fang Foom | Frog Thor | Hairball | Iron Man | Lockheed | Lockjaw | Luke Cage | Mockingbird | Pet Avengers | Spider-Woman (Jessica Drew) | Thor | Winter Soldier,,, | onsaleDate:2010-12-15T00:00:00-0500 | focDate:2010-11-19T00:00:00-0500 | unlimitedDate:2011-12-13T00:00:00-0500 | digitalPurchaseDate:2011-01-18T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2010,12

