27557,Dark Reign: The Sinister Spider-Man (2009) #2,2,29691,68,"The name's Mac Gargan, and the whole city of New York thinks I'm Spider-Man. They love me and I can do anything I like. What I like is making J. Jonah Jameson's life a living hell. Well, that... and eating people.  But that seems to have ticked off some folks.  Turns out even super-powered criminals have feelings, and they've all teamed up with this nutjob scientist named The Redeemer to kill me.  Also, who the heck is THE HIPPO?  By Brian Reed (Ms. Marvel) and Chris Bachalo (New Avengers). Rated T ...$3.99", | Spider-Man, | inker:Alejandro Arbona | inker:Jaime Mendoza | inker:Jonathan Sibal | inker:Tim Townsend | colorist:Chris Bachalo | colorist:Andres Mossa | other:Antonio Fabela | letterer:Jared Fletcher | writer:Brian Reed, | Dark Reign, | onsaleDate:2009-07-29T00:00:00-0400 | focDate:2009-07-09T00:00:00-0400 | unlimitedDate:2011-07-07T15:05:52-0400 | digitalPurchaseDate:2011-08-02T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2009,7

