5400,Friendly Neighborhood Spider-Man (2005) #14,14,43473,47,"It's the return of Peter Parker's old flame, Deb Whitman! Unfortunately for Peter, she's written a tell-all memoir about her relationship with him, entitled ""How Spider-Man Ruined My Life."" Ouch! As if that weren't bad enough, the Vulture has been set loose from prison to scavenge for Spider-Man, but who's behind his release and what nefarious scheme do they have up their sleeve? ,2006,11
<br>32 PGS./Rated A ...$2.99
<br>", | Spider-Man, | writer:Peter David | penciller (cover):Scot Eaton | inker:Andrew Hennessy | colorist:Paul Mounts | letterer:Cory Petit,, | onsaleDate:2006-11-29T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-12-12T00:00:00-0500 | digitalPurchaseDate:2012-08-14T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99
 
