4295,Cable & Deadpool (2004) #29,29,25369,87,"There's a new president in charge of Rumekistan and he has a blue glowing eye and a buncha metal on his arm... but he also has a gun to his head. Will DOMINO pull the trigger?,2006,6
<br>Meanwhile, DEADPOOL finds out that the man who jeopardized  the country to begin with is still involved in Rumeki politics... it's DP vs. CV as CITIZEN V, the spy with style, goes up against the Merc With a Mouth!
<br>32 PGS./Rated A ...$2.99
<br>", | Cable | Deadpool | Domino, | penciller (cover):Mark Brooks | penciller:Reilly Brown | colorist:Gotham Entertainment Group | writer:Fabian Nicieza | letterer:Cory Petit,, | onsaleDate:2006-06-14T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-04-01T00:00:00-0400 | digitalPurchaseDate:2011-07-05T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99
 
