25920,Strange Tales (2009) #2,2,9960,165,"You won't believe your senses!! Marvel is proud to present the second issue of this hotly anticipated three issue anthology showcasing Marvel's greatest characters re-imagined by the best and brightest talents working in independent comics today. Don't miss what's sure to be one of the most exciting collections of comics short stories ever produced!!! Every issue stars a stunning array of the best, most exciting cartoonists on the planet-showcasing the Marvel Heroes as you've never seen them before! Featuring the long-awaited Peter Bagge ""Incorrigible Hulk"" serialized over all three issues! Explicit Content ...$4.99",, | colorist:Peter Bagge | colorist:James Campbell | colorist:R. Kikuo Johnson | colorist:MATT KINDT | colorist:MICHAEL KUPPERMAN | colorist:Jim Rugg | colorist:Johnny Ryan | writer:Max Cannon | writer:Jacob Chabot | penciller:Jonathan Hickman | letterer:Tony Millionaire,, | onsaleDate:2009-10-07T00:00:00-0400 | focDate:2009-09-17T00:00:00-0400, | printPrice:4.99 ,2010,11

