17522,Avengers (1998) #39,39,65558,9,, | Avengers | Captain America | Captain Marvel (Carol Danvers) | Diablo | Edwin Jarvis | Hank Pym | Hulk | Iron Man | Kang | Quicksilver | Scarlet Witch | Silverclaw | Thor | Triathlon | Vision | Wasp | Wonder Man, | letterer:Comicraft | letterer:Albert Deschesne | letterer:Richard Starkings | editor:Tom Brevoort | writer:Kurt Busiek | penciler:Alan Davis | inker:Mark Farmer | colorist:Tom Smith,, | onsaleDate:2001-04-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-02-17T00:00:00-0500 | digitalPurchaseDate:2013-03-12T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,2

